unit,mean,std,n,individual_ratings
A student failed for leaving class on an exam day when the professor arrived 20 minutes late and then gave the exam.,2.9569,1.2469,116,"[5, 4, 4, 2, 3, 1, 3, 3, 1, 2, 4, 4, 2, 4, 2, 1, 4, 1, 3, 5, 3, 2, 1, 4, 4, 2, 2, 3, 4, 3, 4, 2, 1, 4, 4, 4, 2, 4, 4, 4, 3, 1, 4, 3, 4, 2, 2, 4, 5, 4, 3, 1, 2, 5, 2, 2, 4, 3, 2, 1, 5, 2, 2, 4, 1, 4, 2, 4, 1, 2, 2, 4, 3, 4, 5, 4, 1, 3, 3, 5, 4, 4, 5, 4, 5, 1, 2, 1, 3, 3, 4, 2, 5, 3, 5, 2, 1, 4, 1, 2, 2, 3, 3, 2, 2, 5, 3, 3, 4, 3, 4, 2, 1, 2, 3, 3]"
Companies are producing products that are so complex that they break too easily to be safe for children.,3.8500,1.0261,120,"[3, 4, 4, 4, 5, 3, 2, 3, 3, 2, 5, 4, 1, 4, 4, 4, 5, 2, 3, 5, 5, 5, 3, 5, 4, 5, 2, 5, 3, 3, 4, 2, 5, 4, 4, 4, 2, 4, 4, 5, 5, 4, 2, 4, 3, 4, 4, 4, 2, 4, 4, 4, 5, 5, 5, 2, 4, 1, 5, 4, 2, 3, 4, 5, 5, 5, 5, 5, 4, 2, 4, 4, 3, 5, 3, 5, 4, 3, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 4, 4, 5, 2, 4, 4, 3, 4, 4, 2, 3, 3, 4, 4, 4, 3, 5, 5, 4, 4, 4, 5, 4, 4, 4, 4, 2, 4, 5, 3, 4, 3]"
For some reason gold has out-performed all other precious metals.,4.6186,0.7387,118,"[2, 5, 5, 4, 5, 4, 5, 3, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 2, 4, 5, 2, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 4, 5, 5, 3, 5, 5]"
I can't believe that bus and train companies are not more child friendly.,4.4915,0.7707,118,"[4, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 2, 5, 3, 5, 5, 4, 3, 4, 3, 5, 5, 4, 4, 5, 5, 5, 5, 5, 2, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 4, 4, 5, 5, 3, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 5, 4, 4, 3, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 2, 5, 3, 5, 5, 4, 5, 5, 5, 4, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5]"
Only Georgia had a serious enough water shortage problem to warrant drastic measures.,4.3644,0.9027,118,"[3, 5, 5, 3, 3, 3, 5, 3, 2, 4, 5, 2, 5, 4, 3, 4, 5, 5, 3, 5, 5, 2, 3, 5, 5, 3, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 2, 5, 5, 5, 5, 5, 5, 2, 4, 5, 4, 5, 5, 4, 4, 5, 3, 5, 4, 4, 4, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4]"
Only one of the ushers who had forgotten his flashlight was able to borrow one that day.,3.7059,1.0605,119,"[4, 5, 5, 4, 2, 3, 3, 3, 4, 3, 4, 4, 4, 3, 2, 4, 5, 3, 3, 5, 5, 5, 1, 4, 4, 4, 4, 5, 4, 4, 5, 2, 4, 3, 2, 3, 5, 3, 3, 2, 5, 4, 5, 5, 3, 3, 2, 4, 4, 4, 4, 5, 4, 3, 4, 2, 2, 4, 3, 1, 4, 4, 4, 5, 3, 2, 5, 5, 5, 2, 3, 4, 3, 4, 4, 5, 4, 4, 5, 4, 5, 5, 4, 5, 2, 4, 4, 3, 4, 4, 5, 4, 2, 5, 3, 4, 3, 4, 4, 4, 4, 2, 1, 2, 5, 4, 4, 5, 2, 4, 3, 5, 3, 2, 4, 4, 5, 5, 4]"
"Only ten percent of the insect species will be endangered in 2050, much lower than the proportion of mammals.",4.1017,0.9991,118,"[4, 5, 5, 4, 3, 4, 2, 4, 4, 4, 5, 4, 5, 5, 3, 3, 5, 4, 3, 5, 5, 5, 3, 5, 4, 4, 5, 5, 2, 4, 4, 4, 5, 4, 5, 5, 1, 4, 5, 5, 5, 4, 4, 4, 3, 4, 3, 5, 4, 5, 5, 4, 5, 4, 5, 3, 2, 3, 5, 2, 2, 3, 5, 5, 5, 5, 5, 2, 5, 4, 5, 4, 4, 5, 3, 5, 4, 4, 5, 4, 2, 5, 3, 5, 5, 5, 4, 5, 4, 4, 2, 4, 5, 5, 3, 3, 4, 4, 4, 4, 5, 2, 5, 3, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 2, 5, 4]"
Our basketball team is doing poorly because all of our top players graduated last year.,4.6975,0.5902,119,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 4, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 4, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 2, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5]"
Rents have only gone up in certain metropolitan areas where the economic downturn had a smaller effect on the local economy.,3.8824,1.1584,119,"[1, 3, 4, 3, 3, 2, 1, 3, 1, 2, 4, 5, 5, 5, 4, 5, 5, 4, 3, 5, 5, 5, 1, 5, 4, 4, 4, 4, 4, 4, 4, 2, 5, 2, 1, 5, 2, 3, 5, 5, 4, 4, 5, 5, 3, 4, 5, 5, 4, 5, 4, 4, 4, 5, 5, 4, 2, 4, 5, 1, 4, 4, 5, 4, 4, 4, 5, 2, 3, 4, 4, 3, 4, 2, 5, 4, 4, 4, 5, 5, 5, 5, 5, 4, 5, 3, 4, 4, 5, 4, 5, 4, 4, 4, 2, 4, 4, 5, 4, 2, 5, 4, 5, 2, 3, 5, 5, 5, 2, 5, 4, 4, 2, 5, 5, 5, 4, 4, 3]"
Rhode Island is a coastal state and the weather there gets really bad only in January.,3.5462,1.1771,119,"[4, 4, 5, 3, 2, 2, 1, 4, 2, 3, 4, 2, 2, 4, 3, 2, 5, 5, 3, 5, 2, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 2, 4, 4, 4, 3, 4, 3, 4, 5, 5, 1, 5, 2, 3, 3, 5, 4, 4, 4, 3, 5, 2, 2, 2, 3, 2, 2, 4, 5, 2, 4, 2, 5, 2, 4, 2, 3, 4, 3, 5, 4, 5, 3, 4, 5, 2, 3, 4, 3, 5, 2, 5, 5, 3, 4, 5, 4, 3, 2, 5, 2, 4, 5, 4, 5, 5, 5, 2, 5, 2, 3, 2, 5, 5, 1, 2, 3, 5, 4, 3, 5, 4, 5, 5, 4, 5]"
