unit,mean,std,n,individual_ratings
I think it's 100% likely that Chris had cut down a tree before. Today he cut down a tree again.,3.8947,1.2865,19,"[1, 5, 5, 3, 3, 4, 2, 3, 5, 5, 5, 4, 2, 5, 3, 5, 4, 5, 5]"
I think it's 100% likely that Chris had never cut down a tree before. Today he cut down a tree again.,2.6842,1.6004,19,"[2, 5, 1, 2, 5, 5, 5, 5, 1, 2, 4, 1, 2, 2, 1, 3, 2, 2, 1]"
I think it's 100% likely that Connie had knitted a sweater before. Today she knitted a sweater again.,4.05,1.0501,20,"[4, 2, 5, 5, 4, 2, 3, 5, 5, 4, 3, 5, 5, 5, 5, 3, 4, 5, 4, 3]"
I think it's 100% likely that Connie had never knitted a sweater before. Today she knitted a sweater again.,1.9,1.4105,20,"[1, 2, 5, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 5, 1, 1, 5, 2]"
I think it's 100% likely that Danielle had flown on a plane before. Today she flew on a plane again.,4.25,0.9105,20,"[5, 5, 4, 4, 4, 4, 5, 4, 5, 4, 4, 4, 5, 4, 5, 5, 2, 5, 5, 2]"
I think it's 100% likely that Danielle had never flown on a plane before. Today she flew on a plane again.,1.9,1.3338,20,"[1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 5, 1, 2, 2, 2, 1, 5, 1, 4, 1]"
I think it's 100% likely that Gavin did not have a gambling problem. Claire had a gambling problem too.,2.4737,1.6455,19,"[2, 5, 1, 2, 1, 5, 5, 5, 2, 1, 1, 1, 4, 1, 1, 3, 2, 4, 1]"
I think it's 100% likely that Gavin had a gambling problem. Claire had a gambling problem too.,3.8,1.2814,20,"[5, 2, 5, 5, 3, 3, 5, 2, 4, 5, 4, 5, 3, 2, 1, 4, 5, 4, 5, 4]"
I think it's 100% likely that Jack attended all of the team's games. Owen attended all of the team's games too.,4.0,1.0761,20,"[5, 3, 5, 4, 4, 5, 2, 5, 5, 4, 3, 5, 5, 5, 5, 3, 3, 4, 2, 3]"
I think it's 100% likely that Jack did not attend all of the team's games. Owen attended all of the team's games too.,2.4,1.4654,20,"[1, 1, 5, 2, 3, 1, 5, 5, 2, 1, 1, 1, 2, 2, 2, 4, 2, 1, 3, 4]"
I think it's 100% likely that Jack had never ridden a horse before. Today he rode a horse again.,2.0,1.3377,20,"[1, 5, 3, 4, 1, 2, 1, 4, 2, 1, 1, 3, 1, 1, 2, 1, 1, 4, 1, 1]"
I think it's 100% likely that Jack had ridden a horse before. Today he rode a horse again.,3.9474,1.2236,19,"[2, 2, 2, 4, 5, 5, 5, 3, 5, 4, 5, 5, 2, 5, 4, 3, 5, 5, 4]"
I think it's 100% likely that Jake had flown a kite before. Today he flew a kite again.,3.7368,1.368,19,"[2, 3, 2, 4, 5, 5, 5, 1, 5, 4, 5, 2, 3, 5, 5, 2, 5, 4, 4]"
