word,mean,std,n
ability,5.19,1.9384467383902395,21
abundance,3.53,1.648576061424838,21
accident,3.15,2.3487195482823227,20
accomplishment,4.72,1.563673801525036,21
accumulation,3.53,1.613743060919757,21
acquisition,3.28,1.9009566969387712,21
acre,1.75,1.4823523268955432,20
addition,3.88,1.613743060919757,21
admiration,4.91,1.7144660799776523,21
advantage,3.72,1.519444675271897,21
adventurer,4.6,2.083266665599966,20
adversity,4.33,1.7078251276599334,21
advice,5.71,1.1387288073563848,20
affection,5.93,0.7300459115473726,20
alley,1.79,1.4769288003552106,20
alligator,1.5,1.849959049505822,21
ally,2.5,2.103111248383433,20
alphabet,3.57,2.408775166385979,20
ambition,4.84,1.6399371754411622,21
ambulance,1.94,2.038456040807118,21
amount,2.79,2.0448272986535274,20
amplitude,3.38,1.367922556730505,21
anger,5.0,1.7974340685458343,20
animal,3.07,2.0555473055307494,20
ankle,1.78,1.5094399924836668,21
announcement,3.25,1.679308118713108,21
annoyance,4.86,2.10702644491246,20
anxiety,5.64,1.21573927222163,20
apology,5.25,1.2154310870109943,20
appeal,4.88,1.3568010505999362,20
apple,1.63,2.137773551519374,21
appointment,3.09,1.7580981459830654,21
arc,2.5,2.2101165997782526,20
arrangement,3.94,1.658883341104473,21
arrow,1.69,1.5817376329195494,21
art,4.79,2.22498302253061,20
article,4.63,2.3143164446679725,20
artist,4.16,1.8999601271733269,21
aspect,4.16,1.541103500742244,21
assault,2.86,2.348719548282322,20
assistance,3.88,1.809068067466582,21
assumption,5.09,1.686061395769155,21
atom,2.36,2.060886398434602,20
atrocity,2.86,2.0701966780270626,20
attempt,4.5,1.9306145983268455,20
attention,5.53,1.7586366965075622,21
attitude,5.97,1.628928817017211,21
autumn,1.83,2.137773551519374,21
availability,4.0,1.804875551825044,21
awareness,6.06,1.8391780113887175,21
baby,2.53,2.1311186420907373,21
bag,2.5,1.9306145983268455,20
ball,1.44,1.6651508258194732,21
ballot,3.0,1.9215378456610457,20
banana,1.5,1.9757047074168477,21
band,3.72,2.5246042013801637,20
bandit,2.36,1.7368026705655182,20
bank,3.42,1.729862492345632,20
beast,3.07,1.8590438284354556,20
beauty,6.07,1.1645001528813157,20
beaver,1.66,1.9364916731037085,21
bed,1.59,1.8934696387128243,21
bedroom,2.57,2.31098665955893,20
beetle,1.75,1.500631180335108,21
behavior,5.41,1.6347319305771464,21
belief,5.75,1.7683025587817085,21
bell,1.59,1.2255178250004932,21
benefactor,2.63,1.6674240703261516,21
bet,3.5,2.27866357593825,20
betrayal,3.57,2.1737697038266783,20
beverage,1.5,1.917325315025169,21
bird,1.72,2.0314758033001374,21
blade,1.59,1.6725275737184377,21
blood,2.0,1.953047346941169,21
boat,1.88,1.9971570703468375,21
body,2.38,1.8545603089125837,21
bolt,2.21,1.9681530361296538,20
border,2.79,2.0448272986535274,20
boredom,4.71,1.8575654633281296,20
bottle,1.47,1.7227312704838882,21
boulder,1.56,1.6462767910431324,21
boundary,3.22,2.1187286256174924,20
boy,2.53,2.08393930581076,21
bracelet,1.66,1.861695219661127,21
brain,5.66,1.9207795134772594,21
branch,3.67,1.8748737331221839,20
brawl,3.14,2.0701966780270626,20
brevity,3.91,1.6078641959839997,21
bridge,1.88,1.9054348107930164,21
brother,3.17,2.4058010698889443,20
brute,2.5,1.8292495308606331,20
bubble,1.84,1.6537377315791293,21
bullet,2.22,2.023067727562039,21
burner,2.36,1.8232322463624386,20
butter,1.59,1.9814480471706453,21
butterfly,1.69,1.9947848672643038,21
cake,1.44,1.9900319778152493,21
calculation,5.13,1.787477484494772,21
calendar,1.91,1.8017247628903037,21
camera,3.33,1.9227505550564004,20
candidate,3.15,1.7478401113789144,20
candy,1.5,2.207082264260243,21
capacity,4.13,1.766695254199807,21
car,1.81,1.9804919805059764,21
cat,2.25,2.0633893858348107,21
category,3.72,1.519444675271897,21
caterpillar,1.56,1.709487784351934,21
cause,4.92,1.3113721705515073,20
ceiling,1.59,1.5745369689742654,21
ceremony,2.86,1.9158104473902604,20
chair,1.53,1.5835326828252576,21
chance,4.67,1.8257418583505542,20
character,4.5,2.0784791934430706,21
charity,4.0,1.6537377315791293,21
charter,2.65,2.373155732746617,20
chicken,1.5,1.8784059973576244,21
chief,3.42,2.02072594216369,20
child,2.81,1.8189865643297427,21
chipmunk,1.41,1.804875551825044,21
chlorine,2.07,1.7304639535412156,20
chocolate,1.69,2.1576151256197273,21
christmas,2.97,1.5775412399162068,21
church,2.84,1.8189865643297427,21
circuit,3.07,2.04494943258218,20
circumstance,4.34,1.6978149950968622,21
city,2.28,1.7969882210706518,21
claim,5.33,0.9847319278346627,20
clean,3.36,2.2397507710643874,20
clearance,2.44,1.7741835510248858,21
cliff,1.78,1.7161223026275714,21
cloth,2.75,1.9598237397554634,20
clothing,1.69,1.8984642916490861,21
cocktail,1.59,1.911884680178967,21
coffee,1.75,1.9675396110909993,21
coffin,1.97,2.166812349414632,21
cognition,6.09,1.8453463171727498,21
coincidence,3.78,1.6583123951777,21
combination,3.84,1.510067227080646,21
comparison,5.25,1.6410916544123362,21
competence,5.44,1.6911086555418267,21
complication,4.16,1.8221075043958734,21
composer,5.07,2.0177781274036484,20
comprehension,5.84,2.0018930434905253,21
conclusion,5.38,1.7842959735459027,21
conference,3.5,2.0662116951635836,20
confidence,4.97,1.4101901870444153,21
conscience,5.36,1.8232322463624389,20
consequence,5.38,1.6668560498462637,21
consideration,4.94,1.702271210097637,21
consistency,4.69,1.9222579841363017,21
construction,4.0,1.9752253419585195,20
contempt,5.14,1.7913099142223294,20
context,5.06,1.603145582152712,21
contract,3.43,1.7415415679698927,20
convergence,4.09,1.6668560498462643,21
core,2.5,2.103111248383433,20
corn,1.44,1.7128082558220348,21
corporation,2.75,2.012743491763509,21
corpse,1.94,2.2788553745645683,21
correspondent,3.93,2.0177781274036475,20
costume,3.09,2.0652243256245835,20
cottage,1.88,1.983358797901207,21
coupon,1.88,2.023067727562039,21
cow,1.47,1.837632699805361,21
cowardice,3.97,1.9704252732787808,21
cranberry,1.44,1.8432925087265106,21
crime,3.22,2.1901377346421156,20
crisis,3.67,1.7741835510248858,21
criticism,5.17,1.7618645426554982,21
crocodile,1.53,1.8417506493946065,21
crown,1.72,1.9603068714624838,21
cucumber,1.56,1.9438130287939455,21
cup,1.5,1.7505410419050276,21
curfew,2.64,1.9456912102680335,20
dad,3.22,1.4348212854610587,21
dagger,2.5,1.5666989036012806,20
damage,2.71,2.054210364052382,20
danger,4.13,2.065682805889,21
darkness,2.25,1.6007810593582121,21
debt,1.83,2.011802297654639,21
deceit,5.5,2.08393930581076,21
decision,6.16,1.523179489612356,21
deduction,4.5,1.4809395052404464,21
definition,4.47,1.638203931509176,21
degree,3.58,2.1380899352993947,20
democracy,4.38,1.7618645426554982,21
denial,4.38,1.9757047074168477,21
dentist,2.53,2.1280058954122025,21
deputy,3.14,2.2138425646596693,20
description,4.88,1.8215877190467162,21
design,4.36,2.468482650011256,20
desk,1.91,1.7489174140628028,21
despair,4.86,1.9944979263017495,20
destiny,4.19,1.9029482707662133,21
determination,5.56,1.841750649394606,21
development,5.03,1.7039392861569604,21
diamond,1.88,2.1083348305180936,21
diet,3.88,2.037526724122938,20
difference,3.91,1.536179834800758,21
dilemma,4.72,1.8027756377319946,21
dimension,4.31,1.6978149950968622,21
disagreement,5.83,1.5484596451723478,21
disappointment,4.79,2.0068563793835685,20
disaster,2.94,1.9311050377094117,21
disgust,5.22,1.6723346844167573,20
distance,2.19,1.7667876107609712,20
distraction,3.44,1.5942605391424158,21
distribution,3.5,1.596041504738672,21
ditch,2.29,2.0164161440372537,20
diversity,4.16,1.8205477031360473,21
division,3.63,1.3789543689024488,20
doctor,2.81,1.5169496905422946,21
donor,3.0,2.1838568563966754,20
door,1.53,1.6668560498462643,21
dove,1.81,1.8844459036110226,21
dozen,2.5,1.6052797503622467,20
drama,5.0,1.8397324220155997,20
drug,2.86,2.0701966780270626,20
drum,1.75,1.5817376329195494,21
duck,2.42,1.7298624923456323,20
duel,3.44,1.7837651700316894,20
duration,3.22,1.5509039397406377,21
duty,4.56,1.7105953243348828,21
dynasty,1.94,1.9084143822937027,21
eagle,1.91,1.9059317295159754,21
economy,3.5,1.7842959735459027,21
edge,2.15,1.5619092289760115,20
effect,5.14,1.561909228976012,20
effort,5.5,1.4459976109624424,20
eight,2.5,2.0286410760370144,20
electricity,3.0,1.9215378456610457,20
elephant,1.75,1.861695219661127,21
emergence,3.34,1.541717853368099,21
empire,2.86,2.0701966780270626,20
empty,2.36,1.6919330254585618,20
enemy,2.72,1.8156825980064073,20
engagement,4.07,2.335817620458403,20
entrance,2.43,1.9499225118444585,20
entree,2.15,1.5118578920369088,20
envy,5.29,1.8575654633281296,20
episode,2.91,1.6102183175902052,21
equality,5.38,1.6007810593582121,21
error,4.06,1.8386630518346254,21
escape,3.67,1.8748737331221839,20
establishment,3.47,1.7858874374926152,21
event,3.47,1.7821718109195768,21
evidence,4.66,1.7227312704838882,21
example,4.47,1.7407765595569786,21
exception,3.63,1.582934559033259,21
exclusion,3.72,1.954016841836789,21
explanation,5.56,1.7205311019354672,21
expression,5.31,1.763476250151525,21
extent,3.94,1.697257145568054,21
eyeball,1.97,2.0481884087104287,21
fabric,2.22,1.7619295117556788,20
fact,4.94,1.8111606859423135,21
factory,1.81,1.638203931509176,21
faith,5.63,1.7521631652262748,21
fallacy,4.09,1.5817376329195494,21
fantasy,5.94,1.85098254006794,21
fat,3.29,2.3996336716761077,20
fate,4.5,1.6052797503622467,20
father,2.94,1.118033988749895,21
fear,5.29,2.0542103640523814,20
fifteen,2.64,1.6458405781822274,20
fight,3.28,2.2336094083368714,20
figure,3.36,2.2397507710643874,20
file,3.57,2.2088732148135795,20
fireplace,1.72,2.1029380601550023,21
fisherman,1.88,1.8894644102432196,21
flask,1.5,1.7407765595569786,21
flavor,3.21,2.22498302253061,20
fog,1.63,1.9247195781581936,21
food,2.34,1.7763172662289333,21
football,1.59,2.137330535547045,21
forest,2.03,1.9044405843695775,21
form,3.29,1.6374732612530445,20
foundation,2.57,1.9100658753958326,20
fountain,1.75,1.853027825266561,21
freedom,5.53,1.734236361507784,21
friendship,5.14,1.231455852429764,20
frog,1.59,1.6978149950968622,21
frustration,4.86,2.10702644491246,20
future,5.69,1.0,20
gender,2.81,1.8111606859423135,21
genuine,5.08,1.1411388181101383,20
germ,2.57,2.0272863906932614,20
gesture,3.5,2.441626192015981,20
girl,2.59,1.8889631595618313,21
gorilla,1.78,1.8158602602756866,21
grammar,4.93,1.8171950369175576,20
grandmother,2.63,2.016034210868937,21
grass,1.78,2.0757437513364025,21
grasshopper,1.5,1.9900319778152493,21
grief,4.79,2.2930856412794,20
group,3.36,1.5495479666983214,20
