unit,mean,std,n,individual_ratings
"After the climb, a ranger showed up who brought some food for exhausted hikers who didn't bring sufficient supplies.",3.0,1.291,6,"[4, 5, 3, 3, 2, 1]"
"After the climb, a ranger showed up who brought some food for exhausted hikers.",4.6667,0.4714,3,"[5, 4, 5]"
"After the climb, a ranger showed up who brought some food.",4.25,1.299,4,"[5, 2, 5, 5]"
"After the climb, a ranger who brought some food for exhausted hikers showed up.",3.6667,0.7454,6,"[4, 3, 3, 3, 5, 4]"
"After the climb, a ranger who brought some food for exhausted hikers who didn't bring sufficient supplies showed up.",2.2,0.9798,5,"[2, 2, 2, 1, 4]"
"After the climb, a ranger who brought some food showed up.",3.3333,1.2472,6,"[3, 4, 4, 3, 1, 5]"
"After the dinner, a musician arrived who was hired yesterday for the wedding where many celebrities were invited.",2.5,0.7071,8,"[2, 2, 2, 3, 2, 3, 4, 2]"
"After the dinner, a musician arrived who was hired yesterday for the wedding.",3.3333,1.2472,3,"[2, 5, 3]"
"After the dinner, a musician arrived who was hired yesterday.",2.0,,1,[2]
"After the dinner, a musician who was hired yesterday arrived.",4.0,0.8165,3,"[4, 3, 5]"
"After the dinner, a musician who was hired yesterday for the wedding arrived.",4.4286,0.7284,7,"[5, 5, 3, 4, 5, 4, 5]"
"After the dinner, a musician who was hired yesterday for the wedding where many celebrities were invited arrived.",3.375,1.2183,8,"[1, 3, 4, 3, 3, 3, 5, 5]"
"After the incident, a secretary apologized who misfiled the documents from the trial where the CEO was convicted.",3.3333,1.2472,3,"[2, 3, 5]"
"After the incident, a secretary apologized who misfiled the documents from the trial.",3.4286,0.9035,7,"[2, 3, 3, 3, 4, 5, 4]"
"After the incident, a secretary apologized who misfiled the documents.",2.8,1.6,10,"[3, 3, 1, 5, 1, 5, 2, 2, 5, 1]"
"After the incident, a secretary who misfiled the documents apologized.",4.6667,0.4714,3,"[5, 4, 5]"
"After the incident, a secretary who misfiled the documents from the trial apologized.",3.0,,1,[3]
"After the incident, a secretary who misfiled the documents from the trial where the CEO was convicted apologized.",3.8333,1.4625,6,"[4, 5, 5, 1, 3, 5]"
"After the investigation, an employee was fired who had been embezzling from the company whose stock prices had dropped.",3.6667,0.4714,3,"[3, 4, 4]"
"After the investigation, an employee was fired who had been embezzling from the company.",4.0,0.7071,4,"[3, 5, 4, 4]"
"After the investigation, an employee was fired who had been embezzling.",3.8333,1.2134,6,"[5, 2, 3, 3, 5, 5]"
"After the investigation, an employee who had been embezzling from the company was fired.",5.0,0.0,6,"[5, 5, 5, 5, 5, 5]"
"After the investigation, an employee who had been embezzling from the company whose stock prices had dropped was fired.",2.6,0.8,10,"[2, 3, 4, 2, 1, 3, 3, 2, 3, 3]"
"After the investigation, an employee who had been embezzling was fired.",5.0,,1,[5]
"After the lecture, a student showed up who was doing poorly in the class where the requirements were strenuous.",3.8,0.9798,5,"[4, 2, 5, 4, 4]"
"After the lecture, a student showed up who was doing poorly in the class.",3.7143,1.0302,7,"[3, 3, 5, 2, 5, 4, 4]"
"After the lecture, a student showed up who was doing poorly.",3.25,1.479,4,"[3, 4, 5, 1]"
"After the lecture, a student who was doing poorly in the class showed up.",3.6,1.0198,5,"[2, 4, 3, 4, 5]"
"After the lecture, a student who was doing poorly in the class where the requirements were strenuous showed up.",3.0,0.5774,6,"[3, 3, 4, 3, 3, 2]"
"After the lecture, a student who was doing poorly showed up.",3.6667,0.4714,3,"[4, 3, 4]"
"After the transaction, a client complained who purchased some property on an island where the beaches were beautiful.",2.6667,0.4714,6,"[3, 2, 2, 3, 3, 3]"
"After the transaction, a client complained who purchased some property on an island.",2.5,1.2583,6,"[1, 2, 4, 3, 4, 1]"
"After the transaction, a client complained who purchased some property.",2.75,1.0897,4,"[3, 3, 4, 1]"
"After the transaction, a client who purchased some property complained.",4.0,1.1547,6,"[3, 5, 5, 2, 5, 4]"
"After the transaction, a client who purchased some property on an island complained.",3.3333,1.2472,3,"[2, 3, 5]"
"After the transaction, a client who purchased some property on an island where the beaches were beautiful complained.",3.25,1.0897,4,"[3, 5, 2, 3]"
"At the bull-fight, a spectator gasped who noticed some blood on the bull which was attacking the bull-fighter.",2.3333,0.4714,6,"[2, 3, 2, 2, 2, 3]"
"At the bull-fight, a spectator gasped who noticed some blood on the bull.",3.1429,1.3553,7,"[2, 5, 3, 1, 3, 5, 3]"
"At the bull-fight, a spectator gasped who noticed some blood.",1.6,0.4899,5,"[2, 1, 2, 1, 2]"
"At the bull-fight, a spectator who noticed some blood gasped.",4.8,0.4,5,"[4, 5, 5, 5, 5]"
"At the bull-fight, a spectator who noticed some blood on the bull gasped.",4.0,0.8165,3,"[3, 5, 4]"
"At the bull-fight, a spectator who noticed some blood on the bull which was attacking the bull-fighter gasped.",2.5,1.118,4,"[2, 4, 1, 3]"
"At the clinic, a patient stopped in who missed an appointment with a specialist who was a renowned plastic surgeon.",3.2857,1.3851,7,"[3, 2, 1, 5, 4, 3, 5]"
"At the clinic, a patient stopped in who missed an appointment with a specialist.",3.8,0.9798,5,"[3, 5, 5, 3, 3]"
"At the clinic, a patient stopped in who missed an appointment.",4.0,1.0541,9,"[2, 3, 4, 5, 5, 4, 5, 5, 3]"
