unit,mean,std,n,individual_ratings
A fire drill disrupted the lesson on American history.,3.1333,1.668,30,"[5, 3, 2, 4, 4, 1, 5, 3, 2, 2, 4, 2, 1, 2, 4, 4, 2, 3, 2, 4, 1, 4, 5, 1, 1, 6, 1, 6, 3, 7]"
Aaron couldn't get the catchy tune out of his mind.,5.2667,1.3149,30,"[5, 6, 7, 4, 6, 7, 7, 5, 3, 6, 5, 3, 7, 6, 4, 3, 3, 5, 4, 6, 4, 7, 5, 6, 7, 4, 6, 6, 5, 6]"
Alan loved the cranberry sauce at dinner.,5.069,1.6595,29,"[4, 5, 7, 4, 5, 6, 6, 5, 3, 3, 6, 7, 3, 7, 4, 1, 2, 6, 7, 7, 7, 6, 7, 5, 3, 6, 5, 6, 4]"
Alicia stayed up for two days straight to complete the project.,5.0667,1.5261,30,"[5, 7, 7, 6, 6, 4, 7, 6, 4, 3, 4, 3, 4, 2, 7, 5, 3, 5, 4, 6, 4, 7, 6, 6, 2, 4, 6, 6, 6, 7]"
Books can provide knowledge and act as stylish dcor,2.2759,1.72,29,"[2, 3, 2, 3, 5, 4, 1, 2, 2, 2, 1, 1, 1, 7, 1, 1, 6, 1, 2, 1, 1, 3, 1, 1, 3, 1, 6, 1, 1]"
Bright spaces feel more open and welcoming.,3.1,1.578,30,"[2, 3, 1, 4, 4, 4, 5, 5, 2, 4, 4, 5, 2, 2, 7, 2, 1, 2, 2, 3, 1, 1, 5, 4, 1, 5, 5, 3, 2, 2]"
Chris was able to walk away without hesitation.,5.1,1.599,30,"[5, 3, 7, 4, 5, 7, 6, 6, 2, 6, 4, 2, 5, 6, 7, 3, 4, 3, 4, 7, 5, 7, 7, 7, 5, 3, 6, 6, 4, 7]"
Communities with fresh water access have fewer heath issues.,3.2667,1.7689,30,"[6, 3, 2, 4, 4, 6, 2, 6, 3, 2, 2, 2, 1, 2, 7, 3, 1, 6, 1, 3, 3, 2, 3, 1, 1, 4, 5, 6, 3, 4]"
Dinner at the hotel was accompanied by hula dancing.,3.0333,1.8526,30,"[2, 5, 2, 5, 3, 1, 2, 6, 2, 6, 2, 1, 2, 2, 6, 6, 1, 5, 2, 1, 1, 2, 5, 4, 1, 5, 1, 4, 5, 1]"
Dinner reservations doubled the following week.,2.6333,1.7221,30,"[2, 3, 2, 5, 2, 6, 1, 6, 4, 2, 1, 1, 1, 2, 7, 2, 1, 3, 2, 3, 1, 1, 2, 1, 1, 4, 1, 5, 3, 4]"
Emma acted quickly and confidently.,5.1,1.8859,30,"[2, 3, 7, 5, 7, 1, 7, 6, 2, 6, 3, 6, 6, 6, 7, 3, 2, 6, 4, 7, 4, 7, 5, 7, 7, 5, 7, 5, 3, 7]"
Employment rates for local residents went up.,3.2,1.6411,30,"[5, 4, 1, 3, 2, 4, 4, 4, 3, 2, 3, 2, 1, 2, 7, 5, 2, 4, 1, 5, 1, 7, 2, 3, 2, 4, 1, 5, 3, 4]"
Everyone needs their daily caffeine hit.,3.1,1.8502,30,"[1, 2, 1, 4, 4, 7, 4, 5, 2, 3, 2, 3, 1, 2, 7, 2, 1, 1, 2, 3, 2, 4, 6, 4, 1, 4, 1, 4, 3, 7]"
Fans were left disappointed and searching for resales.,5.3333,1.4907,30,"[5, 6, 6, 5, 5, 6, 7, 7, 4, 6, 5, 5, 7, 6, 7, 3, 3, 4, 5, 7, 6, 5, 7, 7, 5, 3, 6, 7, 4, 1]"
Flowers add beauty to a windowsill.,3.1379,1.6759,29,"[3, 3, 2, 4, 4, 3, 2, 5, 4, 1, 5, 2, 2, 7, 1, 1, 5, 3, 3, 1, 1, 5, 3, 1, 4, 4, 6, 1, 5]"
Food banks offer meals to those in need.,3.8,1.99,30,"[6, 3, 6, 6, 3, 7, 4, 2, 4, 2, 2, 2, 2, 2, 7, 3, 1, 5, 2, 3, 5, 2, 5, 7, 1, 3, 1, 6, 5, 7]"
Grace greeted everyone and made lively conversation.,5.1333,1.6479,30,"[4, 6, 6, 6, 5, 1, 7, 6, 2, 6, 3, 5, 7, 6, 7, 3, 2, 6, 5, 6, 3, 7, 6, 7, 5, 4, 6, 5, 5, 7]"
Helmets guard heads during sporting events.,2.4483,1.3284,29,"[3, 3, 2, 3, 4, 1, 4, 2, 1, 2, 1, 2, 3, 3, 3, 1, 4, 2, 2, 3, 4, 2, 1, 1, 2, 1, 3, 1, 7]"
Inside the house everything was calm and peaceful.,3.6552,2.0219,29,"[1, 2, 4, 2, 7, 4, 3, 3, 6, 3, 6, 2, 2, 6, 3, 2, 5, 2, 3, 1, 1, 7, 6, 7, 2, 2, 5, 2, 7]"
It started raining in the middle of the kickball game.,3.1,1.4224,30,"[2, 4, 2, 4, 5, 4, 2, 5, 5, 2, 3, 1, 1, 3, 6, 4, 2, 2, 2, 3, 2, 2, 6, 5, 1, 2, 3, 3, 3, 4]"
Jane solved the equation in a few minutes.,3.9667,1.9058,30,"[4, 1, 7, 4, 5, 1, 7, 5, 2, 2, 4, 2, 5, 2, 7, 3, 2, 3, 2, 4, 3, 7, 6, 6, 1, 3, 6, 5, 5, 5]"
John discovered that his bag had been lost in transit.,5.3333,1.6398,30,"[4, 5, 6, 6, 6, 7, 7, 6, 5, 6, 3, 3, 6, 1, 7, 6, 5, 5, 4, 6, 1, 7, 6, 7, 7, 5, 5, 7, 7, 4]"
John was late to pick up his daughter from school.,4.931,1.7798,29,"[6, 6, 7, 5, 5, 7, 7, 7, 4, 2, 3, 1, 5, 7, 5, 2, 3, 4, 6, 1, 6, 5, 6, 4, 5, 5, 6, 6, 7]"
Lumberjacks struggled to sustain their livelihoods.,4.3333,1.6997,30,"[3, 5, 6, 4, 5, 1, 4, 6, 4, 4, 5, 5, 3, 2, 7, 4, 2, 6, 2, 5, 1, 7, 5, 6, 5, 4, 4, 6, 7, 2]"
Many stores ran out of popular items.,2.5333,1.7461,30,"[5, 2, 2, 2, 4, 6, 2, 2, 2, 2, 3, 1, 2, 2, 1, 1, 1, 4, 1, 3, 1, 4, 2, 1, 1, 3, 1, 7, 1, 7]"
Marching bands and floats glided down the street.,2.8333,1.6948,30,"[2, 2, 2, 2, 4, 6, 2, 3, 6, 2, 2, 1, 1, 2, 7, 3, 5, 3, 2, 2, 1, 1, 5, 3, 1, 3, 1, 3, 2, 6]"
Marcia could feel the boards wobble during the show.,4.7333,1.4817,30,"[5, 3, 7, 5, 5, 5, 6, 5, 2, 6, 3, 5, 7, 2, 7, 3, 4, 5, 6, 6, 2, 6, 6, 6, 5, 3, 5, 5, 4, 3]"
Mark thought the speaker was boring and repetitive.,5.3333,1.4907,30,"[4, 5, 7, 4, 5, 1, 7, 6, 3, 6, 4, 6, 7, 5, 5, 4, 3, 5, 6, 7, 6, 6, 7, 6, 7, 3, 6, 6, 6, 7]"
Most of earth's surface is covered by water.,1.5667,1.0546,30,"[2, 1, 1, 1, 1, 6, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 4, 1, 1]"
Moving through the security line took longer than usual.,3.3,1.754,30,"[2, 2, 2, 2, 4, 7, 7, 5, 2, 2, 3, 3, 5, 2, 4, 3, 1, 3, 1, 2, 3, 5, 6, 7, 2, 2, 1, 3, 4, 4]"
Passengers crowded the gate waiting for further updates.,4.6667,1.9206,30,"[6, 7, 5, 6, 5, 7, 5, 6, 2, 2, 3, 2, 7, 2, 7, 5, 1, 5, 5, 6, 1, 6, 7, 6, 5, 5, 5, 5, 5, 1]"
Practical tips help readers adopt eco-friendly practices.,2.6207,1.4719,29,"[2, 2, 2, 3, 7, 1, 2, 2, 5, 2, 1, 2, 2, 5, 3, 1, 5, 2, 2, 2, 2, 2, 2, 1, 3, 1, 5, 3, 4]"
Rebecca thinks that breaking up is the only option.,6.0667,1.2365,30,"[5, 7, 7, 7, 7, 7, 7, 7, 2, 6, 4, 5, 7, 4, 7, 4, 6, 6, 6, 7, 7, 7, 6, 7, 7, 5, 7, 6, 6, 6]"
Routes pass through historic towns and lush countryside.,2.6,1.5832,30,"[6, 3, 2, 2, 4, 1, 2, 2, 2, 2, 3, 1, 1, 2, 5, 2, 1, 3, 1, 2, 1, 2, 4, 4, 1, 4, 1, 5, 2, 7]"
Stars illuminate the night sky.,2.4333,1.82,30,"[5, 3, 2, 3, 1, 7, 2, 2, 3, 2, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 6, 3, 1, 5, 1, 2, 2, 7]"
Steve's roasted chicken was charred and bitter.,3.5333,1.7461,30,"[4, 3, 7, 4, 5, 4, 5, 6, 2, 6, 3, 2, 3, 1, 6, 4, 1, 2, 2, 5, 1, 5, 5, 2, 1, 3, 1, 5, 5, 3]"
Stop signs in the small coastal town were knocked over.,2.6,1.5406,30,"[3, 2, 2, 3, 3, 7, 1, 4, 3, 2, 3, 1, 1, 2, 4, 3, 2, 2, 1, 2, 1, 1, 3, 4, 1, 3, 1, 4, 2, 7]"
Student engagement and participation levels increased.,3.4333,1.6869,30,"[5, 2, 2, 4, 5, 7, 2, 6, 2, 6, 3, 5, 3, 2, 4, 3, 1, 4, 4, 3, 1, 1, 5, 2, 1, 3, 6, 4, 2, 5]"
Student grades improved across the board.,3.3,1.5948,30,"[5, 4, 2, 4, 5, 7, 2, 6, 4, 2, 2, 1, 2, 2, 7, 3, 1, 3, 2, 2, 4, 2, 3, 4, 1, 4, 4, 4, 3, 4]"
The abstract piece uses vibrant colors to explore love.,3.1667,1.8454,30,"[5, 6, 2, 2, 1, 1, 3, 2, 4, 6, 3, 5, 2, 5, 1, 2, 1, 2, 2, 5, 1, 1, 6, 2, 1, 5, 3, 6, 4, 6]"
The airplane ride was smooth and calm.,3.6333,1.9232,30,"[2, 2, 2, 5, 5, 7, 5, 6, 3, 6, 4, 3, 2, 2, 7, 2, 1, 2, 3, 2, 1, 4, 6, 1, 2, 3, 5, 6, 3, 7]"
The alleyway behind the shop reeked of garbage.,2.3,1.6155,30,"[2, 2, 1, 4, 2, 7, 4, 3, 4, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 6, 1, 1, 1, 4, 2, 2, 5]"
The appliances in the kitchen short-circuited.,2.2667,1.7308,30,"[2, 3, 2, 5, 3, 4, 1, 1, 3, 2, 4, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 6, 1, 6, 1, 7]"
