unit,mean,std,n,individual_ratings
A backpack carries all the essentials on a hike. A suitcase holds everything needed for a trip.,4.3636,0.8097,33,"[5, 5, 4, 5, 4, 3, 5, 5, 4, 4, 4, 2, 5, 5, 5, 5, 5, 4, 5, 3, 3, 5, 3, 4, 4, 5, 5, 5, 5, 5, 4, 4, 5]"
A car accident blocked off one lane of the highway. John was late to pick up his daughter from school.,4.4242,0.7797,33,"[5, 4, 5, 5, 3, 3, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 4, 5, 5, 4, 2, 3, 4, 5, 5, 4, 4, 5, 5, 5, 4, 5, 5]"
A garden brings color to a backyard. Flowers add beauty to a windowsill.,4.5455,0.6076,33,"[5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 4, 5, 3, 4, 5, 4, 3, 4, 5, 5, 5, 5, 5, 5, 4, 5]"
A lighthouse guides ships to safety. A compass helps hikers find their way.,4.1818,0.8332,33,"[5, 4, 4, 4, 4, 3, 5, 3, 3, 3, 4, 4, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5, 3, 3, 4, 4, 5, 5, 5, 5, 3, 5, 5]"
A melody was stuck in Jim's head all day. Aaron couldn't get the commercial's catchy jingle out of his mind.,4.2121,0.7285,33,"[3, 4, 4, 4, 4, 4, 3, 3, 5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4, 4, 5, 5, 5, 5, 5, 5]"
A menacing storm rolled across the horizon. Sailors hurried to secure their boats at the dock.,4.8485,0.3586,33,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
A new restaurant opened downtown last week. Fluency enables deeper cultural understanding.,1.4848,0.9573,33,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 5, 1, 1, 1, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 2, 3, 1]"
A new tech startup opened its doors last month. The photos raise awareness of conservation efforts.,1.8788,1.1999,33,"[3, 2, 1, 3, 1, 1, 5, 1, 1, 2, 4, 1, 4, 1, 1, 1, 4, 1, 3, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 2, 3, 2]"
A tree provides a home for birds. A coral reef shelters fish.,4.3636,0.6428,33,"[5, 5, 4, 4, 4, 3, 5, 5, 4, 4, 4, 4, 4, 5, 5, 5, 4, 5, 4, 3, 4, 5, 4, 3, 4, 5, 5, 5, 5, 5, 4, 4, 5]"
An intense heat wave swept across the city. People flocked to the beach to cool off in the water.,4.9394,0.2386,33,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
