unit,mean,std,n,individual_ratings
A businessman began speaking loudly on the phone. Derek had trouble concentrating on his work.,4.35,0.9631,20,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 2, 5, 5, 2, 5, 5, 3]"
A drop of water from the ceiling fell onto the outlet. The appliances in the kitchen short-circuited.,4.35,0.7921,20,"[4, 4, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 3, 5, 4, 2]"
A flight attendant collected empty cups from the passengers. The pilot announced the descent over the intercom.,4.3,0.781,20,"[4, 4, 4, 5, 4, 5, 4, 4, 5, 4, 4, 5, 5, 3, 2, 4, 5, 5, 5, 5]"
A high-quality coffee shop is a staple of any town. Urbanites and suburbanites alike need their daily caffeine hit.,4.8,0.4,20,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5]"
A high-speed rail service launched between Paris and Berlin. The trains are capable of speeds of up to 300 kilometers per hour,4.85,0.477,20,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
A mountain climbing team reached the summit of K2 last month. The eatery specializes in farm-to-table dishes.,1.05,0.2179,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]"
A new vocational training program was introduced in the community. Employment rates for local residents improved significantly.,4.3,1.1,20,"[4, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 2, 1, 4, 5]"
A popular social media platform introduced new privacy settings. The sand dunes change shape and location constantly.,1.0,0.0,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
A powerful earthquake struck Japan this morning. The tremor registered a magnitude of 7.5.,4.8,0.6782,20,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 4, 5, 5, 5]"
A productive morning routine can set the tone for the rest of the day. Attendees can enjoy live performances and art displays.,1.3158,0.6531,19,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 3]"
A rat gnawed through the cables in the walls. Several customers complained about the dish.,1.4,0.7348,20,"[1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 1, 1]"
A series of unusual occurrences plagued the small town. Susan dressed in a tank-top and breathable shorts.,1.2105,0.4077,19,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]"
A solid education lays the foundation for future success. Fans praised the intricate plot twists and rich character development.,1.25,0.6982,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 2]"
A teacher implemented innovative teaching methods in the classroom. Student engagement and participation levels increased.,4.95,0.2179,20,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5]"
