unit,mean,std,n,individual_ratings
He's abating the spow.,1.5,0.5774,4,"[1, 2, 1, 2]"
He's abolishing the turr.,2.5,0.7071,2,"[2, 3]"
He's advising the cham.,5.0,,1,[5]
He's altering the tam .,3.7,1.4181,10,"[5, 4, 1, 5, 3, 2, 5, 3, 4, 5]"
He's arriving the mot.,1.625,0.9237,24,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 4, 2, 2, 1, 2, 2, 3, 1, 1, 1, 2]"
He's asphyxiating the lun.,2.0,1.4142,4,"[1, 4, 1, 2]"
He's atrophying the arp.,2.25,1.2583,4,"[1, 4, 2, 2]"
He's attenuating the pud.,1.5,0.7071,2,"[2, 1]"
He's awaking the loodge.,3.0,1.4142,2,"[4, 2]"
He's balancing the nill.,3.5,0.7071,2,"[4, 3]"
He's barbequeing the dax.,2.0,1.4142,2,"[3, 1]"
He's bathing the bik.,3.25,1.5,4,"[2, 4, 5, 2]"
He's befalling the tam .,2.0,1.4142,4,"[1, 2, 1, 4]"
He's blistering the niz.,2.9167,1.2482,24,"[3, 4, 4, 3, 5, 3, 4, 4, 3, 3, 4, 4, 1, 4, 4, 4, 1, 1, 2, 3, 1, 2, 1, 2]"
He's blooming the spow.,1.0,0.0,2,"[1, 1]"
He's boiling the loodge .,4.0909,1.221,11,"[2, 4, 5, 5, 3, 5, 4, 5, 2, 5, 5]"
He's bolting the keef.,4.0,1.4142,4,"[5, 4, 5, 2]"
He's botching the lun.,4.0,,1,[4]
He's building the mot.,5.0,,1,[5]
He's burgeoning the zif.,2.0,0.0,2,"[2, 2]"
He's bursting the loodge.,1.75,0.9574,4,"[1, 3, 1, 2]"
He's buzzing the gutch.,5.0,,1,[5]
He's casting the cham .,3.0,1.4142,4,"[5, 2, 2, 3]"
He's chipping the heaf.,3.5417,1.3825,24,"[5, 4, 5, 5, 1, 3, 5, 3, 4, 2, 5, 4, 4, 2, 1, 2, 4, 3, 5, 5, 2, 4, 5, 2]"
He's chiseling the gling.,4.5,0.5774,4,"[5, 4, 5, 4]"
He's chopping the turr.,3.9583,1.2329,24,"[5, 4, 5, 4, 1, 4, 5, 4, 5, 5, 5, 5, 3, 4, 3, 2, 5, 4, 5, 5, 1, 4, 4, 3]"
He's cleaning the bik .,2.5,0.5774,4,"[2, 2, 3, 3]"
He's clearing the wug .,2.25,0.5,4,"[2, 2, 2, 3]"
He's climbing the gutch.,2.0,1.4142,2,"[3, 1]"
He's communicating the tam.,2.25,0.9574,4,"[1, 2, 3, 3]"
He's conveying the malm.,2.25,1.2583,4,"[1, 4, 2, 2]"
He's cooking the niz.,4.0,1.4142,2,"[5, 3]"
He's corroding the gling .,3.1818,0.9816,11,"[3, 4, 3, 5, 2, 2, 2, 4, 3, 4, 3]"
He's creaking the zib.,1.0,0.0,2,"[1, 1]"
He's creeping the prug.,1.25,0.5,4,"[1, 1, 1, 2]"
He's crying the niz.,2.0,0.0,2,"[2, 2]"
He's dangling the prug.,2.5,0.7071,2,"[2, 3]"
He's demonstrating the pud.,2.5,0.7071,2,"[2, 3]"
He's departing the koob.,3.25,1.5,4,"[5, 2, 4, 2]"
He's descending the meke.,2.0,,1,[2]
He's diluting the pud.,2.5,2.1213,2,"[4, 1]"
He's disappearing the cra.,2.0,0.8165,4,"[3, 1, 2, 2]"
He's dislodging the meke.,4.0,,1,[4]
He's dissipating the turr.,2.5,0.7071,2,"[2, 3]"
He's doubling the tenk .,4.1818,1.0787,11,"[3, 4, 5, 5, 3, 4, 5, 5, 2, 5, 5]"
He's draining the arp.,2.5,2.1213,2,"[4, 1]"
He's dreaming the mot .,1.75,0.5,4,"[2, 2, 2, 1]"
He's dressing the gutch.,2.5,0.7071,2,"[2, 3]"
He's ejecting the meke.,4.0,0.8165,4,"[5, 3, 4, 4]"
He's electrocuting the gurp.,4.0,,1,[4]
He's embroidering the cham.,2.5,0.7071,2,"[2, 3]"
He's emigrating the lun.,1.5,0.7071,2,"[2, 1]"
He's emptying the tam.,2.5,0.7071,2,"[2, 3]"
He's enhancing the zib.,2.0,,1,[2]
