unit,mean,std,n,individual_ratings
abattoir,2.864,1.74,22,
abbey,5.781,1.268,32,
abbreviate,5.25,1.031,32,
abdicate,3.767,1.383,30,
abdication,3.88,1.608,25,
abdomen,5.486,0.967,35,
abdominal,5.212,1.122,33,
abduct,2.177,1.424,34,
abducted,1.969,0.918,32,
abduction,1.618,0.805,34,
aberration,3.269,1.788,26,
abide,5.375,1.516,32,
ability,6.912,1.095,34,
able,7.114,1.469,35,
abode,5.71,1.349,31,
abortion,2.588,1.611,34,
abroad,6.743,1.317,35,
abrupt,3.636,0.731,33,
absorb,5.438,1.368,32,
abstract,5.294,1.34,34,
absurd,3.563,1.657,32,
absurdly,3.394,0.983,33,
abundance,6.576,1.256,33,
abundant,7.0,1.633,33,
abuse,1.563,1.499,32,
abuser,1.5,1.036,34,
abyss,3.242,1.97,33,
academic,7.313,1.402,32,
accelerate,6.382,1.189,34,
accent,5.629,1.267,35,
accept,6.688,1.333,32,
acceptance,7.5,1.144,34,
access,6.353,1.082,34,
accident,2.765,1.113,34,
accidental,3.941,1.162,34,
accordion,5.727,1.136,33,
accountant,4.433,1.023,30,
accuse,2.742,0.717,31,
accused,2.546,1.233,33,
ace,7.333,1.247,33,
ache,2.75,0.829,32,
aches,2.871,0.975,31,
achieve,7.75,1.436,32,
achieved,7.886,1.43,35,
achievement,7.938,1.478,32,
acorn,5.742,1.106,31,
acquire,6.257,1.104,35,
acrobat,6.031,1.159,32,
activate,6.471,1.169,34,
active,7.0,0.901,32,
activity,6.629,1.044,35,
actor,6.281,1.419,32,
actress,5.939,1.65,33,
actual,5.559,0.945,34,
actually,5.543,0.873,35,
acute,4.941,1.235,34,
adage,5.222,0.533,18,
adapt,6.086,1.461,35,
add,5.647,0.836,34,
addict,2.171,1.108,35,
addicted,2.424,0.922,33,
addition,5.457,0.873,35,
address,5.382,0.768,34,
address (postal),5.0,0.739,33,
address (speak to),5.559,1.063,34,
adequate,5.333,1.564,36,
adjective,5.394,0.851,33,
adjust,5.727,1.262,33,
admiral,5.882,1.471,34,
admire,7.625,1.139,32,
admired,7.882,0.993,34,
adopt,6.094,1.665,32,
adorable,7.781,1.166,32,
adore,8.226,0.831,31,
adult,5.882,1.207,34,
adultery,1.882,1.207,34,
adults,5.543,0.996,35,
advanced,6.606,1.938,33,
advantage,7.303,1.167,33,
adventure,7.971,0.985,34,
adverb,5.094,0.843,32,
adverse,3.091,1.464,33,
adversity,3.774,1.736,31,
advice,6.229,1.267,35,
advise,6.441,1.241,34,
advisor,6.029,0.954,34,
advisors,6.0,1.414,33,
aeroplane,5.941,1.305,34,
afar,4.294,1.296,34,
affair,2.438,1.321,32,
affect,4.941,1.027,34,
affection,8.177,0.954,34,
affectionate,8.0,0.853,33,
afford,5.879,1.996,33,
affordable,6.8,1.327,35,
afraid,2.206,0.832,34,
