unit,mean,std,n,individual_ratings
The accountant was determined to balance every account that his most extravagant client balanced.,3.3158,1.2999,19,"[5, 4, 2, 4, 2, 2, 3, 1, 4, 4, 3, 4, 5, 1, 4, 5, 3, 2, 5]"
The accountant was determined to balance every account that his most extravagant client did.,2.8947,1.165,19,"[4, 3, 1, 3, 5, 3, 3, 1, 2, 4, 3, 2, 4, 4, 1, 2, 4, 2, 4]"
The accountant was determined to balance every account that his most extravagant client overdrafted.,4.0,1.0488,20,"[5, 5, 5, 5, 4, 5, 2, 2, 4, 4, 5, 5, 4, 3, 4, 4, 4, 5, 3, 2]"
The accountant was determined to balance the account that his most extravagant client balanced.,3.45,1.1608,20,"[2, 4, 2, 2, 5, 2, 2, 3, 4, 5, 5, 4, 3, 4, 5, 3, 3, 5, 4, 2]"
The accountant was determined to balance the account that his most extravagant client did.,3.3158,1.2162,19,"[5, 2, 5, 2, 2, 3, 3, 4, 4, 4, 4, 3, 5, 2, 5, 4, 1, 2, 3]"
The accountant was determined to balance the account that his most extravagant client overdrafted.,4.2,1.077,20,"[5, 4, 5, 4, 5, 4, 4, 5, 2, 4, 4, 5, 5, 5, 1, 5, 4, 3, 5, 5]"
The accountant was persuaded to allow every audit that his financially responsible colleague allowed.,3.75,1.1779,20,"[2, 2, 3, 2, 5, 2, 2, 4, 5, 5, 4, 4, 5, 4, 5, 3, 5, 5, 4, 4]"
The accountant was persuaded to allow every audit that his financially responsible colleague did.,3.7895,1.1956,19,"[5, 4, 5, 2, 3, 5, 4, 3, 4, 5, 5, 3, 4, 4, 5, 5, 3, 2, 1]"
The accountant was persuaded to allow every audit that his financially responsible colleague suggested.,4.35,0.6538,20,"[4, 5, 3, 4, 4, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5, 3, 5, 4, 4, 5]"
The accountant was persuaded to allow the audit that his financially responsible colleague allowed.,3.5789,1.1839,19,"[5, 4, 2, 5, 2, 4, 3, 3, 1, 4, 5, 3, 3, 2, 4, 5, 4, 4, 5]"
The accountant was persuaded to allow the audit that his financially responsible colleague did.,3.1,1.1358,20,"[4, 4, 1, 2, 4, 2, 4, 2, 3, 3, 4, 2, 4, 2, 2, 3, 5, 2, 5, 4]"
The accountant was persuaded to allow the audit that his financially responsible colleague suggested.,4.2,0.9798,20,"[5, 5, 5, 5, 2, 4, 3, 5, 3, 5, 5, 5, 3, 4, 4, 3, 5, 5, 3, 5]"
The artist was content to accept every grant that his somewhat reluctant agent accepted.,3.8,1.077,20,"[3, 4, 3, 3, 4, 1, 4, 3, 5, 5, 4, 4, 5, 4, 5, 3, 5, 5, 4, 2]"
The artist was content to accept every grant that his somewhat reluctant agent did.,3.3158,1.1264,19,"[5, 3, 5, 3, 3, 2, 3, 2, 4, 5, 4, 2, 4, 2, 2, 5, 4, 2, 3]"
The artist was content to accept every grant that his somewhat reluctant agent offered.,4.25,0.8292,20,"[4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 4, 2, 3, 4, 5, 4, 3, 5]"
