unit,mean,std,n,individual_ratings
The accountant beside the millionaire,4.75,0.433,12,"[5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4]"
The accountant beside the millionaires,3.75,1.0104,12,"[3, 5, 4, 3, 2, 5, 3, 4, 5, 3, 5, 3]"
The accountant for the millionaire,4.9167,0.2764,12,"[5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
The accountant for the millionaires,4.9167,0.2764,12,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]"
The accountant of the millionaire,4.75,0.8292,12,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]"
The accountant of the millionaires,4.4167,1.1873,12,"[3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
The accountant with the millionaire,4.25,0.9242,12,"[5, 5, 4, 2, 5, 5, 4, 5, 4, 4, 3, 5]"
The accountant with the millionaires,4.0833,1.2555,12,"[4, 5, 5, 2, 4, 5, 4, 4, 5, 5, 5, 1]"
The accountants beside the millionaire,4.3333,0.9428,12,"[5, 4, 4, 5, 3, 2, 5, 5, 5, 4, 5, 5]"
The accountants beside the millionaires,4.3333,0.7454,12,"[5, 5, 5, 4, 4, 5, 5, 3, 5, 4, 3, 4]"
The accountants for the millionaire,4.6667,1.1055,12,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
The accountants for the millionaires,4.3333,1.1785,12,"[5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 1]"
The accountants of the millionaire,4.8333,0.3727,12,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5]"
The accountants of the millionaires,4.7273,0.6166,11,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5]"
The accountants with the millionaire,4.7273,0.4454,11,"[5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4]"
The accountants with the millionaires,4.0833,1.1873,12,"[4, 5, 3, 4, 5, 5, 3, 5, 5, 5, 4, 1]"
The advisor beside the attorney,4.4545,0.6556,11,"[5, 4, 4, 4, 5, 5, 5, 3, 5, 4, 5]"
The advisor beside the attorneys,4.4167,0.7592,12,"[5, 4, 5, 3, 5, 5, 4, 5, 5, 3, 4, 5]"
The advisor for the attorney,4.4545,0.9875,11,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 2, 3]"
The advisor for the attorneys,4.4167,0.6401,12,"[4, 5, 5, 5, 5, 4, 5, 3, 5, 4, 4, 4]"
The advisor of the attorney,4.4545,0.6556,11,"[4, 4, 5, 3, 5, 5, 4, 5, 5, 5, 4]"
The advisor of the attorneys,4.25,0.8292,12,"[5, 5, 4, 5, 4, 5, 5, 3, 3, 4, 3, 5]"
The advisor with the attorney,4.5833,0.6401,12,"[5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 3, 5]"
The advisor with the attorneys,4.5833,0.6401,12,"[5, 5, 4, 5, 5, 3, 4, 5, 4, 5, 5, 5]"
The advisors beside the attorney,4.6667,0.7454,12,"[3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The advisors beside the attorneys,4.8333,0.5528,12,"[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
The advisors for the attorney,4.3333,0.6236,12,"[5, 5, 4, 4, 3, 5, 4, 4, 5, 4, 5, 4]"
The advisors for the attorneys,4.3333,0.8498,12,"[5, 3, 5, 5, 3, 3, 5, 5, 4, 5, 5, 4]"
The advisors of the attorney,4.25,1.1637,12,"[5, 5, 4, 4, 3, 5, 5, 4, 5, 5, 1, 5]"
The advisors of the attorneys,4.75,0.5951,12,"[5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5]"
The advisors with the attorney,4.6667,0.7454,12,"[5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5]"
The advisors with the attorneys,4.5833,0.862,12,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 2, 5, 4]"
The agent behind the artist,4.1818,1.1923,11,"[4, 4, 4, 5, 5, 5, 3, 5, 1, 5, 5]"
The agent behind the artists,4.5,0.866,12,"[4, 5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 4]"
The agent for the artist,4.6667,0.4714,12,"[5, 5, 4, 4, 5, 5, 5, 4, 5, 4, 5, 5]"
The agent for the artists,4.5833,0.9538,12,"[5, 5, 5, 5, 5, 3, 5, 2, 5, 5, 5, 5]"
The agent of the artist,4.6667,0.6236,12,"[4, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5]"
The agent of the artists,4.5,0.866,12,"[5, 5, 5, 5, 3, 3, 5, 5, 5, 3, 5, 5]"
The agent with the artist,3.6667,1.3123,12,"[4, 4, 5, 5, 5, 4, 3, 5, 1, 4, 2, 2]"
The agent with the artists,4.6667,0.7454,12,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5]"
The agents behind the artist,4.0,1.1282,11,"[3, 5, 5, 3, 5, 5, 5, 5, 3, 2, 3]"
The agents behind the artists,4.0,1.0,12,"[3, 5, 5, 5, 5, 2, 3, 4, 5, 3, 4, 4]"
The agents for the artist,4.6667,0.6236,12,"[5, 5, 5, 4, 4, 5, 5, 5, 5, 3, 5, 5]"
The agents for the artists,4.5833,0.7592,12,"[5, 4, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
The agents of the artist,3.5833,1.441,12,"[5, 4, 4, 2, 5, 5, 1, 4, 1, 4, 3, 5]"
The agents of the artists,4.5833,1.1149,12,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 1, 5]"
The agents with the artist,3.4167,1.1873,12,"[2, 3, 3, 3, 5, 5, 3, 3, 5, 4, 4, 1]"
The agents with the artists,3.5833,1.3202,12,"[2, 5, 3, 5, 4, 1, 4, 5, 3, 2, 4, 5]"
The apple with the brown spot,4.9167,0.3997,24,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The apple with the brown spots,5.0,0.0,24,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The apple with the fresh peach,3.7083,1.4283,24,"[1, 4, 5, 5, 5, 4, 4, 5, 2, 2, 3, 5, 1, 4, 5, 4, 5, 1, 4, 3, 2, 5, 5, 5]"
The apple with the fresh peaches,3.3043,1.3,23,"[2, 1, 3, 3, 2, 5, 3, 5, 3, 5, 2, 5, 2, 3, 3, 2, 2, 5, 4, 4, 2, 5, 5]"
The apples with the brown spot,4.25,1.299,24,"[4, 5, 1, 2, 5, 5, 2, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 4]"
The apples with the brown spots,4.8333,0.4714,24,"[3, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The apples with the fresh peach,3.5,1.354,24,"[5, 5, 3, 5, 2, 1, 5, 5, 3, 4, 4, 2, 3, 1, 5, 3, 5, 5, 2, 5, 3, 3, 3, 2]"
The apples with the fresh peaches,4.0833,1.4118,24,"[3, 2, 5, 5, 5, 4, 2, 5, 1, 1, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 3, 5, 5, 5]"
The apprentice behind the tailor,4.8333,0.3727,12,"[5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5]"
The apprentice behind the tailors,3.7273,1.2129,11,"[1, 4, 3, 4, 5, 5, 5, 4, 4, 2, 4]"
The apprentice for the tailor,4.5,0.7638,12,"[4, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 5]"
The apprentice for the tailors,4.0,1.1547,12,"[1, 5, 5, 4, 4, 5, 4, 3, 5, 3, 4, 5]"
The apprentice of the tailor,5.0,0.0,12,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The apprentice of the tailors,4.1667,1.2802,12,"[5, 4, 2, 4, 5, 5, 1, 4, 5, 5, 5, 5]"
The apprentice with the tailor,4.1667,1.0672,12,"[5, 3, 4, 5, 5, 5, 5, 5, 3, 2, 5, 3]"
The apprentice with the tailors,4.25,0.8292,12,"[4, 4, 4, 4, 5, 5, 4, 4, 5, 5, 5, 2]"
The apprentices behind the tailor,3.75,1.1637,12,"[5, 4, 2, 4, 5, 2, 4, 3, 2, 4, 5, 5]"
The apprentices behind the tailors,3.3333,1.1055,12,"[4, 2, 4, 2, 2, 4, 3, 4, 2, 5, 5, 3]"
The apprentices for the tailor,4.3333,0.9428,12,"[5, 5, 4, 5, 5, 2, 4, 5, 4, 3, 5, 5]"
The apprentices for the tailors,4.7273,0.6166,11,"[3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
The apprentices of the tailor,4.8333,0.3727,12,"[5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5]"
The apprentices of the tailors,4.4167,0.7592,12,"[3, 4, 4, 5, 5, 5, 5, 4, 5, 5, 3, 5]"
The apprentices with the tailor,4.1667,0.7993,12,"[5, 5, 4, 5, 4, 5, 3, 5, 4, 3, 4, 3]"
The apprentices with the tailors,3.3333,1.5456,12,"[3, 5, 4, 1, 3, 5, 3, 4, 5, 5, 1, 1]"
The assistant for the inspector,4.4545,0.6556,11,"[4, 5, 5, 5, 3, 5, 5, 4, 4, 4, 5]"
The assistant for the inspectors,4.8333,0.3727,12,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5]"
The assistant near the inspector,4.3636,1.2264,11,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 1, 3]"
The assistant near the inspectors,3.9167,0.9538,12,"[3, 5, 2, 5, 4, 4, 3, 3, 5, 5, 4, 4]"
The assistant of the inspector,4.7273,0.6166,11,"[5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5]"
The assistant of the inspectors,4.6667,0.8498,12,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]"
The assistant with the inspector,4.5,0.7638,12,"[3, 3, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5]"
The assistant with the inspectors,4.1667,0.986,12,"[5, 5, 5, 5, 3, 2, 3, 4, 5, 4, 4, 5]"
The assistants for the inspector,4.8333,0.3727,12,"[5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5]"
The assistants for the inspectors,4.3333,0.7454,12,"[5, 3, 4, 5, 4, 5, 5, 5, 4, 3, 5, 4]"
The assistants near the inspector,3.5,1.1902,12,"[5, 5, 4, 3, 2, 3, 3, 3, 5, 2, 5, 2]"
The assistants near the inspectors,4.0833,1.1149,12,"[4, 2, 5, 4, 5, 3, 5, 5, 4, 5, 5, 2]"
The assistants of the inspector,4.5833,0.6401,12,"[3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
The assistants of the inspectors,4.75,0.433,12,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4]"
The assistants with the inspector,3.9167,1.3202,12,"[3, 5, 4, 2, 4, 5, 3, 5, 5, 5, 5, 1]"
The assistants with the inspectors,4.1667,0.7993,12,"[3, 4, 4, 4, 5, 5, 4, 5, 5, 3, 5, 3]"
The bed with the creaky spring,4.7917,0.4061,24,"[5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The bed with the creaky springs,4.9583,0.1998,24,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The bed with the tall bookcase,3.2917,1.5674,24,"[2, 5, 2, 3, 2, 3, 4, 5, 5, 5, 4, 1, 4, 1, 5, 5, 2, 1, 5, 2, 2, 1, 5, 5]"
The bed with the tall bookcases,3.1667,1.4625,24,"[2, 3, 1, 5, 5, 2, 5, 3, 2, 1, 1, 3, 2, 2, 1, 4, 4, 3, 4, 5, 5, 5, 3, 5]"
The beds with the creaky spring,4.25,1.1273,24,"[4, 5, 4, 5, 4, 5, 4, 5, 4, 2, 5, 2, 1, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5]"
The beds with the creaky springs,4.9167,0.3997,24,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
The beds with the tall bookcase,2.3913,1.2765,23,"[1, 1, 1, 5, 1, 5, 2, 2, 1, 5, 2, 2, 1, 3, 2, 2, 2, 2, 4, 3, 3, 2, 3]"
The beds with the tall bookcases,3.0833,1.1149,24,"[4, 3, 2, 1, 4, 3, 5, 5, 2, 4, 2, 3, 2, 2, 4, 4, 3, 5, 2, 3, 3, 2, 4, 2]"
The bike with the bent pedal,4.5652,1.0141,23,"[5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 2, 5, 5, 5, 1, 5, 5]"
The bike with the bent pedals,4.6667,0.6236,24,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 4, 5, 5, 4, 5, 3, 5, 5, 4]"
The bike with the green surfboard,2.25,1.299,24,"[3, 3, 2, 1, 1, 4, 1, 4, 1, 4, 1, 1, 2, 2, 2, 5, 1, 4, 1, 3, 4, 2, 1, 1]"
The bike with the green surfboards,2.5833,1.5253,24,"[4, 5, 2, 3, 2, 1, 1, 2, 1, 1, 2, 1, 5, 5, 5, 2, 3, 4, 5, 1, 1, 2, 1, 3]"
The bikes with the bent pedal,3.5,1.5275,24,"[4, 3, 5, 2, 1, 2, 1, 5, 1, 4, 5, 5, 4, 5, 2, 4, 4, 2, 5, 5, 4, 5, 5, 1]"
The bikes with the bent pedals,4.9167,0.3997,24,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The bikes with the green surfboard,2.5417,1.4714,24,"[2, 1, 2, 2, 3, 4, 2, 2, 5, 5, 2, 1, 3, 1, 5, 5, 1, 1, 3, 1, 2, 1, 5, 2]"
The bikes with the green surfboards,2.3333,1.1785,24,"[2, 2, 2, 1, 4, 4, 2, 4, 1, 1, 1, 3, 1, 3, 2, 1, 4, 1, 5, 2, 3, 2, 2, 3]"
The blanket with the clean skirt,2.2917,1.1719,24,"[1, 2, 2, 3, 3, 4, 1, 5, 1, 2, 3, 2, 4, 3, 2, 1, 4, 2, 3, 3, 1, 1, 1, 1]"
The blanket with the clean skirts,2.9583,1.4571,24,"[4, 2, 4, 3, 3, 1, 4, 1, 5, 1, 1, 3, 4, 5, 2, 2, 4, 5, 1, 4, 4, 5, 1, 2]"
The blanket with the soft fringe,4.7917,0.4983,24,"[3, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The blanket with the soft fringes,4.7917,0.4983,24,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 3]"
The blankets with the clean skirt,2.375,1.0729,24,"[4, 2, 2, 1, 2, 3, 4, 3, 1, 2, 1, 3, 2, 3, 2, 2, 1, 1, 3, 4, 4, 2, 1, 4]"
The blankets with the clean skirts,2.9167,1.441,24,"[4, 5, 3, 2, 5, 3, 1, 4, 1, 2, 3, 1, 2, 3, 5, 2, 5, 5, 5, 2, 1, 2, 2, 2]"
The blankets with the soft fringe,4.619,0.8438,21,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 2, 5, 4]"
The blankets with the soft fringes,4.6667,0.6872,24,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 3, 5, 5, 5, 5, 3, 5, 5, 4]"
The book with the red pen,3.625,1.2521,24,"[3, 5, 2, 4, 2, 3, 2, 3, 5, 2, 5, 1, 5, 5, 5, 2, 4, 5, 3, 5, 4, 4, 4, 4]"
The book with the red pens,3.2917,1.1719,24,"[3, 2, 3, 2, 3, 4, 3, 4, 5, 5, 2, 3, 4, 2, 4, 5, 2, 1, 3, 3, 2, 4, 5, 5]"
