unit,mean,std,n,individual_ratings
The accountant contacted the executive.,4.9,0.3,10,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 5]"
The accountant contacted the secretary.,4.6,0.6633,10,"[5, 4, 5, 5, 4, 5, 5, 5, 5, 3]"
The accountant wrote a report for the executive.,4.8,0.4,10,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
The accountant wrote a report for the secretary.,4.0,1.1547,9,"[2, 5, 5, 4, 2, 5, 5, 4, 4]"
The aliens abducted the farmer.,1.4,0.8,10,"[1, 1, 1, 3, 3, 1, 1, 1, 1, 1]"
The aliens abducted the newspaper.,1.2,0.4,10,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 1]"
The aliens communicated with the farmer.,1.3,0.6403,10,"[1, 2, 1, 3, 1, 1, 1, 1, 1, 1]"
The aliens communicated with the newspaper.,1.5,1.0247,10,"[1, 4, 1, 1, 3, 1, 1, 1, 1, 1]"
The artist chatted with the collector.,4.4,0.6633,10,"[4, 3, 4, 5, 4, 5, 5, 5, 5, 4]"
The artist chatted with the model.,5.0,0.0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The artist painted the collector.,3.1,1.3,10,"[2, 3, 2, 3, 4, 1, 5, 5, 4, 2]"
The artist painted the model.,4.7,0.6403,10,"[3, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
The baker chatted with the apprentice.,4.1,0.7,10,"[4, 3, 4, 5, 3, 4, 4, 5, 5, 4]"
The baker chatted with the customer.,4.6,0.9165,10,"[2, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
The baker trained the apprentice.,4.9,0.3,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4]"
The baker trained the customer.,2.0,0.7746,10,"[2, 2, 2, 2, 2, 4, 2, 1, 1, 2]"
The bear mauled the cub.,3.0,1.1832,10,"[4, 2, 3, 1, 4, 4, 2, 5, 2, 3]"
The bear mauled the hiker.,4.6,0.9165,10,"[5, 5, 4, 5, 5, 2, 5, 5, 5, 5]"
The bear observed the cub.,4.0,1.2472,9,"[4, 4, 5, 3, 1, 5, 5, 5, 4]"
The bear observed the hiker.,4.1,0.5385,10,"[4, 5, 4, 3, 4, 4, 4, 4, 4, 5]"
The captain received directions from the navigator.,4.9,0.3,10,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
The captain received directions from the passenger.,3.3,1.1,10,"[3, 4, 3, 2, 3, 5, 2, 5, 4, 2]"
The captain smiled at the navigator.,4.3,1.005,10,"[2, 5, 4, 5, 5, 5, 4, 3, 5, 5]"
The captain smiled at the passenger.,4.7,0.6403,10,"[5, 4, 5, 5, 3, 5, 5, 5, 5, 5]"
The cheerleader avoided the quarterback.,4.2,0.9798,10,"[2, 3, 5, 5, 4, 4, 5, 4, 5, 5]"
The cheerleader avoided the teacher.,4.2,0.7483,10,"[3, 3, 5, 4, 4, 5, 5, 5, 4, 4]"
The cheerleader dated the quarterback.,4.9,0.3,10,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
The cheerleader dated the teacher.,3.3,1.2689,10,"[2, 4, 4, 4, 3, 5, 2, 5, 1, 3]"
The citizens voted for the politician.,4.9,0.3,10,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
The citizens voted for the preacher.,3.9,1.1358,10,"[2, 4, 5, 4, 3, 5, 5, 5, 2, 4]"
The citizens watched the politician.,4.4,1.2,10,"[1, 5, 5, 5, 5, 5, 4, 4, 5, 5]"
The citizens watched the preacher.,4.5,0.6708,10,"[4, 4, 5, 5, 3, 5, 5, 5, 4, 5]"
The coach benched the player.,4.8,0.6,10,"[3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The coach benched the trainer.,2.5,1.118,10,"[2, 2, 2, 4, 3, 2, 2, 5, 2, 1]"
The coach didn't notice the player.,3.4444,0.8315,9,"[4, 4, 4, 4, 3, 4, 2, 2, 4]"
The coach didn't notice the trainer.,4.0,1.0,10,"[4, 5, 5, 4, 3, 5, 4, 5, 2, 3]"
The contestant posed for the cameraman.,4.0,1.0,10,"[4, 3, 5, 5, 3, 2, 4, 5, 5, 4]"
The contestant posed for the electrician.,2.1,1.3748,10,"[3, 1, 1, 1, 1, 4, 1, 2, 2, 5]"
The contestant spoke to the cameraman.,4.7,0.4583,10,"[4, 4, 5, 5, 5, 5, 5, 5, 4, 5]"
The contestant spoke to the electrician.,3.6,0.9165,10,"[2, 2, 5, 4, 3, 4, 4, 4, 4, 4]"
The crowd cheered for the hero.,4.5,0.922,10,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 2]"
The crowd cheered for the villain.,2.3,1.4177,10,"[1, 5, 4, 2, 2, 4, 2, 1, 1, 1]"
The crowd saw the hero.,3.8889,0.8749,9,"[4, 2, 4, 3, 4, 5, 5, 4, 4]"
The crowd saw the villain.,4.4,1.0198,10,"[2, 3, 5, 5, 5, 5, 5, 4, 5, 5]"
The doctor operated on the medic.,4.3,0.6403,10,"[4, 3, 4, 5, 5, 4, 4, 4, 5, 5]"
The doctor operated on the patient.,4.8,0.4,10,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 4]"
The doctor was acquainted with the medic.,4.5,0.6708,10,"[4, 4, 5, 3, 5, 4, 5, 5, 5, 5]"
The doctor was acquainted with the patient.,4.6,0.6633,10,"[5, 4, 5, 5, 3, 5, 5, 5, 4, 5]"
The drummer disliked the agent.,4.2,0.6,10,"[4, 4, 5, 4, 3, 4, 5, 5, 4, 4]"
The drummer disliked the guitarist.,4.2,0.6,10,"[4, 3, 4, 5, 4, 4, 5, 4, 5, 4]"
The drummer played with the agent.,3.7,1.1,10,"[2, 4, 4, 3, 4, 5, 5, 5, 3, 2]"
The drummer played with the guitarist.,4.9,0.3,10,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
The editor hired the reporter.,4.1,0.7,10,"[4, 4, 4, 5, 3, 4, 5, 5, 3, 4]"
The editor hired the senator.,2.9,1.4457,10,"[3, 2, 2, 5, 1, 5, 2, 2, 2, 5]"
The editor saw the reporter.,4.8,0.4,10,"[5, 4, 5, 5, 5, 5, 5, 5, 4, 5]"
The editor saw the senator.,4.7,0.4583,10,"[5, 4, 5, 5, 4, 4, 5, 5, 5, 5]"
