unit,mean,std,n,individual_ratings
Please rate this sentence as extremely natural.,4.9545,0.3175,418,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 2, 3, 2, 4, 3, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The CEO called for the urgent had been anxiously watching the decreasing stock price.,1.5,0.6708,20,"[1, 1, 1, 2, 1, 2, 2, 3, 1, 3, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1]"
The CEO called for the urgent meeting after had been anxiously watching the decreasing stock price.,2.35,1.0618,20,"[2, 1, 3, 2, 2, 3, 4, 3, 3, 2, 2, 5, 1, 1, 2, 2, 4, 2, 1, 2]"
The CEO called for the urgent meeting after he had been anxiously watching the decreasing stock price.,4.2632,1.0178,19,"[5, 4, 5, 3, 4, 5, 4, 5, 4, 5, 4, 5, 5, 3, 5, 5, 1, 4, 5]"
The accountant blamed the complex had been carelessly making simple mistakes on the chart.,2.15,1.1079,20,"[2, 1, 2, 2, 2, 1, 1, 2, 1, 4, 2, 1, 3, 2, 2, 2, 4, 1, 3, 5]"
The accountant blamed the complex program when had been carelessly making simple mistakes on the chart.,2.25,1.2196,20,"[2, 1, 2, 2, 1, 2, 2, 5, 2, 4, 1, 2, 5, 2, 2, 1, 2, 2, 1, 4]"
The accountant blamed the complex program when she had been carelessly making simple mistakes on the chart.,4.15,0.9631,20,"[5, 5, 4, 3, 2, 5, 5, 4, 5, 4, 2, 5, 5, 4, 5, 4, 4, 5, 4, 3]"
The actress went on an intense diet because had been apparently gaining weight from partying too hard on the weekends.,2.75,1.1779,20,"[2, 2, 2, 2, 3, 3, 2, 2, 1, 4, 5, 1, 4, 2, 3, 2, 5, 2, 4, 4]"
The actress went on an intense diet because she had been apparently gaining weight from partying too hard on the weekends.,4.7,0.4583,20,"[5, 4, 4, 4, 5, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The actress went on an intense had been apparently gaining weight from partying too hard on the weekends.,1.5,0.9747,20,"[1, 1, 5, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2]"
The administrator copied the faxed document because had been sternly rebuked for misplacing documents before.,2.8,1.1662,20,"[2, 1, 2, 2, 4, 4, 2, 2, 1, 3, 2, 2, 4, 4, 4, 2, 5, 2, 4, 4]"
The administrator copied the faxed document because she had been sternly rebuked for misplacing documents before.,4.65,0.7263,20,"[5, 5, 4, 2, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5]"
The administrator copied the faxed had been sternly rebuked for misplacing documents before.,1.75,0.9421,20,"[1, 1, 4, 2, 1, 1, 1, 3, 2, 1, 3, 2, 1, 1, 3, 1, 2, 1, 1, 3]"
The applicant entered the competitive had been wholeheartedly recommended by the senior faculty member.,1.65,1.0618,20,"[1, 1, 5, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 3]"
The applicant entered the competitive program because had been wholeheartedly recommended by the senior faculty member.,2.65,1.0137,20,"[2, 2, 2, 2, 2, 3, 2, 4, 1, 2, 2, 1, 4, 4, 4, 3, 4, 2, 3, 4]"
The applicant entered the competitive program because she had been wholeheartedly recommended by the senior faculty member.,4.75,0.6982,20,"[5, 5, 4, 4, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The apprentice followed the detailed directions after had been regularly failing to assemble the individual pieces.,2.3,1.2689,20,"[2, 3, 4, 1, 5, 1, 5, 3, 3, 1, 3, 1, 1, 1, 2, 2, 3, 2, 1, 2]"
The apprentice followed the detailed directions after she had been regularly failing to assemble the individual pieces.,4.2,0.8718,20,"[5, 4, 5, 4, 2, 3, 5, 4, 5, 4, 5, 4, 5, 5, 4, 5, 5, 4, 3, 3]"
The apprentice followed the detailed had been regularly failing to assemble the individual pieces.,1.75,1.0897,20,"[1, 1, 4, 1, 1, 2, 1, 5, 1, 1, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1]"
The architect built the distinctive building after had been deeply inspired to build a landmark for the city.,2.35,1.1079,20,"[2, 3, 4, 2, 5, 1, 4, 3, 3, 2, 2, 1, 1, 1, 2, 2, 3, 2, 1, 3]"
The architect built the distinctive building after he had been deeply inspired to build a landmark for the city.,4.4,0.6633,20,"[5, 4, 4, 5, 4, 4, 5, 4, 5, 4, 5, 3, 5, 5, 3, 5, 4, 5, 5, 4]"
The architect built the distinctive had been deeply inspired to build a landmark for the city.,1.8,0.9274,20,"[1, 1, 3, 2, 1, 2, 1, 4, 1, 4, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2]"
The assistant rejected the incoming call when had been entirely engaged in another task.,2.1,1.044,20,"[1, 2, 4, 4, 1, 1, 3, 2, 3, 2, 2, 1, 1, 1, 3, 2, 4, 2, 1, 2]"
The assistant rejected the incoming call when she had been entirely engaged in another task.,4.05,0.9734,20,"[4, 3, 5, 5, 4, 2, 4, 4, 5, 2, 5, 4, 5, 5, 3, 5, 5, 3, 4, 4]"
The assistant rejected the incoming had been entirely engaged in another task.,1.4,0.5831,20,"[1, 1, 2, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1]"
The athlete competed with the former had been previously defeated in every event that year.,2.3684,1.1792,19,"[2, 1, 2, 5, 4, 1, 4, 1, 3, 2, 1, 1, 2, 3, 2, 3, 2, 2, 4]"
The athlete competed with the former title-holders after had been previously defeated in every event that year.,2.45,1.244,20,"[5, 1, 4, 2, 1, 2, 2, 4, 2, 4, 1, 2, 5, 2, 2, 3, 2, 2, 1, 2]"
The athlete competed with the former title-holders after he had been previously defeated in every event that year.,4.35,0.7263,20,"[5, 4, 4, 4, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 5, 3, 4, 5, 4, 3]"
The athlete massaged her sore had been incessantly preparing for the marathon.,1.5,0.8062,20,"[1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 3]"
The athlete massaged her sore muscles when had been incessantly preparing for the marathon.,3.0,1.2247,20,"[2, 1, 2, 2, 4, 5, 2, 2, 2, 4, 2, 2, 5, 4, 3, 3, 4, 2, 4, 5]"
The athlete massaged her sore muscles when she had been incessantly preparing for the marathon.,4.4211,0.9356,19,"[4, 4, 5, 4, 5, 5, 5, 4, 1, 5, 4, 4, 5, 5, 5, 5, 5, 5, 4]"
The author published the groundbreaking had been strangely experiencing supernatural events in real life.,1.5789,0.8775,19,"[1, 4, 1, 2, 1, 1, 3, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 2]"
The author published the groundbreaking novel after had been strangely experiencing supernatural events in real life.,2.65,1.0618,20,"[2, 2, 2, 2, 4, 2, 2, 2, 1, 2, 2, 2, 5, 4, 4, 2, 3, 2, 4, 4]"
The author published the groundbreaking novel after she had been strangely experiencing supernatural events in real life.,4.3,0.9539,20,"[4, 4, 3, 2, 4, 5, 5, 2, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4]"
The babysitter changed the wet diaper after had been persistently searching for the toy that the baby wanted.,2.15,1.1079,20,"[2, 1, 3, 2, 1, 2, 3, 4, 2, 1, 1, 5, 2, 2, 2, 2, 4, 2, 1, 1]"
The babysitter changed the wet diaper after she had been persistently searching for the toy that the baby wanted.,3.75,0.8874,20,"[3, 2, 5, 4, 5, 5, 5, 4, 4, 3, 2, 4, 4, 3, 4, 4, 4, 4, 3, 3]"
The babysitter changed the wet had been persistently searching for the toy that the baby wanted.,1.7,0.9,20,"[1, 1, 1, 1, 3, 3, 1, 2, 1, 3, 2, 1, 1, 2, 2, 1, 2, 1, 1, 4]"
The babysitter comforted the crying babies because had been just informed that they were sick.,2.6,1.1136,20,"[2, 2, 2, 2, 4, 4, 2, 2, 1, 4, 1, 1, 4, 4, 3, 2, 2, 2, 4, 4]"
The babysitter comforted the crying babies because she had been just informed that they were sick.,4.6,0.6633,20,"[5, 3, 5, 5, 4, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
The babysitter comforted the crying had been just informed that they were sick.,1.6,0.6633,20,"[1, 1, 2, 2, 1, 1, 1, 3, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 3]"
The bachelor respected the elderly couple because had been often getting practical advice from them.,2.05,1.0235,20,"[1, 1, 4, 1, 3, 1, 2, 3, 3, 2, 2, 1, 1, 1, 2, 2, 3, 4, 1, 3]"
The bachelor respected the elderly couple because he had been often getting practical advice from them.,4.25,0.8292,20,"[3, 5, 4, 5, 3, 4, 5, 4, 5, 4, 5, 3, 5, 4, 3, 5, 5, 3, 5, 5]"
The bachelor respected the elderly had been often getting practical advice from them.,1.8,0.7483,20,"[2, 2, 3, 2, 1, 2, 2, 3, 2, 3, 1, 1, 1, 3, 2, 1, 1, 2, 1, 1]"
The baker burnt the sweet cookies when had been simultaneously mixing cake batter.,2.1,0.8888,20,"[1, 1, 3, 2, 1, 2, 2, 3, 2, 3, 1, 2, 2, 2, 2, 2, 1, 2, 4, 4]"
The baker burnt the sweet cookies when he had been simultaneously mixing cake batter.,4.15,0.9631,20,"[4, 4, 4, 4, 4, 5, 5, 2, 5, 5, 2, 4, 5, 5, 5, 3, 5, 5, 4, 3]"
The baker burnt the sweet had been simultaneously mixing cake batter.,2.25,0.9937,20,"[2, 1, 1, 2, 4, 3, 2, 2, 1, 3, 2, 1, 3, 2, 4, 2, 2, 1, 3, 4]"
The barber advertised the new had been recently losing some of his customers.,1.5263,0.7517,19,"[1, 1, 4, 2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1]"
The barber advertised the new services because had been recently losing some of his customers.,2.45,1.2835,20,"[1, 3, 4, 2, 2, 1, 1, 5, 2, 2, 3, 1, 1, 4, 2, 2, 4, 5, 2, 2]"
The barber advertised the new services because he had been recently losing some of his customers.,4.35,0.7263,20,"[5, 4, 5, 4, 3, 3, 5, 4, 5, 4, 5, 4, 5, 5, 3, 5, 5, 5, 4, 4]"
The barista mastered the brewing had been harshly criticized for the poor quality of his coffee.,1.95,1.1608,20,"[1, 2, 5, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 4, 2, 4, 2, 1, 3]"
The barista mastered the brewing techniques after had been harshly criticized for the poor quality of his coffee.,2.95,1.244,20,"[2, 2, 2, 2, 4, 3, 2, 4, 1, 3, 2, 2, 5, 4, 3, 3, 5, 1, 5, 4]"
The barista mastered the brewing techniques after he had been harshly criticized for the poor quality of his coffee.,4.45,1.2031,20,"[5, 5, 4, 2, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5]"
