unit,mean,std,n,individual_ratings
Alaska is always cold.,3.449,1.2787,98,"[2, 1, 4, 5, 4, 2, 4, 1, 1, 4, 2, 4, 2, 5, 4, 2, 4, 2, 5, 5, 5, 4, 2, 4, 4, 5, 5, 3, 4, 2, 5, 5, 4, 5, 4, 5, 4, 4, 5, 5, 2, 4, 2, 2, 1, 4, 4, 5, 2, 4, 2, 4, 4, 5, 4, 4, 4, 4, 4, 4, 2, 5, 2, 4, 4, 5, 4, 2, 2, 2, 3, 4, 4, 4, 5, 2, 2, 4, 2, 4, 1, 2, 1, 4, 2, 4, 2, 1, 4, 5, 5, 2, 4, 4, 5, 4, 4, 2]"
Alaska is always hot.,1.2626,0.6128,99,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 2, 1, 1]"
All Germans have ancestors from France.,1.5556,0.7416,99,"[2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 3, 2, 1, 1, 2, 1, 2, 3, 3, 2, 1, 3, 3, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 2, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 4, 1, 2, 1, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 2]"
All Germans have ancestors from Germany.,3.3535,1.3876,99,"[2, 2, 4, 5, 4, 5, 2, 2, 1, 2, 5, 4, 5, 4, 3, 4, 4, 4, 4, 5, 4, 5, 4, 4, 4, 5, 1, 4, 1, 2, 4, 3, 2, 1, 4, 4, 4, 3, 2, 4, 3, 2, 1, 4, 1, 1, 2, 4, 5, 2, 1, 5, 5, 5, 4, 4, 5, 4, 2, 5, 2, 3, 4, 2, 4, 5, 4, 1, 4, 2, 3, 5, 1, 1, 4, 4, 2, 5, 5, 3, 4, 5, 1, 4, 4, 2, 4, 5, 5, 4, 1, 2, 4, 5, 5, 5, 1, 2, 4]"
All ballet dancers are clumsy.,1.2929,0.573,99,"[1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 2, 3, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 1, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]"
All ballet dancers are graceful.,4.0404,0.9092,99,"[2, 4, 4, 5, 5, 4, 4, 5, 4, 5, 2, 4, 4, 2, 4, 4, 4, 5, 5, 5, 4, 4, 5, 5, 4, 4, 4, 4, 2, 2, 4, 2, 4, 5, 4, 4, 4, 5, 4, 3, 3, 4, 4, 5, 4, 4, 4, 5, 1, 4, 4, 4, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 5, 4, 4, 3, 5, 4, 4, 5, 4, 5, 5, 5, 4, 4, 4, 5, 4, 4, 4, 4, 5, 5, 4, 5, 5, 4, 2, 5, 5, 4, 5, 1]"
All basketball players are short.,1.2828,0.4504,99,"[1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1]"
All basketball players are tall.,3.303,1.3368,99,"[1, 4, 2, 4, 4, 2, 4, 2, 4, 2, 1, 4, 5, 4, 4, 4, 4, 4, 5, 5, 4, 4, 5, 4, 4, 4, 1, 4, 2, 4, 4, 5, 4, 1, 4, 5, 1, 3, 5, 5, 2, 3, 2, 4, 1, 1, 4, 4, 1, 2, 1, 2, 2, 5, 5, 4, 1, 4, 1, 1, 2, 4, 4, 4, 4, 2, 5, 2, 3, 4, 5, 4, 4, 5, 2, 2, 4, 2, 5, 4, 4, 2, 2, 4, 4, 1, 4, 4, 5, 4, 5, 2, 4, 1, 4, 4, 2, 4, 4]"
All celebrities are talented.,2.4242,1.272,99,"[1, 1, 2, 4, 4, 2, 4, 2, 1, 2, 1, 4, 1, 1, 3, 2, 4, 2, 2, 4, 1, 2, 1, 4, 1, 2, 1, 4, 1, 2, 2, 5, 2, 1, 2, 2, 1, 4, 4, 4, 2, 4, 2, 2, 1, 1, 2, 4, 1, 2, 1, 3, 5, 4, 2, 4, 4, 1, 2, 4, 1, 2, 4, 2, 4, 2, 2, 2, 2, 1, 2, 4, 1, 1, 2, 4, 4, 4, 2, 1, 4, 1, 5, 4, 4, 1, 1, 1, 2, 2, 4, 4, 4, 1, 2, 4, 2, 1, 2]"
All celebrities are talentless.,1.8384,0.9179,99,"[1, 2, 4, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 4, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 4, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 3, 2, 4, 2, 2, 1, 2, 2, 2, 2, 1, 1, 3, 2, 1, 2, 1, 4, 1, 1, 1, 3, 1, 2, 2, 3, 1, 2, 2, 4, 1, 1, 2, 1, 4, 2, 2, 2, 1, 4, 2, 1, 1, 2, 1, 4, 1, 1, 4, 2]"
All dogs have five legs.,1.1414,0.6197,99,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
All dogs have four legs.,3.8485,1.2742,99,"[4, 2, 4, 5, 5, 4, 4, 5, 2, 5, 1, 4, 5, 5, 5, 1, 2, 2, 4, 5, 4, 4, 4, 5, 4, 5, 5, 5, 1, 4, 3, 5, 4, 1, 2, 5, 4, 5, 4, 4, 4, 4, 2, 4, 1, 1, 4, 5, 2, 5, 1, 5, 5, 5, 5, 5, 4, 4, 4, 1, 2, 5, 5, 5, 5, 4, 5, 2, 4, 1, 3, 4, 4, 5, 4, 4, 4, 5, 5, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 4, 5, 2, 4, 2, 5, 5, 5, 4, 4]"
All fast food is healthy.,1.4167,0.6562,96,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2, 4, 2, 1, 4, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 4, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1]"
