unit,mean,std,n,individual_ratings
"After school, the car that made too much noise was chased by the student.",4.45,1.8021,40,"[7, 3, 6, 5, 3, 5, 3, 5, 5, 2, 7, 3, 3, 3, 7, 6, 3, 7, 6, 3, 3, 7, 3, 5, 2, 5, 6, 3, 2, 6, 6, 7, 3, 2, 6, 2, 1, 5, 6, 6]"
"After school, the car was chased by the student.",4.9487,1.7387,39,"[7, 6, 1, 3, 3, 6, 5, 5, 6, 2, 7, 6, 3, 3, 7, 5, 6, 6, 5, 5, 2, 7, 2, 7, 3, 6, 7, 5, 6, 6, 6, 7, 7, 5, 6, 3, 5, 3, 3]"
"After school, the student chased the car",6.1282,1.0665,39,"[7, 6, 5, 6, 6, 7, 6, 5, 7, 5, 7, 7, 3, 7, 7, 5, 7, 7, 6, 7, 7, 3, 7, 6, 6, 7, 5, 5, 7, 7, 7, 7, 5, 5, 6, 7, 6, 6, 7]"
"After school, the student chased the car that made too much noise.",5.1795,1.4478,39,"[7, 2, 5, 5, 3, 6, 5, 6, 5, 6, 7, 3, 6, 3, 7, 6, 5, 6, 6, 5, 6, 7, 3, 3, 3, 7, 6, 5, 5, 6, 7, 4, 5, 6, 3, 3, 6, 6, 7]"
"After school, the student chased the teacher.",5.875,1.4351,40,"[7, 6, 6, 2, 7, 7, 6, 6, 7, 6, 7, 5, 7, 5, 7, 7, 2, 6, 7, 5, 7, 7, 3, 5, 6, 3, 7, 7, 7, 6, 7, 7, 7, 3, 6, 6, 7, 6, 5, 5]"
"After school, the teacher was chased by the student.",5.825,1.2224,40,"[7, 6, 6, 2, 6, 6, 6, 6, 7, 3, 7, 6, 6, 5, 7, 6, 5, 7, 7, 5, 3, 7, 6, 7, 6, 3, 6, 7, 5, 6, 6, 7, 7, 5, 6, 6, 5, 6, 6, 7]"
Bill brought the food that was on the counter to his table.,5.6842,1.3785,38,"[7, 5, 6, 6, 5, 6, 5, 6, 7, 7, 5, 5, 3, 7, 7, 5, 6, 5, 3, 7, 7, 5, 6, 3, 5, 6, 5, 2, 6, 7, 7, 7, 7, 7, 3, 6, 7, 7]"
Bill brought the food to his table.,6.5,0.8062,40,"[7, 6, 7, 6, 7, 7, 6, 6, 7, 5, 7, 6, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 6, 6, 6, 7, 7, 7, 7, 7, 3, 6, 7, 7, 6, 7, 7]"
Bill brought the woman to the dance.,6.4103,0.7414,39,"[7, 5, 7, 5, 6, 7, 6, 7, 7, 5, 7, 5, 7, 5, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 6, 5, 7, 7, 6, 7, 7, 7, 6, 7, 6, 7, 6, 6, 6]"
Bill showed a bird to the child.,6.1282,1.1363,39,"[7, 6, 6, 6, 6, 7, 6, 5, 7, 3, 7, 5, 7, 6, 7, 7, 6, 6, 6, 7, 5, 7, 7, 6, 7, 5, 7, 7, 6, 7, 7, 7, 5, 7, 3, 6, 3, 7, 7]"
Bill showed a picture that was taken ten years ago to the child.,5.3077,1.5714,39,"[7, 6, 7, 7, 6, 5, 5, 5, 6, 3, 7, 6, 5, 7, 7, 3, 3, 2, 6, 2, 7, 6, 5, 6, 5, 7, 5, 3, 6, 6, 7, 7, 5, 6, 3, 3, 5, 3, 7]"
Bill showed a picture to the child.,6.375,1.0413,40,"[7, 7, 7, 7, 6, 7, 5, 7, 7, 5, 7, 6, 7, 5, 7, 7, 6, 5, 7, 7, 7, 7, 6, 6, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 3, 6, 7, 6]"
Bill showed the child a bird.,6.4872,0.6745,39,"[7, 7, 6, 6, 6, 7, 7, 6, 7, 5, 7, 6, 7, 7, 7, 7, 6, 6, 6, 7, 5, 7, 5, 6, 6, 6, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7]"
Bill showed the child a picture that was taken ten years ago.,6.5128,0.7467,39,"[7, 6, 7, 7, 7, 5, 6, 7, 5, 7, 6, 7, 5, 7, 7, 7, 7, 7, 6, 7, 7, 5, 5, 7, 5, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7]"
Bill showed the child a picture.,6.525,0.7412,40,"[7, 7, 6, 7, 7, 7, 6, 7, 7, 6, 7, 6, 7, 5, 7, 7, 6, 7, 7, 7, 5, 7, 5, 6, 7, 5, 7, 7, 6, 7, 7, 7, 7, 5, 7, 7, 7, 5, 7, 7]"
Charles quoted Tom the poet.,5.1842,1.745,38,"[7, 6, 6, 6, 6, 7, 5, 3, 7, 2, 7, 5, 3, 5, 6, 2, 6, 7, 3, 3, 7, 5, 6, 7, 6, 3, 2, 6, 6, 7, 7, 3, 6, 6, 2, 3, 6, 7]"
Charles quoted Tom the price that was massively inflated.,4.7105,2.0249,38,"[7, 3, 3, 1, 3, 3, 1, 5, 3, 5, 7, 7, 2, 7, 6, 5, 3, 7, 2, 1, 7, 6, 3, 5, 6, 2, 5, 6, 7, 6, 7, 2, 7, 6, 5, 6, 5, 7]"
Charles quoted Tom the price.,5.8462,1.4595,39,"[7, 6, 6, 6, 6, 5, 6, 6, 5, 3, 7, 2, 6, 3, 7, 6, 3, 6, 7, 1, 7, 6, 7, 6, 7, 6, 7, 6, 7, 7, 7, 6, 7, 6, 6, 7, 6, 6, 7]"
Charles quoted the poet to Tom.,5.5897,1.6597,39,"[7, 6, 7, 6, 5, 3, 3, 6, 5, 3, 7, 5, 7, 3, 7, 7, 2, 7, 7, 6, 7, 6, 6, 1, 6, 6, 6, 5, 7, 7, 7, 7, 5, 7, 6, 6, 5, 2, 7]"
Charles quoted the price that was massively inflated to Tom.,4.3158,1.7637,38,"[7, 3, 3, 1, 6, 3, 2, 5, 3, 2, 7, 3, 3, 7, 6, 3, 3, 2, 3, 7, 6, 6, 3, 3, 6, 5, 3, 6, 6, 5, 2, 5, 6, 3, 3, 5, 5, 7]"
Charles quoted the price to Tom.,6.4,1.1358,40,"[7, 7, 7, 7, 7, 3, 7, 7, 7, 3, 7, 5, 6, 5, 7, 7, 6, 6, 7, 7, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 3, 6, 7, 7]"
Jim must purchase the dog.,6.05,1.0476,40,"[7, 7, 6, 6, 5, 7, 5, 6, 7, 5, 7, 5, 5, 5, 7, 6, 5, 6, 7, 7, 7, 2, 5, 7, 6, 5, 7, 5, 6, 7, 7, 7, 7, 6, 7, 7, 6, 6, 5, 6]"
Jim must purchase the truck that has faulty brakes.,5.5789,1.5154,38,"[7, 7, 6, 5, 2, 6, 3, 5, 6, 5, 7, 3, 7, 6, 3, 7, 7, 5, 6, 2, 7, 6, 6, 3, 7, 6, 7, 6, 6, 7, 6, 5, 7, 6, 3, 6, 6, 7]"
Jim must purchase the truck.,6.0513,1.2598,39,"[7, 7, 3, 5, 6, 7, 5, 6, 7, 5, 7, 3, 7, 5, 7, 7, 5, 7, 7, 7, 7, 2, 5, 5, 7, 6, 7, 7, 7, 7, 7, 6, 6, 7, 7, 6, 6, 6, 5]"
Jim will sell Fido the dog to the circus troupe.,5.4,1.6703,40,"[7, 3, 2, 5, 6, 7, 3, 6, 5, 3, 7, 5, 5, 5, 7, 6, 7, 6, 7, 3, 5, 7, 7, 7, 3, 1, 6, 7, 3, 5, 7, 7, 6, 6, 5, 3, 6, 6, 7, 7]"
Jim will sell the circus troupe Fido the dog.,4.5385,1.9195,39,"[7, 5, 7, 1, 3, 6, 5, 5, 3, 3, 7, 5, 5, 6, 7, 5, 2, 3, 6, 3, 3, 7, 2, 6, 5, 1, 7, 7, 2, 6, 6, 5, 5, 5, 3, 2, 2, 7, 2]"
Jim will sell the circus troupe the truck that has 18 wheels.,5.1053,1.744,38,"[7, 5, 1, 3, 3, 2, 5, 6, 5, 7, 6, 5, 7, 7, 5, 6, 6, 3, 2, 7, 7, 6, 3, 5, 6, 5, 6, 7, 6, 7, 7, 5, 5, 6, 1, 6, 5, 3]"
Jim will sell the circus troupe the truck.,5.6486,1.299,37,"[7, 6, 5, 7, 6, 5, 5, 6, 5, 7, 5, 5, 3, 7, 6, 5, 3, 7, 6, 7, 6, 5, 6, 7, 7, 6, 7, 7, 7, 6, 5, 5, 3, 3, 6, 3, 7]"
Jim will sell the truck that has 18 wheels to the circus troupe.,5.2051,1.5221,39,"[7, 5, 6, 5, 3, 5, 5, 3, 5, 3, 7, 3, 7, 3, 7, 7, 5, 6, 2, 5, 7, 6, 7, 5, 2, 6, 3, 6, 6, 6, 7, 7, 6, 5, 3, 6, 6, 5, 5]"
Jim will sell the truck to the circus troupe.,6.55,0.6305,40,"[7, 6, 5, 7, 5, 6, 6, 7, 6, 5, 7, 7, 7, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 6, 6, 7, 6, 6, 7, 7]"
John is following the map that was printed on the back of the brochure.,6.5897,0.6291,39,"[7, 6, 7, 6, 7, 7, 6, 6, 7, 5, 7, 5, 7, 5, 7, 7, 7, 7, 7, 6, 7, 7, 6, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7]"
John is following the map.,6.575,0.8027,40,"[7, 7, 7, 5, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 6, 6, 7, 5, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 3, 6, 6, 7]"
John is following the teacher.,6.725,0.4994,40,"[7, 7, 7, 6, 7, 7, 6, 7, 7, 6, 7, 5, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 6, 6, 7]"
Kim cited the author.,6.55,0.8047,40,"[7, 7, 7, 5, 6, 7, 6, 7, 7, 6, 7, 5, 7, 6, 7, 7, 6, 3, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 6, 6, 7]"
Kim cited the book that was unreasonably expensive.,5.1622,1.6687,37,"[5, 6, 2, 5, 5, 5, 5, 5, 6, 6, 7, 7, 3, 7, 6, 5, 5, 6, 5, 7, 6, 3, 2, 7, 3, 5, 6, 6, 7, 7, 1, 6, 7, 1, 5, 5, 6]"
Kim cited the book.,6.4359,1.1046,39,"[7, 7, 7, 2, 7, 7, 6, 7, 7, 6, 7, 5, 7, 6, 7, 7, 3, 7, 7, 7, 7, 6, 5, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 7]"
Susan will lend her assistant to her friend next week.,5.2564,1.6127,39,"[7, 5, 7, 2, 6, 3, 6, 5, 5, 3, 7, 3, 3, 5, 7, 7, 6, 3, 7, 7, 7, 6, 5, 3, 6, 6, 7, 5, 2, 6, 7, 7, 6, 6, 3, 3, 6, 5, 5]"
Susan will lend her friend her assistant next week.,4.9744,1.7319,39,"[7, 6, 7, 2, 7, 3, 6, 5, 5, 3, 7, 6, 2, 3, 7, 6, 5, 3, 6, 6, 2, 7, 2, 5, 5, 5, 6, 3, 3, 6, 6, 7, 6, 7, 2, 3, 6, 6, 5]"
