unit,mean,std,n,individual_ratings
"After a while, a platoon attacked which was hiding in the mountains.",2.7,0.6403,10,"[2, 3, 3, 3, 2, 4, 3, 2, 2, 3]"
"After a while, a platoon attacked, uh, which was hiding in the mountains.",2.7,1.1,10,"[2, 1, 4, 2, 4, 3, 1, 3, 4, 3]"
"After a while, a platoon which was hiding in the mountains attacked.",3.6,1.1136,10,"[5, 2, 4, 2, 3, 4, 3, 5, 5, 3]"
"After a while, a platoon which was hiding in the mountains, uh, attacked.",3.9,0.7,10,"[3, 4, 4, 3, 5, 4, 5, 3, 4, 4]"
"After a while, a platoon, uh, attacked which was hiding in the mountains.",2.4,1.0198,10,"[2, 2, 1, 4, 2, 4, 2, 3, 1, 3]"
"After a while, a platoon, uh, which was hiding in the mountains attacked.",3.2222,1.1331,9,"[3, 3, 5, 2, 4, 5, 2, 3, 2]"
"After dinner, a musician arrived who was hired for the wedding.",4.0,0.7746,10,"[3, 3, 4, 5, 4, 4, 4, 5, 5, 3]"
"After dinner, a musician arrived, uh, who was hired for the wedding.",3.1,0.8307,10,"[4, 4, 4, 3, 2, 2, 3, 4, 3, 2]"
"After dinner, a musician who was hired for the wedding arrived.",4.4,1.2,10,"[4, 5, 5, 5, 1, 4, 5, 5, 5, 5]"
"After dinner, a musician who was hired for the wedding, uh, arrived.",3.6667,1.2472,9,"[2, 4, 5, 2, 4, 5, 5, 4, 2]"
"After dinner, a musician, uh, arrived who was hired for the wedding.",3.4,1.0198,10,"[2, 2, 4, 4, 4, 4, 3, 2, 5, 4]"
"After dinner, a musician, uh, who was hired for the wedding arrived.",3.7778,1.1331,9,"[5, 5, 4, 5, 2, 3, 4, 2, 4]"
"After midnight, the entertainer danced who was hired for the party.",2.4,1.0198,10,"[1, 2, 3, 4, 1, 2, 2, 3, 4, 2]"
"After midnight, the entertainer danced, uh, who was hired for the party.",2.2,0.4,10,"[2, 3, 2, 2, 2, 3, 2, 2, 2, 2]"
"After midnight, the entertainer who was hired for the party danced.",3.5,1.0247,10,"[2, 4, 2, 4, 2, 4, 4, 4, 5, 4]"
"After midnight, the entertainer who was hired for the party, uh, danced.",3.8,0.9798,10,"[5, 2, 3, 5, 4, 3, 5, 3, 4, 4]"
