unit,mean,std,n,individual_ratings
A car crashes into a lamppost. Someone on the street yells the following: Call the paramedics so that they can help these people.,4.3671,0.9054,158,"[5, 4, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 2, 5, 3, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 4, 5, 2, 5, 4, 4, 5, 5, 1, 3, 5, 2, 5, 4, 5, 3, 5, 2, 5, 3, 4, 4, 3, 4, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 4, 5, 4, 5, 5, 5, 3, 5, 4, 4, 5, 3, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 2, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 4, 5, 5, 3, 4, 5, 3, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 2, 4, 5, 4, 3, 5, 4, 5, 2, 4, 4, 3, 5, 2, 5, 5, 5, 5, 5, 5]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Do sing louder and we will sound better.,3.0,1.2978,20,"[2, 5, 1, 4, 1, 2, 2, 4, 4, 2, 2, 3, 5, 2, 2, 3, 4, 5, 4, 3]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Do sing softer and we will sound worse.,1.9,1.0712,20,"[1, 1, 4, 1, 2, 3, 2, 1, 1, 1, 1, 1, 2, 1, 4, 2, 2, 4, 2, 2]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Everyone sing louder and we will sound better.,3.85,0.9333,20,"[3, 4, 5, 4, 5, 4, 4, 1, 4, 3, 5, 5, 3, 4, 4, 4, 4, 3, 4, 4]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Everyone sing softer and we will sound worse.,1.95,1.1459,20,"[1, 1, 2, 1, 4, 1, 1, 2, 3, 3, 2, 4, 3, 1, 2, 1, 4, 1, 1, 1]"
A choir is practicing for their holiday concert. The conductor gives the following direction: If everyone sings louder we will sound better.,4.2,0.9515,20,"[5, 5, 3, 4, 5, 4, 5, 5, 5, 4, 3, 5, 4, 5, 5, 3, 4, 5, 3, 2]"
A choir is practicing for their holiday concert. The conductor gives the following direction: If everyone sings softer we will sound worse.,3.2105,1.2283,19,"[3, 4, 2, 1, 4, 4, 3, 4, 5, 4, 3, 4, 2, 4, 2, 5, 4, 1, 2]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Sing louder and we will sound better.,3.9474,1.0788,19,"[4, 4, 2, 4, 2, 3, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5, 2, 3]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Sing softer and we will sound worse.,2.65,1.3485,20,"[5, 1, 5, 1, 3, 2, 4, 2, 4, 1, 2, 4, 3, 2, 1, 3, 1, 4, 2, 3]"
A church is in the middle of a financial crisis. As the collection basket is being passed around the congregation the priest says the following: Do donate and the church will be saved.,3.5,1.1471,20,"[2, 3, 4, 2, 3, 5, 3, 2, 5, 4, 2, 2, 4, 3, 5, 5, 5, 4, 3, 4]"
A church is in the middle of a financial crisis. As the collection basket is being passed around the congregation the priest says the following: Do steal and the church will be closed.,2.15,1.1821,20,"[2, 1, 1, 4, 1, 1, 1, 5, 3, 3, 1, 2, 1, 1, 2, 2, 3, 3, 3, 3]"
