unit,mean,std,n,individual_ratings
A backpack carries all the essentials on a hike. A suitcase holds everything needed for a trip.,5.4333,1.7452,30,"[6, 2, 7, 7, 7, 6, 6, 6, 5, 5, 7, 5, 6, 6, 5, 1, 7, 4, 6, 3, 6, 6, 7, 7, 7, 7, 1, 3, 6, 6]"
A businessman began speaking loudly on the phone. Derek had trouble concentrating on his work.,3.3667,1.6224,30,"[5, 2, 1, 1, 2, 5, 4, 6, 3, 1, 3, 3, 4, 6, 4, 6, 3, 2, 2, 2, 2, 5, 3, 7, 4, 3, 4, 1, 4, 3]"
A high-speed train now connects Paris and Berlin. The trains can move up to 300 km per hour.,4.9,1.6603,30,"[7, 5, 4, 6, 6, 5, 5, 7, 6, 4, 5, 6, 4, 5, 3, 5, 7, 1, 6, 2, 6, 6, 3, 2, 7, 7, 2, 4, 6, 5]"
A lighthouse guides ships to safety. A compass helps hikers find their way.,5.4,1.2543,30,"[7, 3, 5, 6, 7, 5, 7, 6, 6, 2, 7, 7, 5, 4, 5, 5, 5, 5, 6, 3, 6, 5, 5, 6, 6, 7, 6, 5, 6, 4]"
A menacing storm rolled across the horizon. Sailors hurried to secure their boats at the dock.,4.8667,1.8209,30,"[3, 6, 6, 7, 6, 6, 6, 7, 6, 6, 6, 5, 2, 6, 3, 7, 2, 1, 7, 5, 6, 5, 3, 3, 6, 6, 6, 1, 3, 4]"
A mountain climbing team reached the K2 summit. The ascent marked the fastest recorded climb of the peak.,3.5333,1.8571,30,"[2, 6, 3, 7, 1, 1, 5, 5, 4, 4, 2, 4, 3, 1, 2, 5, 5, 4, 6, 6, 6, 6, 4, 1, 4, 1, 1, 2, 3, 2]"
A new restaurant opened downtown last week. The eatery specializes in farm-to-table dishes.,3.6333,1.6224,30,"[5, 1, 5, 6, 2, 1, 5, 6, 4, 4, 3, 3, 2, 1, 3, 4, 6, 2, 5, 2, 5, 5, 2, 5, 4, 6, 1, 4, 4, 3]"
A productive morning routine sets the tone for the day. Starting with exercise or mindfulness boosts mental clarity.,2.1667,1.4162,30,"[1, 5, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 4, 2, 1, 2, 1, 1, 5, 4, 5, 1, 1, 2, 1, 5, 4, 1, 1]"
A rat gnawed through the cables in the walls. The power suddenly went out in the building.,5.6333,1.3034,30,"[6, 5, 7, 7, 6, 7, 6, 7, 5, 5, 5, 6, 3, 5, 3, 5, 4, 3, 6, 3, 6, 6, 7, 7, 6, 6, 7, 7, 6, 7]"
A series of unusual occurrences plagued the small town. Residents gathered to discuss possible explanations.,1.6552,0.9201,29,"[1, 2, 1, 5, 2, 1, 1, 2, 3, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 2, 3, 1, 1, 1, 1, 1, 2, 1]"
A solid education lays the foundation for future success. Knowledge gives people the skills to navigate life.,1.3793,0.7617,29,"[1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2]"
A tree provides a home for birds. A coral reef shelters fish.,5.0333,1.6017,30,"[5, 3, 6, 7, 7, 6, 6, 7, 6, 5, 4, 7, 4, 2, 4, 2, 6, 2, 5, 2, 6, 4, 5, 7, 6, 7, 6, 4, 5, 5]"
A wildlife preserve was recently created in the Amazon. The reserve protects hundreds of endangered species,2.9,1.5133,30,"[4, 3, 4, 4, 2, 2, 3, 5, 6, 2, 2, 2, 4, 3, 2, 3, 6, 2, 3, 1, 3, 2, 2, 7, 2, 1, 1, 1, 3, 2]"
An intense heat wave swept across the city. People flocked to the beach to cool off in the water.,3.6,1.9253,30,"[1, 5, 1, 7, 1, 6, 4, 5, 2, 4, 1, 4, 3, 5, 2, 5, 5, 5, 5, 2, 6, 6, 2, 1, 1, 2, 7, 4, 2, 4]"
Consuming alcohol is dangerous for your health. People who drink too much are at risk for cancer.,2.5172,1.5674,29,"[3, 1, 4, 5, 2, 1, 5, 1, 4, 4, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 5, 5, 6, 4, 2]"
David meticulously planned each step of his journey. Bret took off impulsively and embraced the unknown.,1.7333,1.3149,30,"[1, 1, 1, 4, 1, 1, 1, 1, 6, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 4, 2, 2, 1, 1, 1, 1, 1, 5, 1, 2]"
Excellent customer service can make or break a business. Happy consumers are more likely to spread the word.,2.0,1.4142,30,"[1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 3, 5, 1, 4, 3, 1, 1, 6, 5, 2, 1]"
Jenny's dress was bright and cheerful. Tom's new suit was dark and serious.,4.9667,2.1053,30,"[6, 2, 7, 7, 6, 6, 7, 7, 6, 5, 6, 7, 4, 1, 5, 3, 7, 1, 5, 2, 7, 6, 1, 7, 6, 7, 1, 4, 6, 4]"
Jeremy stopped at a diner for lunch. The roadside coffee was warm and refreshing.,4.2333,1.4985,30,"[5, 4, 2, 5, 3, 7, 5, 2, 3, 4, 4, 3, 4, 4, 3, 7, 4, 2, 5, 2, 6, 6, 4, 4, 6, 7, 6, 3, 3, 4]"
John forgot his umbrella and got soaked. Sarah brought her umbrella and stayed dry.,5.6,1.5832,30,"[6, 4, 7, 7, 7, 6, 6, 6, 6, 5, 6, 4, 6, 6, 3, 2, 7, 5, 5, 1, 6, 6, 7, 7, 7, 7, 7, 7, 6, 3]"
Judy grabbed her shopping list on the way out the door. There was hardly any traffic on the way to the supermarket.,4.4138,1.6509,29,"[6, 4, 5, 5, 4, 7, 5, 7, 4, 3, 4, 4, 4, 5, 2, 1, 4, 1, 4, 5, 6, 7, 3, 7, 5, 6, 3, 5, 2]"
Large areas of forest were cleared for agriculture. Local climate patterns began to change.,4.1,1.7578,30,"[3, 4, 5, 7, 2, 4, 5, 5, 6, 4, 6, 2, 4, 5, 2, 4, 6, 1, 1, 2, 7, 4, 4, 7, 4, 3, 7, 2, 4, 3]"
Learning a new language opens up many doors. Fluency enables deeper cultural understanding.,1.4333,0.7608,30,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1]"
Libraries offer knowledge to eager learners. Museums display history for curious minds.,2.9333,1.7876,30,"[3, 1, 5, 3, 6, 1, 1, 1, 5, 1, 3, 2, 1, 1, 3, 1, 7, 2, 6, 3, 2, 2, 5, 5, 5, 2, 1, 3, 4, 3]"
Lily kept her thoughts to herself during the meeting. Sam was never afraid to speak up.,1.4333,0.8439,30,"[1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 3, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]"
Sam knocked the glass off of the table. The glass shattered on the hardwood floor.,6.6897,0.4626,29,"[7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 7, 7, 7, 6, 7, 7, 6, 7, 7, 6, 6, 7, 7, 6, 7, 7, 7, 7, 6]"
Sarah loves reading mystery novels. Sarah's brother enjoys detective stories.,3.0333,1.7026,30,"[5, 1, 5, 5, 3, 1, 4, 1, 6, 1, 1, 3, 4, 1, 2, 1, 6, 1, 3, 4, 5, 2, 2, 4, 4, 5, 1, 5, 3, 2]"
September was unusually humid and hot. April was unexpectedly muggy and warm.,1.8333,1.3437,30,"[1, 1, 3, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 4, 2, 1, 2, 1, 1, 4, 4, 1, 1, 1, 1, 1, 7, 1, 1, 2]"
Sophie planted strawberry seeds in the backyard. The plants struggled in the cold New England winter.,5.1333,1.6879,30,"[6, 4, 7, 6, 5, 2, 6, 7, 5, 3, 6, 7, 4, 7, 3, 7, 6, 2, 4, 2, 7, 6, 6, 6, 6, 7, 4, 6, 5, 2]"
Steve called Jenny to tell her how much he valued their friendship. Jenny smiled warmly upon hearing these kind words.,1.5517,1.1322,29,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 7, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2]"
Strong winds frequently blow through the Sahara Desert. The sand dunes change shape and location constantly.,3.9667,1.7792,30,"[5, 5, 2, 7, 3, 3, 6, 6, 4, 5, 3, 3, 3, 5, 3, 2, 6, 1, 3, 3, 6, 7, 1, 1, 6, 5, 4, 2, 3, 6]"
Teachers inspire students to reach their full potential. Coaches motivate athletes to excel beyond their limits.,1.7333,1.0625,30,"[1, 1, 1, 2, 1, 1, 3, 1, 4, 2, 1, 2, 2, 1, 2, 1, 3, 2, 1, 4, 1, 2, 1, 1, 1, 1, 1, 5, 1, 2]"
The Antique clock ticked heavily every second. The digital watch displayed time silently and seamlessly.,5.6552,1.4687,29,"[6, 2, 7, 7, 7, 7, 5, 7, 6, 4, 7, 4, 5, 2, 6, 5, 5, 6, 5, 6, 6, 5, 7, 7, 7, 3, 7, 6, 7]"
The actor was praised for his powerful performance. The supporting cast was criticized for lacking energy.,1.6667,0.7454,30,"[2, 2, 1, 2, 2, 1, 1, 1, 4, 2, 1, 3, 1, 1, 2, 1, 1, 2, 2, 3, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1]"
The architect revealed plans for a modern skyscraper. The new building will use eco-friendly materials.,4.4,2.0265,30,"[3, 3, 5, 5, 7, 1, 4, 5, 7, 5, 4, 6, 5, 1, 2, 2, 6, 1, 6, 1, 6, 5, 7, 7, 7, 4, 3, 5, 7, 2]"
The astronaut strapped into the shuttle. The massive spacecraft launched into the sky.,5.5333,1.4772,30,"[6, 6, 7, 7, 7, 7, 7, 7, 5, 5, 5, 6, 4, 6, 4, 5, 6, 2, 6, 2, 6, 7, 3, 5, 6, 7, 7, 4, 7, 4]"
The athlete shared his workout routine with the press. The fitness regimen focuses on strength training.,3.1,1.7388,30,"[2, 4, 1, 5, 1, 3, 4, 4, 5, 4, 1, 4, 1, 1, 2, 3, 1, 2, 2, 6, 4, 6, 3, 1, 6, 1, 6, 5, 3, 2]"
The cat remained calm during the thunderstorm. The dog was trembling with fear at the claps of thunder.,3.5,1.7654,30,"[5, 3, 4, 7, 5, 5, 4, 3, 5, 4, 1, 3, 3, 1, 2, 5, 3, 1, 5, 7, 6, 5, 1, 1, 2, 1, 4, 3, 2, 4]"
The celebration was joyous and full of laughter. The funeral was somber and still.,2.2414,1.2773,29,"[1, 2, 1, 6, 2, 1, 2, 1, 3, 1, 1, 2, 2, 3, 4, 3, 3, 2, 3, 2, 2, 5, 1, 2, 1, 1, 1, 4, 3]"
The chef accidentally added too much salt to the soup. Several customers complained about the dish.,4.5172,1.3031,29,"[5, 3, 4, 6, 5, 4, 5, 5, 5, 3, 5, 6, 4, 5, 5, 5, 2, 3, 3, 6, 7, 5, 3, 5, 7, 3, 3, 6, 3]"
The childhood friends have been missing each other. The old companions arranged a reunion to reconnect.,1.9333,1.2365,30,"[1, 1, 1, 1, 1, 4, 2, 1, 2, 1, 1, 2, 2, 4, 2, 2, 3, 1, 1, 3, 2, 2, 4, 1, 1, 1, 1, 6, 1, 3]"
The city was bustling and vibrant. The village was quiet and serene,2.9,1.4911,30,"[1, 5, 3, 6, 3, 4, 2, 2, 5, 1, 2, 4, 3, 1, 4, 4, 3, 2, 3, 3, 5, 2, 1, 1, 1, 1, 3, 3, 3, 6]"
The city zoo recently introduced a new animal habitat. The enclosure was designed to resemble tropical rainforests.,4.4,1.8184,30,"[6, 3, 6, 7, 3, 3, 4, 7, 6, 3, 5, 6, 2, 3, 2, 5, 5, 2, 6, 1, 6, 5, 2, 7, 5, 6, 4, 2, 3, 7]"
The climber reached the top after weeks of prep. The ascent required mental resilience and careful planning.,2.931,1.7207,29,"[2, 6, 3, 6, 1, 2, 2, 1, 2, 3, 3, 2, 1, 4, 2, 1, 6, 2, 6, 1, 6, 5, 2, 1, 2, 4, 3, 4, 2]"
The cooking class was practicing dicing onions. Everyone's eyes were watering profusely.,5.2,1.7963,30,"[6, 4, 7, 7, 2, 7, 7, 7, 5, 4, 2, 2, 3, 7, 3, 6, 4, 4, 4, 3, 6, 7, 6, 7, 7, 6, 7, 7, 6, 3]"
