unit,mean,std,n,individual_ratings
Asianajaja oli tarkistanut asiakirjoja tärkeää oikeudenkäyntiä varten ja päivän päätteeksi hän heitti turhat muistiinpanonsa roskakoriin. Kohdelause： Asianajaja ojensi roskakorin siivoojalle.,3.3333,1.4453,15,"[5, 4, 2, 5, 1, 3, 3, 5, 2, 1, 2, 5, 5, 4, 3]"
Asianajaja oli tarkistanut asiakirjoja tärkeää oikeudenkäyntiä varten ja päivän päätteeksi hän heitti turhat muistiinpanonsa roskakoriin. Kohdelause： Asianajaja ojensi siivoojalle roskakorin.,3.3846,1.3889,13,"[5, 5, 4, 5, 3, 2, 4, 2, 4, 1, 5, 2, 2]"
Asianajaja oli tarkistanut asiakirjoja tärkeää oikeudenkäyntiä varten ja päivän päätteeksi hän kutsui siivoojan työhuoneensa. Kohdelause： Asianajaja ojensi roskakorin siivoojalle.,3.5,1.5,10,"[5, 2, 5, 5, 1, 4, 2, 5, 2, 4]"
Asianajaja oli tarkistanut asiakirjoja tärkeää oikeudenkäyntiä varten ja päivän päätteeksi hän kutsui siivoojan työhuoneensa. Kohdelause： Asianajaja ojensi siivoojalle roskakorin.,4.1667,0.8975,12,"[5, 5, 5, 4, 4, 3, 2, 5, 4, 4, 5, 4]"
Baarimestari oli sulkemaisillaan baaria ja hänellä oli enää yksi olut tiskin takana. Kohdelause： Baarimestari tarjosi oluen tanssijalle.,4.1053,1.2521,19,"[4, 5, 4, 5, 5, 1, 4, 5, 5, 2, 2, 5, 5, 5, 5, 5, 3, 3, 5]"
Baarimestari oli sulkemaisillaan baaria ja hänellä oli enää yksi olut tiskin takana. Kohdelause： Baarimestari tarjosi tanssijalle oluen.,3.4,1.3565,5,"[5, 3, 2, 2, 5]"
"Baarimestari oli sulkemaisillaan baaria, kun hän jäi keskustelemaan erään baarin tanssijan kanssa. Kohdelause： Baarimestari tarjosi oluen tanssijalle.",3.2222,1.5476,9,"[5, 5, 3, 1, 3, 1, 5, 2, 4]"
"Baarimestari oli sulkemaisillaan baaria, kun hän jäi keskustelemaan erään baarin tanssijan kanssa. Kohdelause： Baarimestari tarjosi tanssijalle oluen.",4.5882,0.4922,17,"[4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5]"
Finnairin lentoavustaja kierteli lentokentän lahjatavarakaupoissa ja päätyi ostamaan lahjan suomalaista salmiakkia myyvästä puodista. Kohdelause： Lentoavustaja antoi lahjan lentäjälle.,3.6364,1.2264,11,"[4, 3, 5, 2, 5, 1, 4, 4, 3, 5, 4]"
Finnairin lentoavustaja kierteli lentokentän lahjatavarakaupoissa ja päätyi ostamaan lahjan suomalaista salmiakkia myyvästä puodista. Kohdelause： Lentoavustaja antoi lentäjälle lahjan.,3.1111,1.2862,9,"[2, 3, 4, 3, 3, 2, 5, 1, 5]"
