unit,mean,std,n,individual_ratings
A compass helps hikers find their way.,5.4,1.6248,30,"[5, 4, 6, 6, 6, 5, 7, 4, 6, 3, 7, 1, 6, 6, 5, 7, 6, 7, 2, 6, 7, 6, 6, 5, 7, 2, 7, 4, 7, 6]"
A coral reef shelters fish.,5.5,1.8212,30,"[5, 7, 6, 6, 7, 3, 1, 7, 7, 7, 7, 4, 7, 5, 6, 1, 6, 7, 2, 7, 7, 7, 6, 7, 5, 3, 6, 4, 6, 6]"
A few rows of bookshelves came tumbling down.,6.7,0.6403,30,"[4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 6, 6, 7, 7, 7, 6, 7, 7, 6, 7, 7]"
A suitcase holds everything needed for a trip.,5.8,1.4922,30,"[4, 6, 7, 7, 5, 6, 7, 7, 7, 6, 6, 3, 7, 5, 6, 7, 7, 7, 7, 7, 7, 6, 6, 1, 4, 3, 7, 5, 5, 6]"
April was unexpectedly muggy and warm.,2.0667,1.3888,30,"[6, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 5, 2, 4, 2, 1, 2, 1, 1, 1, 1, 2, 4, 1, 2, 2, 1, 4, 4, 2]"
Attendees can enjoy live performances and art displays.,4.2,1.7205,30,"[5, 3, 5, 5, 7, 5, 5, 3, 6, 3, 7, 3, 6, 4, 2, 1, 5, 2, 3, 6, 3, 3, 5, 7, 5, 3, 1, 5, 2, 6]"
Attendees chatted at the reception about the lecture.,4.3333,2.0385,30,"[5, 1, 3, 4, 6, 7, 5, 1, 2, 2, 7, 5, 6, 5, 6, 7, 4, 6, 7, 4, 1, 2, 4, 6, 7, 2, 7, 3, 3, 2]"
Attendees felt motivated to set new goals.,2.3667,1.5808,30,"[5, 1, 4, 1, 1, 1, 2, 1, 2, 1, 5, 3, 4, 2, 4, 1, 1, 1, 3, 1, 1, 1, 2, 2, 6, 1, 4, 4, 5, 1]"
Bret took off impulsively and embraced the unknown.,3.1,1.9553,30,"[6, 1, 3, 1, 6, 7, 6, 1, 1, 5, 5, 5, 3, 2, 1, 1, 2, 1, 1, 2, 1, 2, 3, 3, 5, 3, 7, 3, 3, 3]"
Coaches motivate athletes to excel beyond their limits.,3.2,1.9218,30,"[6, 1, 3, 1, 3, 1, 5, 1, 1, 2, 7, 5, 2, 3, 2, 7, 3, 1, 6, 1, 2, 1, 4, 5, 6, 4, 4, 4, 3, 2]"
Commuters struggled to find alternative routes.,3.4,1.8367,30,"[5, 1, 5, 2, 7, 1, 2, 1, 1, 4, 3, 5, 5, 4, 3, 1, 2, 2, 1, 6, 2, 5, 5, 3, 5, 2, 7, 4, 5, 3]"
Derek had trouble concentrating on his work.,2.2414,1.59,29,"[4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 6, 2, 3, 2, 2, 5, 2, 1, 3, 1, 1, 2, 5, 6, 1, 4, 3, 1, 1]"
Everyone's eyes were watering profusely.,4.0,2.0166,30,"[4, 3, 5, 4, 7, 5, 3, 1, 7, 5, 7, 1, 4, 6, 6, 1, 6, 2, 3, 2, 1, 2, 5, 5, 7, 1, 5, 4, 6, 2]"
Fans praised the plot twists and complex characters.,2.5667,1.9267,30,"[5, 1, 4, 2, 1, 1, 1, 1, 2, 1, 3, 6, 2, 2, 6, 1, 1, 1, 5, 5, 1, 1, 2, 1, 7, 3, 6, 3, 1, 1]"
Fluency enables deeper cultural understanding.,1.7,1.3454,30,"[5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 2, 3, 2, 5, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1]"
Happy consumers are more likely to spread the word.,2.7667,1.9093,30,"[5, 1, 2, 2, 1, 5, 1, 1, 1, 1, 5, 4, 3, 2, 2, 6, 1, 5, 6, 1, 1, 1, 1, 4, 7, 2, 2, 4, 5, 1]"
Jane figured out the last problem at the last minute.,2.2333,1.6059,30,"[5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 6, 3, 4, 4, 2, 1, 1, 1, 3, 2, 1, 1, 2, 1, 6, 2, 4, 4, 1, 1]"
Knowledge gives people the skills to navigate life.,1.7333,1.2365,30,"[4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 6, 2, 1, 1, 1, 2, 2, 1, 3, 5, 1]"
Local climate patterns began to change.,2.0667,1.4126,30,"[5, 1, 1, 1, 2, 1, 1, 1, 6, 3, 1, 3, 3, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 4, 5, 2]"
Local vendors sell fresh produce and handmade crafts.,5.8276,1.4638,29,"[5, 7, 7, 6, 7, 7, 6, 5, 7, 6, 7, 5, 6, 5, 6, 7, 7, 7, 4, 7, 6, 7, 7, 6, 2, 1, 5, 5, 6]"
Museums display history for curious minds.,4.0333,1.9746,30,"[4, 1, 5, 7, 2, 5, 2, 4, 6, 5, 6, 1, 6, 3, 6, 7, 5, 1, 2, 1, 1, 6, 5, 4, 7, 2, 5, 4, 3, 5]"
Native fish populations began to decline.,3.3,1.9519,30,"[4, 6, 3, 5, 1, 5, 1, 1, 7, 3, 5, 1, 6, 3, 4, 1, 7, 1, 1, 6, 3, 3, 4, 1, 2, 1, 5, 4, 3, 2]"
On-the-ground reporting offered firsthand insights.,2.4333,1.6265,30,"[5, 4, 1, 1, 2, 1, 2, 1, 1, 2, 5, 4, 6, 4, 1, 2, 1, 1, 4, 1, 1, 2, 3, 2, 6, 1, 1, 4, 1, 3]"
Participants can earn prizes for reading milestones.,3.2667,1.9137,30,"[5, 4, 3, 1, 2, 1, 1, 5, 6, 1, 4, 1, 4, 2, 2, 6, 6, 1, 2, 6, 3, 1, 4, 6, 5, 2, 7, 3, 2, 2]"
People flocked to the beach to cool off in the water.,5.0667,1.9137,30,"[4, 1, 5, 4, 7, 7, 4, 5, 7, 7, 7, 6, 6, 6, 6, 1, 6, 6, 4, 2, 3, 7, 7, 4, 7, 1, 7, 5, 4, 6]"
People who drink too much are at risk for cancer.,2.9667,1.8526,30,"[5, 2, 4, 5, 1, 5, 1, 1, 6, 6, 7, 2, 2, 2, 2, 1, 2, 5, 2, 2, 3, 1, 3, 2, 6, 1, 1, 5, 2, 2]"
Residents gathered to discuss possible explanations.,3.7333,2.2351,30,"[5, 1, 4, 1, 2, 7, 5, 1, 2, 1, 6, 3, 7, 4, 5, 7, 1, 5, 7, 6, 1, 1, 2, 3, 6, 5, 7, 4, 2, 1]"
Sailors hurried to secure their boats at the dock.,6.0333,1.0796,30,"[5, 5, 6, 6, 7, 6, 7, 5, 7, 7, 7, 3, 7, 7, 6, 6, 6, 7, 3, 6, 5, 7, 7, 6, 6, 6, 7, 5, 7, 6]"
Sam was never afraid to speak up.,2.1,1.5133,30,"[5, 1, 3, 1, 2, 1, 1, 1, 1, 1, 5, 1, 2, 3, 2, 6, 1, 1, 5, 1, 1, 1, 2, 1, 5, 2, 2, 2, 2, 1]"
Sarah brought her umbrella and stayed dry.,5.8667,1.1757,30,"[6, 5, 6, 7, 5, 5, 7, 7, 7, 6, 7, 4, 6, 4, 6, 7, 2, 7, 5, 6, 6, 7, 6, 5, 7, 5, 7, 5, 7, 6]"
Sarah's brother enjoys detective stories.,2.2333,1.5424,30,"[5, 1, 4, 3, 2, 5, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 3, 1, 4, 2, 1, 1, 2, 7, 2, 2, 3, 4, 1, 1]"
Schools and businesses were closed all day.,2.5333,1.668,30,"[5, 1, 3, 6, 2, 1, 1, 1, 6, 2, 5, 1, 5, 2, 2, 3, 3, 1, 2, 1, 1, 2, 2, 6, 2, 2, 1, 4, 1, 2]"
Several customers complained about the dish.,4.6,1.5832,30,"[5, 3, 4, 5, 6, 6, 4, 3, 7, 2, 6, 5, 6, 4, 3, 6, 5, 7, 7, 6, 3, 2, 4, 6, 6, 4, 5, 3, 4, 1]"
Starting with exercise or mindfulness boosts mental clarity.,2.0667,1.436,30,"[4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 3, 1, 3, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 6, 1, 1, 4, 5, 3]"
Susan dressed in a tank-top and breathable shorts.,5.3333,1.66,30,"[4, 3, 6, 5, 7, 5, 7, 5, 7, 6, 7, 2, 7, 5, 3, 7, 6, 6, 1, 6, 7, 5, 6, 5, 7, 2, 6, 5, 7, 5]"
The US justice system consists of three branches of government.,1.5,0.9574,30,"[6, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1]"
The activist campaigned to protect the environment,3.2,1.9391,30,"[6, 1, 4, 2, 1, 6, 5, 1, 1, 2, 6, 5, 4, 2, 1, 4, 4, 2, 2, 6, 1, 1, 4, 4, 6, 2, 7, 3, 1, 2]"
The afternoon train was nearly empty.,5.0333,1.7792,30,"[4, 2, 6, 5, 6, 6, 5, 7, 6, 6, 7, 2, 5, 3, 6, 6, 7, 7, 5, 2, 7, 6, 5, 4, 1, 2, 7, 5, 7, 4]"
The agreement will provide funding for new uniforms.,3.1333,1.8571,30,"[5, 3, 6, 5, 2, 1, 5, 5, 2, 6, 2, 1, 3, 2, 2, 7, 5, 6, 4, 1, 1, 3, 3, 4, 1, 1, 1, 4, 1, 2]"
The airplane took off without any turbulence.,5.5667,1.5424,30,"[5, 4, 7, 4, 7, 7, 5, 7, 7, 6, 7, 5, 7, 6, 5, 7, 7, 6, 2, 5, 6, 7, 6, 5, 1, 3, 7, 5, 5, 6]"
The art connoisseurs found the piece deep and meaningful.,3.2667,1.9137,30,"[4, 4, 6, 4, 1, 1, 2, 1, 7, 1, 5, 1, 4, 2, 6, 4, 4, 5, 3, 5, 1, 1, 2, 2, 6, 2, 6, 5, 1, 2]"
The artist transformed the canvas into a serene landscape.,5.3,1.5308,30,"[5, 3, 6, 6, 7, 5, 7, 3, 7, 6, 7, 2, 3, 5, 2, 7, 5, 5, 4, 7, 5, 7, 5, 6, 7, 4, 7, 5, 6, 5]"
The ascent marked the fastest recorded climb of the peak.,3.7,1.8824,30,"[5, 1, 4, 4, 5, 5, 5, 1, 2, 6, 5, 1, 6, 4, 2, 2, 3, 6, 2, 2, 1, 6, 6, 4, 6, 1, 1, 5, 4, 6]"
