unit,mean,std,n,individual_ratings
What did Barbara circulate that David stole?,3.6327,1.7106,49,"[4, 6, 2, 5, 4, 5, 1, 2, 2, 2, 2, 4, 2, 2, 1, 6, 2, 6, 5, 5, 3, 1, 5, 4, 5, 6, 5, 3, 4, 5, 1, 5, 2, 5, 6, 7, 5, 1, 2, 6, 3, 4, 2, 4, 5, 5, 2, 2, 2]"
What did Barbara consent that Jennifer would take?,2.94,1.6421,50,"[2, 2, 3, 1, 4, 3, 1, 7, 1, 4, 1, 5, 3, 2, 1, 2, 2, 1, 4, 2, 5, 4, 5, 2, 5, 3, 7, 2, 3, 1, 3, 1, 5, 2, 1, 4, 7, 2, 4, 2, 3, 3, 3, 2, 2, 2, 3, 2, 6, 2]"
What did Barbara denounce that Jessica took?,3.3,1.7349,50,"[3, 3, 2, 2, 3, 5, 1, 5, 2, 7, 4, 2, 2, 1, 1, 4, 2, 1, 5, 5, 3, 2, 3, 5, 1, 7, 3, 1, 4, 2, 7, 1, 6, 3, 5, 4, 5, 2, 2, 1, 5, 2, 3, 5, 3, 6, 5, 2, 4, 3]"
What did Barbara fake that Michael took?,2.4082,1.6152,49,"[2, 4, 6, 1, 3, 1, 1, 1, 2, 4, 2, 2, 1, 1, 2, 1, 1, 3, 1, 3, 2, 1, 5, 6, 5, 1, 1, 4, 1, 3, 1, 5, 1, 4, 3, 7, 1, 1, 1, 3, 2, 2, 1, 2, 1, 5, 2, 2, 3]"
What did Barbara grumble that Jessica stole?,4.2708,1.912,48,"[2, 3, 4, 7, 3, 7, 6, 7, 6, 5, 1, 6, 1, 5, 2, 1, 7, 5, 3, 7, 4, 4, 4, 7, 3, 3, 5, 6, 6, 3, 5, 2, 7, 2, 7, 2, 5, 3, 6, 2, 4, 6, 4, 1, 5, 4, 5, 2]"
What did Barbara mutter that Susan wrote?,4.68,1.8702,50,"[5, 7, 4, 7, 6, 6, 1, 2, 6, 6, 5, 4, 2, 4, 1, 5, 3, 1, 7, 6, 5, 7, 4, 4, 6, 7, 5, 1, 5, 7, 6, 1, 6, 5, 1, 5, 6, 6, 7, 5, 7, 5, 5, 5, 5, 2, 5, 4, 6, 3]"
What did Barbara realize that John took?,5.7143,1.7496,49,"[7, 5, 7, 7, 6, 6, 2, 7, 7, 7, 4, 7, 5, 6, 1, 7, 4, 6, 7, 7, 5, 6, 7, 5, 7, 7, 6, 7, 7, 1, 5, 4, 5, 7, 7, 7, 7, 7, 2, 6, 5, 7, 7, 6, 7, 7, 6, 4, 1]"
What did Barbara regard that Linda would write?,2.9,1.7916,50,"[2, 1, 2, 7, 2, 2, 1, 3, 3, 2, 2, 5, 4, 1, 1, 2, 2, 1, 5, 2, 2, 4, 3, 4, 1, 7, 2, 1, 4, 1, 6, 1, 5, 4, 2, 2, 5, 5, 2, 1, 3, 1, 4, 2, 3, 7, 2, 2, 2, 7]"
What did Barbara stand that Karen wrote?,1.6327,0.9834,49,"[2, 1, 3, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 4, 1, 3, 1, 1, 2, 3, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 3, 1, 2, 3]"
What did Charles circulate that Karen wrote?,4.38,1.8962,50,"[4, 7, 1, 7, 5, 6, 1, 5, 2, 2, 2, 3, 1, 6, 3, 6, 4, 1, 6, 6, 3, 6, 6, 3, 7, 7, 5, 4, 4, 5, 5, 3, 5, 2, 2, 4, 7, 5, 7, 1, 6, 5, 7, 4, 5, 6, 5, 2, 4, 6]"
What did Charles cite that Susan stole?,4.32,1.7022,50,"[3, 2, 2, 7, 4, 4, 3, 3, 6, 4, 4, 5, 2, 6, 5, 4, 5, 7, 6, 6, 2, 4, 6, 4, 6, 6, 5, 5, 4, 5, 5, 1, 3, 1, 7, 2, 6, 6, 7, 1, 5, 3, 7, 4, 5, 5, 5, 3, 3, 2]"
What did Charles decide that Richard would steal?,5.48,1.64,50,"[3, 7, 5, 6, 6, 6, 3, 7, 5, 6, 7, 5, 3, 5, 6, 7, 6, 1, 7, 5, 5, 7, 7, 6, 5, 7, 7, 5, 7, 6, 7, 3, 5, 7, 2, 7, 7, 5, 7, 3, 7, 5, 7, 6, 6, 1, 7, 4, 4, 6]"
What did Charles detect that David took?,5.12,1.7736,50,"[5, 7, 2, 7, 6, 7, 4, 7, 7, 7, 1, 5, 3, 6, 1, 5, 2, 7, 5, 7, 6, 6, 5, 4, 6, 7, 5, 6, 5, 3, 6, 2, 5, 5, 5, 6, 7, 6, 7, 1, 6, 3, 7, 4, 5, 5, 7, 3, 6, 6]"
What did Charles protest that Christopher wrote?,4.28,1.9083,50,"[3, 7, 4, 7, 5, 5, 3, 2, 3, 5, 2, 5, 2, 1, 1, 5, 3, 1, 6, 6, 5, 4, 5, 6, 6, 7, 6, 2, 4, 7, 5, 2, 5, 4, 1, 6, 7, 2, 2, 7, 3, 5, 6, 5, 3, 7, 6, 4, 5, 1]"
What did Christopher bluster that Susan stole?,2.9,1.7464,50,"[3, 2, 2, 2, 1, 3, 1, 2, 3, 2, 2, 2, 3, 4, 1, 3, 1, 7, 5, 1, 2, 1, 6, 5, 1, 7, 3, 2, 2, 7, 2, 1, 3, 4, 5, 1, 5, 3, 6, 1, 4, 2, 4, 1, 5, 2, 1, 2, 3, 4]"
