unit,mean,std,n,individual_ratings
"An inventive present for her grandchildren, the grandmother thought of.",2.4348,1.1731,23,"[2, 1, 2, 2, 4, 1, 2, 4, 1, 2, 2, 3, 2, 2, 2, 3, 5, 2, 2, 5, 4, 1, 2]"
"At the restaurant, the chef worked.",3.3,1.2689,20,"[4, 1, 3, 5, 2, 1, 4, 5, 5, 2, 4, 2, 3, 4, 2, 3, 3, 5, 4, 4]"
"Becoming a scientist, the young girl dreamt of.",2.75,1.2712,28,"[4, 2, 4, 4, 4, 2, 2, 2, 1, 4, 2, 3, 2, 1, 1, 2, 2, 2, 2, 2, 4, 5, 2, 3, 5, 5, 1, 4]"
"Expensive clay, the mug was made of.",2.5,1.118,18,"[1, 3, 3, 2, 2, 3, 3, 2, 3, 2, 1, 1, 1, 3, 2, 4, 5, 4]"
"Experienced professionals, the team consisted of.",2.16,0.9666,25,"[5, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 1, 2, 2, 2, 3, 2, 5, 2, 1, 2, 2]"
"For the exam, the student studied.",3.2222,1.0304,27,"[5, 2, 3, 5, 3, 4, 3, 4, 3, 2, 3, 3, 4, 2, 4, 3, 3, 5, 4, 2, 2, 3, 4, 2, 2, 5, 2]"
"For the fellowship, the student applied.",2.4444,0.9162,27,"[2, 3, 2, 4, 1, 4, 2, 1, 4, 2, 2, 2, 2, 2, 2, 2, 3, 4, 2, 3, 3, 4, 3, 2, 2, 1, 2]"
"For the patients, the nurse cared.",2.8333,1.1571,30,"[5, 4, 2, 3, 3, 2, 4, 1, 2, 4, 4, 3, 2, 2, 4, 1, 2, 3, 3, 2, 5, 3, 3, 2, 2, 5, 4, 1, 2, 2]"
"From the tree branch, the bird sang.",3.7188,1.152,32,"[4, 3, 5, 5, 4, 4, 1, 2, 4, 5, 2, 5, 5, 4, 5, 3, 4, 5, 5, 3, 2, 4, 4, 3, 4, 3, 3, 2, 2, 4, 5, 5]"
"In the classroom, the teacher taught.",4.0526,1.1459,19,"[5, 4, 1, 2, 4, 5, 2, 4, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 4]"
"In the pool, the swimmer trained.",3.1364,0.9674,22,"[4, 4, 3, 4, 2, 4, 4, 2, 2, 3, 1, 4, 4, 4, 2, 3, 4, 2, 3, 2, 4, 4]"
"In the tournament, the athlete competed.",3.0455,1.2239,22,"[2, 5, 2, 4, 2, 4, 4, 2, 4, 3, 3, 3, 1, 3, 2, 4, 2, 2, 5, 1, 4, 5]"
"Of an inventive present for her grandchildren, the grandmother thought.",1.6667,0.9428,27,"[1, 4, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 4, 2, 4, 2, 2, 1, 2]"
"Of becoming a scientist, the young girl dreamt.",2.2727,0.9621,22,"[2, 3, 2, 2, 1, 3, 4, 1, 2, 1, 1, 4, 2, 2, 2, 2, 4, 2, 2, 2, 4, 2]"
"Of expensive clay, the mug was made.",2.2812,1.0073,32,"[2, 1, 3, 2, 2, 4, 1, 2, 2, 1, 2, 1, 1, 3, 5, 3, 3, 3, 1, 2, 3, 2, 2, 2, 4, 2, 2, 2, 1, 4, 3, 2]"
"Of experienced professionals, the team consisted.",2.375,1.0333,24,"[1, 3, 2, 2, 2, 4, 2, 1, 1, 2, 2, 1, 3, 4, 2, 2, 2, 4, 3, 2, 2, 5, 2, 3]"
"Of some math shortcuts, the clever student took advantage.",2.3636,1.0679,22,"[3, 3, 5, 5, 2, 3, 3, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 1, 3, 2]"
"Of the approaching lions, the antelope were aware.",2.5833,0.9965,24,"[4, 4, 3, 2, 4, 2, 1, 3, 3, 2, 2, 2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 5, 3, 1]"
"Of the clown, the child was afraid.",2.3333,1.1547,27,"[4, 2, 3, 2, 1, 2, 2, 4, 2, 2, 1, 1, 2, 2, 5, 1, 1, 1, 2, 2, 2, 4, 2, 2, 3, 5, 3]"
"Of the cool band, the hipsters heard.",1.9,1.179,20,"[4, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 5, 4, 2, 2]"
"Of the junk in the garage, the family got rid.",1.7333,1.0306,30,"[1, 2, 1, 1, 1, 2, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 4, 3, 2, 2, 1, 5, 3, 1, 1, 1]"
