unit,mean,std,n,individual_ratings
Angela indicated Marilyn handed something to Neal.,5.0,0.6325,5,"[6, 5, 5, 5, 4]"
Angela indicated someone handed a box to Neal.,3.6,0.8,5,"[5, 4, 3, 3, 3]"
Ashley showed something to Joyce.,6.4,0.8,5,"[5, 7, 6, 7, 7]"
Beverly heard Gerald offered something to Pamela.,4.2,1.7205,5,"[2, 4, 7, 3, 5]"
Beverly heard someone offered a gift to Pamela.,4.4,1.0198,5,"[4, 6, 3, 5, 4]"
Brenda claimed Margaret rented something to Rebecca.,5.0,1.4142,5,"[4, 6, 5, 7, 3]"
Brenda claimed someone rented a house to Rebecca.,6.2,0.7483,5,"[7, 6, 6, 7, 5]"
Bryan lent something to Diane.,6.4,0.8,5,"[5, 7, 6, 7, 7]"
Byron leased something to Clarence.,6.4,0.8,5,"[7, 5, 7, 7, 6]"
Carlton offered something to Daphne.,6.4,0.8,5,"[7, 5, 7, 7, 6]"
Chloe showed something to Hector.,6.4,0.8,5,"[7, 6, 7, 5, 7]"
Christina gave something to Elliott.,5.8,0.7483,5,"[7, 6, 5, 6, 5]"
Christy rented something to Hannah.,6.0,1.0954,5,"[6, 6, 4, 7, 7]"
Darrell claimed Christina gave something to Elliott.,5.2,1.3266,5,"[5, 6, 7, 3, 5]"
Darrell claimed someone gave a present to Elliott.,3.8,1.1662,5,"[5, 3, 5, 4, 2]"
Darryl heard Valerie tossed something to Angie.,3.6,0.8,5,"[4, 3, 5, 3, 3]"
Darryl heard someone tossed a cellphone to Angie.,5.4,1.3565,5,"[7, 6, 5, 6, 3]"
Dillon knew Renee handed something to Mandy.,4.8,1.9391,5,"[6, 6, 7, 3, 2]"
Dillon knew someone handed a container to Mandy.,4.0,1.2649,5,"[3, 3, 5, 3, 6]"
Donovan sold something to Carolyn.,6.8,0.4,5,"[7, 7, 7, 6, 7]"
Duncan assumed Monica tossed something to Alice.,5.8,1.4697,5,"[6, 7, 6, 7, 3]"
Duncan assumed someone tossed a ball to Alice.,5.6,1.4967,5,"[5, 7, 6, 3, 7]"
Emerson lent something to Carrie.,4.2,0.9798,5,"[4, 4, 6, 4, 3]"
Frank thought Jerry mailed something to Jay.,7.0,0.0,4,"[7, 7, 7, 7]"
Frank thought someone mailed a package to Jay.,6.0,1.0954,5,"[4, 7, 6, 7, 6]"
Garrett doubted Byron leased something to Clarence.,5.2,2.1354,5,"[7, 6, 1, 6, 6]"
Garrett doubted someone leased a truck to Clarence.,4.8,1.1662,5,"[4, 6, 5, 6, 3]"
Gerald offered something to Pamela.,6.2,1.1662,5,"[7, 6, 7, 7, 4]"
Glenn said Bryan lent something to Diane.,5.6,1.4967,5,"[3, 7, 7, 6, 5]"
Glenn said someone lent a bicycle to Diane.,6.4,1.2,5,"[7, 7, 4, 7, 7]"
Helena acknowledged Chloe showed something to Hector.,4.2,1.6,5,"[6, 4, 3, 6, 2]"
