unit,mean,std,n,individual_ratings
Andrew tried to remember what who wrote when.,2.2667,1.2365,15,"[2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 1, 2, 2, 6, 2]"
Andrew tried to remember what who wrote.,2.8,1.7205,15,"[1, 2, 3, 5, 1, 2, 1, 5, 1, 6, 3, 5, 4, 1, 2]"
Andrew tried to remember who wrote what when.,5.0667,1.6918,15,"[2, 3, 4, 7, 4, 7, 6, 5, 7, 3, 6, 6, 3, 6, 7]"
Andrew tried to remember who wrote what.,6.0667,0.9978,15,"[7, 7, 6, 6, 6, 6, 5, 6, 7, 7, 4, 7, 4, 7, 6]"
Peter tried to remember what who carried when.,2.0667,1.5261,15,"[1, 3, 1, 1, 2, 2, 3, 1, 2, 1, 1, 2, 3, 7, 1]"
Peter tried to remember what who carried.,2.8667,1.6275,15,"[1, 1, 2, 5, 2, 3, 1, 6, 3, 3, 3, 6, 3, 1, 3]"
Peter tried to remember who carried what.,6.3333,0.8692,15,"[7, 7, 5, 7, 7, 6, 5, 7, 7, 7, 5, 7, 7, 5, 6]"
Peter tried to remember who litera what when.,1.2667,0.5735,15,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1]"
The American Idol organizers decided what who would sing when.,4.0667,1.6918,15,"[6, 7, 4, 3, 3, 6, 3, 5, 3, 3, 4, 7, 3, 3, 1]"
The American Idol organizers decided what who would sing.,2.6,1.5832,15,"[2, 1, 2, 2, 3, 4, 2, 1, 2, 2, 3, 7, 2, 1, 5]"
The American Idol organizers decided who would sing what when.,4.2667,1.6918,15,"[4, 5, 3, 6, 2, 4, 3, 7, 2, 3, 3, 7, 3, 6, 6]"
The American Idol organizers decided who would sing what.,5.4,1.7436,15,"[7, 6, 3, 7, 3, 3, 7, 7, 6, 7, 4, 7, 3, 7, 4]"
The Maitre d' tried to figure out what who served to whom.,3.0,2.0,15,"[2, 6, 3, 1, 5, 2, 1, 4, 1, 6, 2, 7, 2, 1, 2]"
The Maitre d' tried to figure out what who served.,2.5333,1.6275,15,"[6, 2, 2, 1, 2, 5, 2, 1, 2, 1, 4, 1, 3, 5, 1]"
The Maitre d' tried to figure out who served what to whom.,6.2667,0.8537,15,"[7, 7, 5, 6, 6, 7, 6, 7, 7, 6, 6, 7, 4, 7, 6]"
The Maitre d' tried to figure out who served what.,6.0,1.1339,14,"[3, 6, 6, 6, 7, 7, 7, 7, 5, 5, 7, 5, 6, 7]"
The accountant didn't realize who he was cheating until he got an email this morning.,5.7833,1.3303,60,"[6, 6, 6, 3, 4, 7, 7, 7, 5, 4, 7, 6, 6, 2, 4, 6, 5, 6, 5, 5, 6, 7, 5, 6, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 6, 7, 6, 7, 7, 6, 5, 3, 3, 6, 7, 7, 7, 7, 3, 4, 5, 3, 6, 5, 7, 6, 7, 6, 5, 7]"
The administrator tried to remember what who donated to whom.,2.9333,1.8427,15,"[1, 1, 1, 2, 4, 5, 4, 1, 2, 3, 3, 6, 2, 2, 7]"
The administrator tried to remember what who donated.,3.7333,1.8427,15,"[6, 7, 3, 1, 4, 6, 2, 5, 1, 5, 2, 5, 4, 3, 2]"
The administrator tried to remember who donated what to whom.,5.4667,1.4996,15,"[7, 6, 3, 5, 4, 6, 7, 6, 6, 7, 3, 7, 3, 7, 5]"
The administrator tried to remember who donated what.,5.7333,1.436,15,"[7, 5, 5, 7, 4, 7, 4, 7, 2, 6, 6, 7, 6, 7, 6]"
The analyst could not decide who would finance the new enterprise.,6.1167,1.2529,60,"[5, 7, 7, 5, 4, 7, 7, 7, 6, 4, 7, 6, 7, 7, 4, 2, 5, 7, 4, 5, 6, 6, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 5, 7, 7, 7, 7, 6, 6, 5, 4, 6, 7, 7, 7, 7, 7, 4, 6, 2, 7, 6, 7, 6, 6, 7, 7, 7]"
The architecture students were trying to memorize what who designed when.,2.8667,2.0613,15,"[2, 3, 2, 1, 2, 6, 3, 7, 1, 1, 1, 3, 3, 7, 1]"
The architecture students were trying to memorize what who designed.,3.0667,1.7308,15,"[1, 3, 3, 4, 2, 3, 1, 6, 2, 5, 3, 7, 2, 1, 3]"
The architecture students were trying to memorize who designed what when.,4.7857,1.4725,14,"[1, 5, 4, 4, 7, 6, 5, 6, 6, 4, 5, 3, 5, 6]"
The architecture students were trying to memorize who designed what.,6.3333,0.5963,15,"[7, 7, 5, 6, 7, 6, 6, 6, 7, 6, 6, 7, 6, 7, 6]"
The art critic guessed what who painted when.,2.4667,1.4079,15,"[1, 3, 2, 4, 1, 2, 1, 3, 1, 3, 4, 6, 2, 1, 3]"
The art critic guessed what who painted.,1.9333,0.9978,15,"[1, 3, 2, 1, 2, 4, 2, 1, 1, 1, 2, 2, 2, 4, 1]"
The art critic guessed who painted what when.,4.8667,1.6275,15,"[6, 7, 5, 7, 4, 6, 5, 4, 6, 4, 2, 7, 2, 3, 5]"
The art critic guessed who painted what.,5.4,1.3565,15,"[5, 6, 2, 5, 5, 7, 6, 7, 4, 5, 4, 7, 6, 5, 7]"
The athlete was asking his doctor about what medicine he should take for the pain and how often.,5.8644,1.3956,59,"[3, 7, 4, 1, 5, 7, 6, 6, 6, 4, 7, 6, 7, 6, 7, 5, 6, 2, 6, 7, 7, 6, 7, 4, 7, 7, 5, 6, 6, 6, 7, 6, 7, 7, 7, 6, 6, 7, 5, 6, 6, 7, 4, 7, 7, 7, 7, 5, 5, 6, 5, 7, 6, 7, 7, 3, 7, 3, 7]"
The bicycle shop owner tried to figure out what who rented to whom.,3.4,1.8547,15,"[1, 1, 2, 2, 5, 3, 1, 3, 6, 6, 3, 6, 3, 3, 6]"
The bicycle shop owner tried to figure out what who rented.,3.4,1.9933,15,"[6, 1, 3, 6, 4, 1, 2, 3, 1, 4, 5, 7, 1, 5, 2]"
The bicycle shop owner tried to figure out who rented what to whom.,5.0,1.6903,14,"[7, 6, 3, 6, 3, 3, 4, 6, 7, 3, 7, 3, 7, 5]"
The bicycle shop owner tried to figure out who rented what.,5.4667,1.668,15,"[7, 5, 6, 7, 4, 6, 3, 7, 2, 7, 6, 7, 3, 7, 5]"
The bikini model was confused about why she was suddenly gaining weight.,6.6102,0.8029,59,"[6, 7, 7, 5, 7, 7, 7, 6, 6, 7, 7, 6, 7, 7, 6, 5, 7, 5, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 6, 7, 6, 7, 6, 7, 7, 7, 7, 7, 4, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7]"
The car salesman was trying to remember who he promised the special deal this morning.,4.8667,1.8025,60,"[2, 6, 1, 2, 6, 7, 6, 3, 3, 6, 6, 6, 2, 5, 2, 3, 5, 7, 5, 5, 7, 7, 3, 7, 6, 3, 2, 5, 7, 5, 3, 6, 2, 6, 2, 7, 6, 6, 7, 5, 3, 5, 3, 4, 7, 6, 7, 7, 5, 5, 5, 5, 3, 6, 7, 3, 2, 6, 6, 7]"
The cashier was trying to find out where the salesman was.,6.3333,1.1055,60,"[6, 7, 7, 2, 5, 7, 7, 7, 6, 6, 7, 5, 7, 7, 7, 7, 4, 6, 2, 7, 7, 7, 6, 7, 5, 7, 7, 7, 7, 6, 7, 7, 5, 7, 6, 7, 7, 6, 7, 5, 6, 5, 6, 6, 7, 7, 7, 7, 6, 6, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
The chemist was trying to remember where the lab assistant kept the notebook.,6.65,0.8723,60,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 7, 7, 7, 6, 7, 2, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 6, 7, 7, 6, 6, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 3, 7, 6, 7]"
The cook asked the house mistress where the rice was kept.,6.4746,0.8508,59,"[6, 7, 7, 6, 5, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 5, 6, 4, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 5, 6, 5, 7, 6, 7, 7, 7, 7, 7, 5, 4, 6, 6, 7, 7, 7, 6, 7, 4, 7]"
The cooking instructor was trying to remember what who cooked when.,3.8667,1.8209,15,"[6, 1, 5, 2, 4, 6, 2, 4, 2, 4, 5, 7, 4, 5, 1]"
The cooking instructor was trying to remember what who cooked.,3.0,1.6733,15,"[1, 1, 2, 2, 4, 4, 1, 1, 2, 5, 3, 6, 3, 5, 5]"
The cooking instructor was trying to remember who cooked what when.,4.6,1.8184,15,"[3, 5, 4, 6, 4, 6, 3, 7, 2, 5, 2, 7, 6, 7, 2]"
The cooking instructor was trying to remember who cooked what.,5.9333,1.34,15,"[7, 7, 6, 6, 3, 3, 7, 7, 6, 7, 5, 7, 6, 7, 5]"
The dancer could not figure out what annoyed the choreographer so much recently.,5.0833,1.6257,60,"[3, 6, 6, 5, 4, 7, 6, 6, 3, 3, 6, 6, 7, 5, 5, 3, 2, 6, 4, 5, 6, 7, 3, 5, 6, 6, 3, 4, 7, 6, 5, 7, 5, 7, 2, 7, 4, 6, 7, 5, 6, 3, 7, 5, 2, 6, 7, 7, 3, 2, 4, 5, 2, 6, 7, 6, 3, 7, 4, 7]"
The dean tried to figure out why the professor persistently recommended the lecturer who was not qualified for the job.,5.8,1.4353,60,"[7, 7, 7, 3, 4, 7, 7, 4, 6, 6, 6, 4, 7, 7, 6, 6, 3, 6, 3, 7, 6, 7, 6, 7, 5, 7, 7, 6, 7, 5, 5, 7, 2, 7, 3, 7, 7, 7, 7, 6, 6, 7, 3, 6, 7, 6, 7, 7, 4, 4, 5, 5, 4, 6, 7, 7, 7, 7, 3, 6]"
The department head was trying to figure out what who left where.,2.2667,1.1235,15,"[1, 2, 3, 2, 2, 2, 2, 5, 2, 1, 1, 3, 4, 3, 1]"
The department head was trying to figure out what who left.,3.3333,1.9551,15,"[7, 2, 1, 3, 5, 2, 1, 2, 2, 6, 4, 6, 3, 1, 5]"
The department head was trying to figure out who left what where.,5.4667,1.4545,15,"[1, 6, 5, 6, 5, 7, 6, 7, 6, 5, 4, 6, 5, 6, 7]"
The department head was trying to figure out who left what.,5.8,1.3266,15,"[7, 7, 2, 7, 6, 6, 6, 4, 7, 6, 5, 7, 5, 6, 6]"
The elderly patient was grilling the doctor about what side-effects are possible with the medication.,5.9492,1.4547,59,"[2, 7, 7, 3, 4, 7, 7, 4, 6, 4, 2, 6, 7, 7, 7, 7, 5, 6, 2, 6, 6, 7, 7, 5, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 5, 7, 4, 4, 6, 7, 7, 7, 7, 6, 4, 4, 4, 7, 5, 7, 7, 7, 7, 6, 6]"
The elementary school teacher tried to remember what who read to whom.,3.4667,2.1561,15,"[1, 1, 1, 3, 4, 5, 1, 6, 5, 3, 6, 6, 2, 1, 7]"
The elementary school teacher tried to remember what who read.,4.0,2.0656,15,"[6, 7, 3, 6, 3, 1, 1, 2, 1, 5, 5, 7, 5, 5, 3]"
The elementary school teacher tried to remember who read what to whom.,5.5333,1.3098,15,"[6, 6, 6, 6, 4, 6, 7, 5, 5, 7, 3, 7, 3, 7, 5]"
The elementary school teacher tried to remember who read what.,5.2,1.3266,15,"[6, 4, 4, 7, 4, 4, 4, 7, 5, 6, 5, 7, 5, 7, 3]"
