unit,mean,std,n,individual_ratings
A car crashes into a lamppost. Someone on the street yells the following: Call the paramedics.,4.6102,0.8098,59,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 2, 5, 4, 3, 1, 5, 5, 5, 4, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Do sing louder.,3.75,1.0195,20,"[5, 3, 4, 4, 3, 5, 4, 4, 1, 4, 4, 3, 4, 4, 4, 5, 4, 3, 5, 2]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Everyone sing louder.,4.15,0.8751,20,"[5, 4, 3, 3, 5, 5, 4, 3, 5, 3, 4, 5, 4, 3, 3, 5, 5, 4, 5, 5]"
A choir is practicing for their holiday concert. The conductor gives the following direction: Sing louder.,4.7,0.6569,20,"[5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5]"
A church is in the middle of a financial crisis. As the collection basket is being passed around the congregation the priest says the following: Do donate.,3.35,1.268,20,"[2, 2, 4, 2, 4, 3, 5, 2, 4, 4, 2, 5, 5, 4, 2, 5, 1, 3, 4, 4]"
A church is in the middle of a financial crisis. As the collection basket is being passed around the congregation the priest says the following: Donate.,3.6,1.2732,20,"[5, 4, 5, 3, 1, 2, 4, 4, 5, 2, 2, 5, 5, 3, 4, 5, 3, 2, 4, 4]"
A church is in the middle of a financial crisis. As the collection basket is being passed around the congregation the priest says the following: Everyone donate.,3.25,1.4096,20,"[5, 5, 3, 2, 5, 1, 1, 2, 4, 2, 3, 5, 5, 4, 2, 3, 3, 2, 3, 5]"
A class is meeting in a stuffy classroom. The professor tells a student the following: Open the window.,4.6833,0.5672,60,"[5, 4, 5, 5, 5, 5, 4, 4, 5, 5, 3, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5]"
A class is trying to catch up a student on material he has missed while he was out sick. The teacher tells the class the following: Do help Tim.,3.25,1.4824,20,"[1, 1, 4, 2, 4, 2, 5, 2, 4, 4, 3, 5, 5, 5, 1, 5, 2, 2, 4, 4]"
A class is trying to catch up a student on material he has missed while he was out sick. The teacher tells the class the following: Everyone help Tim.,4.35,0.9881,20,"[5, 5, 4, 2, 5, 5, 4, 4, 5, 3, 5, 5, 5, 4, 5, 5, 4, 2, 5, 5]"
A class is trying to catch up a student on material he has missed while he was out sick. The teacher tells the class the following: Help Tim.,4.4,0.7539,20,"[5, 4, 5, 5, 5, 5, 4, 3, 5, 3, 4, 5, 5, 5, 4, 5, 5, 4, 3, 4]"
