unit,mean,std,n,individual_ratings
"Are they still close friends? No, they aren't.",4.9,0.3162,10,"[5, 5, 4, 5, 5, 5, 5, 5, 5, 5]"
Are they still close friends? No. They stopped talking to each other a long time ago.,4.7,0.483,10,"[5, 4, 4, 5, 4, 5, 5, 5, 5, 5]"
Are they still close friends? No. They were fighting in court last year.,4.0,1.4142,10,"[5, 4, 4, 5, 5, 5, 5, 4, 2, 1]"
Are they still close friends? They stopped talking to each other a long time ago.,2.4,1.4298,10,"[2, 4, 5, 4, 1, 2, 1, 2, 2, 1]"
Are they still close friends? They were fighting in court last year.,2.2,1.1353,10,"[1, 2, 3, 1, 4, 2, 2, 1, 4, 2]"
Are you a light sleeper? I get up more than five times a night.,2.3,1.1595,10,"[3, 1, 1, 2, 2, 3, 1, 2, 4, 4]"
Are you a light sleeper? The slightest noise wakes me up.,2.2222,0.9718,9,"[1, 2, 1, 2, 2, 3, 4, 2, 3]"
"Are you a light sleeper? Yes, I am.",4.6,1.2649,10,"[5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
Are you a light sleeper? Yes. I get up more than five times a night.,4.7,0.6749,10,"[5, 4, 5, 3, 5, 5, 5, 5, 5, 5]"
Are you a light sleeper? Yes. The slightest noise wakes me up.,4.7,0.483,10,"[5, 4, 5, 5, 5, 5, 4, 5, 5, 4]"
Are you going abroad this summer? I am completely broke.,1.8,1.0328,10,"[1, 2, 1, 2, 4, 2, 1, 1, 1, 3]"
Are you going abroad this summer? I couldn't get the visa in time.,2.1,1.1972,10,"[1, 2, 2, 2, 1, 5, 1, 2, 3, 2]"
"Are you going abroad this summer? No, I'm not.",5.0,0.0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Are you going abroad this summer? No. I am completely broke.,4.0,1.633,10,"[5, 4, 5, 4, 1, 5, 5, 5, 5, 1]"
Are you going abroad this summer? No. I couldn't get the visa in time.,4.4,0.5164,10,"[4, 4, 5, 4, 5, 4, 4, 5, 5, 4]"
Are you hungry? I could eat a whole elephant right now.,3.1,1.5239,10,"[4, 1, 5, 3, 2, 2, 4, 5, 1, 4]"
Are you hungry? I haven't had anything to eat since morning.,2.8,1.2293,10,"[1, 4, 4, 1, 4, 2, 4, 3, 2, 3]"
"Are you hungry? Yes, I am.",5.0,0.0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Are you hungry? Yes. I could eat a whole elephant right now.,2.9,2.0248,10,"[1, 1, 5, 1, 4, 1, 5, 5, 1, 5]"
Are you hungry? Yes. I haven't had anything to eat since morning.,4.6,0.9661,10,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 2]"
