word,mean,std,n
airport,1.85,1.59851905146443,20
analogy,5.45,1.356271980176,20
angry,5.15,0.988086934168084,20
ant,1.95,1.43178210632764,20
apology,4.9,1.71372171173244,20
artist,3.85,1.8144159564879,20
author,4.4,1.81803827184544,20
baseball,1.15,0.366347548532523,20
battle,2.85,1.66306628661765,20
belief,6.7,0.571240570577479,20
bribe,3.3,1.59274671723509,20
brocolli,1.1,0.307793505625546,20
business,2.65,1.46089374230838,20
camera,1.7,0.923380516876639,20
carnival,2.0,1.52177182050536,20
clever,6.2,1.05630936457281,20
clue,4.0,1.74717817607346,20
cough,1.8,1.36111409475744,20
curse,3.0,1.68585446084705,20
dangerous,3.5,2.13984751055328,20
debate,4.95,1.8771478925557,20
dinner,1.35,0.5871429486124,20
doctor,3.05,1.98613615900453,20
envy,5.2,1.43636969291922,20
evening,2.45,1.79105966869954,20
excuse,4.0,1.83532587096449,20
forest,1.7,1.45457535854428,20
friendly,5.65,1.26802789276975,20
funeral,2.45,1.50350467767462,20
gratitude,5.65,1.34848843251679,20
guilt,6.2,0.894427190999916,20
hair,1.4,0.680557047378721,20
honeymoon,2.1,1.68272961207926,20
hope,5.15,1.53125335660212,20
insult,5.05,2.16369566884264,20
intellect,6.15,1.66306628661765,20
jealousy,5.4,1.27320565172283,20
joy,5.15,1.63111198750713,20
knowledge,6.6,0.753937034925052,20
lemonade,1.45,1.356271980176,20
lust,5.6,1.35335839575791,20
malice,4.85,1.66306628661765,20
meeting,3.45,1.84889725312998,20
motive,5.6,1.42902248518275,20
optimism,5.4,1.75918641482512,20
power,5.05,1.46808145478878,20
problem,5.15,1.75544266422131,20
read,4.9,2.07491280729932,20
role,4.0,1.58943882847805,20
scientist,4.0,2.05195670417031,20
shame,5.35,1.87153188029148,20
sin,4.5,1.79179416111044,20
small,2.0,1.2977713690461,20
speech,4.5,1.82093093600065,20
student,3.3,1.75018795983084,20
sympathy,5.8,1.70448325245358,20
table,1.25,0.550119604220181,20
