unit,mean,std,n,individual_ratings
一家正在施工的餐馆的经理周一到工作地点时，发现一位木匠正在更换窗户。 目标句： 经理做了一个三明治给一位木匠。,3.5714,1.0498,14,"[5, 2, 3, 3, 5, 4, 2, 4, 4, 3, 4, 5, 4, 2]"
一家正在施工的餐馆的经理周一到工作地点时，发现一位木匠正在更换窗户。 目标句： 经理给一位木匠做了三明治。,3.1429,1.6413,7,"[2, 5, 4, 1, 5, 1, 4]"
一家正在施工的餐馆的经理平常不做饭，但在星期六他做了一个三明治。 目标句： 经理做了三明治给一位木匠。,2.9286,1.0326,14,"[2, 2, 4, 4, 3, 5, 2, 4, 3, 1, 2, 3, 3, 3]"
一家正在施工的餐馆的经理平常不做饭，但在星期六他做了一个三明治。 目标句： 经理给一位木匠做了一个三明治。,2.5333,0.8055,15,"[2, 2, 2, 3, 2, 3, 2, 2, 3, 4, 3, 4, 1, 2, 3]"
一所大学的啦啦队员正在为一场体育赛事做准备，因为受欢迎的游泳运动员将参加他的最后一场比赛。 目标句： 啦啦队员做了一条横幅给一位游泳运动员。,3.6923,1.1358,13,"[4, 2, 5, 4, 5, 5, 3, 5, 4, 4, 2, 3, 2]"
一所大学的啦啦队员正在为一场体育赛事做准备，因为受欢迎的游泳运动员将参加他的最后一场比赛。 目标句： 啦啦队员给一位游泳运动员做了横幅。,4.0909,0.9,11,"[5, 4, 3, 3, 5, 3, 5, 3, 4, 5, 5]"
一所大学的啦啦队员通过在电脑上设计横幅来为一年中最大的体育赛事做准备。 目标句： 啦啦队员做了横幅给一位游泳运动员。,3.3077,1.1358,13,"[3, 5, 2, 3, 2, 2, 3, 4, 2, 4, 3, 5, 5]"
一所大学的啦啦队员通过在电脑上设计横幅来为一年中最大的体育赛事做准备。 目标句： 啦啦队员给一位游泳运动员做了一条横幅。,3.1538,1.0263,13,"[2, 4, 5, 4, 4, 4, 2, 2, 2, 3, 4, 3, 2]"
一部新的百老汇演出的替补演员在等待排练一个场景，开始与乐团中的一位小提琴手交谈。 目标句： 替补演员给一位小提琴手递了笔记本。,3.375,0.857,16,"[2, 3, 3, 3, 5, 3, 4, 4, 2, 3, 4, 3, 5, 4, 3, 3]"
一部新的百老汇演出的替补演员在等待排练一个场景，开始与乐团中的一位小提琴手交谈。 目标句： 替补演员递了一本笔记本给一位小提琴手。,4.0,1.0,6,"[5, 5, 3, 3, 5, 3]"
一部新的百老汇演出的替补演员打算写一本关于自己经历的书，一直用一本笔记本记录演出的进展。 目标句： 替补演员给一位小提琴手递了一本笔记本。,2.7647,1.5158,17,"[5, 4, 5, 2, 1, 4, 1, 2, 3, 4, 4, 1, 1, 1, 5, 2, 2]"
一部新的百老汇演出的替补演员打算写一本关于自己经历的书，一直用一本笔记本记录演出的进展。 目标句： 替补演员递了笔记本给一位小提琴手。,2.1818,0.8332,11,"[2, 1, 2, 2, 3, 2, 2, 1, 3, 2, 4]"
助理正在协助举办一场会议，这时在会议前没有注册的历史学家向他走来。 目标句： 助理给一位历史学家预订了套房。,2.6,1.1136,10,"[2, 5, 1, 1, 3, 3, 3, 2, 3, 3]"
助理正在协助举办一场会议，这时在会议前没有注册的历史学家向他走来。 目标句： 助理预订了一间套房给一位历史学家。,2.5625,1.1709,16,"[2, 2, 1, 3, 1, 3, 2, 5, 2, 4, 1, 4, 3, 2, 4, 2]"
即将退休的空乘正要执行她在联合航空的最后一次航班，在机场向一位飞行员道别。 目标句： 空乘给一位飞行员送了一个礼物。,3.7,1.005,10,"[4, 2, 5, 4, 4, 4, 5, 4, 3, 2]"
即将退休的空乘正要执行她在联合航空的最后一次航班，在机场向一位飞行员道别。 目标句： 空乘送了一个礼物给一位飞行员。,3.9375,1.1439,16,"[3, 5, 4, 4, 2, 5, 5, 5, 3, 4, 5, 4, 5, 1, 4, 4]"
四季酒店的助理让我很生气，因为我到纽约时他无法给我顶楼的套房。 目标句： 助理给一位历史学家预订了一间套房。,2.5714,1.6351,14,"[2, 3, 5, 1, 1, 4, 1, 2, 4, 1, 1, 5, 5, 1]"
四季酒店的助理让我很生气，因为我到纽约时他无法给我顶楼的套房。 目标句： 助理预订了套房给一位历史学家。,2.5,1.2042,10,"[5, 1, 3, 3, 3, 3, 2, 3, 1, 1]"
图书管理员和一位每个周末在图书馆里工作的学生在重新编目书籍。 目标句： 图书管理员给一位学生送了小说。,3.3077,1.2016,13,"[4, 2, 4, 1, 5, 4, 4, 3, 4, 2, 2, 5, 3]"
图书管理员和一位每个周末在图书馆里工作的学生在重新编目书籍。 目标句： 图书管理员送了一本小说给一位学生。,2.9,1.3,10,"[2, 2, 5, 1, 4, 3, 2, 2, 3, 5]"
图书管理员的生日礼物是一本小说，但是她已经有了那本书。 目标句： 图书管理员给一位学生送了一本小说。,3.4,0.9522,15,"[5, 2, 2, 3, 3, 4, 4, 3, 2, 4, 4, 5, 4, 3, 3]"
图书管理员的生日礼物是一本小说，但是她已经有了那本书。 目标句： 图书管理员送了小说给一位学生。,3.4167,1.0375,12,"[4, 3, 2, 4, 5, 3, 2, 5, 4, 2, 3, 4]"
在当地商场工作的保安正在调查一台电脑被盗的案件，并跟警察局的技术人员合作。 目标句： 保安寄了一盘录像带给一位技术人员。,4.0,1.0,10,"[5, 4, 5, 3, 4, 4, 2, 5, 3, 5]"
在当地商场工作的保安正在调查一台电脑被盗的案件，并跟警察局的技术人员合作。 目标句： 保安给一位技术人员寄了录像带。,4.2143,0.5579,14,"[4, 4, 4, 5, 5, 4, 5, 4, 4, 3, 4, 4, 5, 4]"
在当地商场工作的保安目击了一台电脑被盗，并负责保存记录该犯罪过程的录像带。 目标句： 保安寄了录像带给一位技术人员。,3.5385,0.9295,13,"[4, 4, 4, 2, 3, 5, 5, 4, 3, 2, 4, 3, 3]"
在当地商场工作的保安目击了一台电脑被盗，并负责保存记录该犯罪过程的录像带。 目标句： 保安给一位技术人员寄了一盘录像带。,3.5385,1.0088,13,"[3, 3, 3, 4, 4, 5, 1, 3, 5, 4, 4, 3, 4]"
夜晚结束时，调酒师正在打烊，吧台后只剩下一瓶啤酒。 目标句： 调酒师提供了啤酒给一位舞者。,3.7778,1.0304,9,"[4, 3, 5, 2, 3, 5, 5, 4, 3]"
夜晚结束时，调酒师正在打烊，吧台后只剩下一瓶啤酒。 目标句： 调酒师给一位舞者提供了一瓶啤酒。,3.1,1.1358,10,"[3, 2, 3, 2, 5, 4, 2, 5, 3, 2]"
夜晚结束时，调酒师正在打烊，和吧台旁的舞者攀谈起来。 目标句： 调酒师提供了一瓶啤酒给一位舞者。,3.9167,1.1149,12,"[5, 4, 5, 5, 2, 4, 5, 4, 3, 3, 5, 2]"
夜晚结束时，调酒师正在打烊，和吧台旁的舞者攀谈起来。 目标句： 调酒师给一位舞者提供了啤酒。,4.2105,0.8932,19,"[4, 4, 5, 5, 4, 5, 5, 4, 2, 5, 4, 5, 4, 5, 4, 2, 4, 5, 4]"
学生修了几门艺术课，在摄影课上她为一个项目拍了一张非常特别的花的照片。 目标句： 学生发了照片给一位植物学家。,3.3333,1.0541,9,"[3, 5, 5, 3, 4, 2, 3, 2, 3]"
学生修了几门艺术课，在摄影课上她为一个项目拍了一张非常特别的花的照片。 目标句： 学生给一位植物学家发了一张照片。,3.0,1.2472,9,"[5, 2, 2, 4, 3, 2, 4, 1, 4]"
学生在跟一位有名的韩国植物学家完成一个关于一种特定的植物物种研究项目。 目标句： 学生发了一张照片给一位植物学家。,4.3333,0.7454,12,"[4, 5, 4, 3, 5, 5, 5, 4, 5, 5, 4, 3]"
学生在跟一位有名的韩国植物学家完成一个关于一种特定的植物物种研究项目。 目标句： 学生给一位植物学家发了照片。,3.5,1.0724,20,"[3, 4, 5, 4, 4, 4, 5, 4, 5, 4, 4, 2, 3, 3, 3, 2, 2, 5, 2, 2]"
小男孩和妈妈一起在上班，他非常兴奋因为他要在一位秘书的办公室里和她待一整天。 目标句： 小男孩给一位秘书递了玩具。,2.9167,1.3202,12,"[3, 3, 2, 5, 3, 4, 4, 5, 1, 1, 2, 2]"
小男孩和妈妈一起在上班，他非常兴奋因为他要在一位秘书的办公室里和她待一整天。 目标句： 小男孩递了一个玩具给一位秘书。,3.2308,1.2499,13,"[3, 3, 4, 3, 4, 5, 1, 4, 3, 5, 2, 1, 4]"
小男孩和妈妈一起在上班，他非常兴奋因为她刚给他买了一个带闪光灯的新玩具。 目标句： 小男孩给一位秘书递了一个玩具。,2.7778,1.3147,9,"[5, 2, 2, 5, 2, 3, 3, 1, 2]"
小男孩和妈妈一起在上班，他非常兴奋因为她刚给他买了一个带闪光灯的新玩具。 目标句： 小男孩递了玩具给一位秘书。,2.375,0.927,16,"[3, 3, 2, 3, 3, 1, 3, 2, 2, 4, 4, 1, 2, 2, 2, 1]"
当地一座教堂的秘书周四和牧师一起加班制作福音宣传册。 目标句： 秘书给一位牧师递了订书机。,3.6667,0.7454,12,"[5, 4, 3, 3, 4, 4, 4, 2, 3, 4, 4, 4]"
当地一座教堂的秘书周四和牧师一起加班制作福音宣传册。 目标句： 秘书递了一个订书机给一位牧师。,3.8667,0.9568,15,"[4, 5, 4, 5, 4, 3, 4, 5, 4, 5, 3, 2, 4, 4, 2]"
当地一座教堂的秘书正在整理福音宣传册，用订书机把它们装订起来。 目标句： 秘书给一位牧师递了一个订书机。,3.125,0.927,8,"[2, 2, 4, 4, 2, 4, 4, 3]"
当地一座教堂的秘书正在整理福音宣传册，用订书机把它们装订起来。 目标句： 秘书递了订书机给一位牧师。,2.7333,1.0625,15,"[3, 2, 2, 3, 5, 3, 2, 2, 1, 5, 3, 3, 2, 2, 3]"
当地公司的一位高管在员工的隔间之间走，在一位刚被雇用的工程师的隔间前停了下来。 目标句： 高管给一位工程师送了灯。,3.0625,0.9662,16,"[2, 2, 3, 3, 4, 3, 2, 4, 4, 4, 1, 3, 5, 3, 3, 3]"
当地公司的一位高管在员工的隔间之间走，在一位刚被雇用的工程师的隔间前停了下来。 目标句： 高管送了一盏灯给一位工程师。,3.0,1.1282,11,"[4, 4, 4, 3, 3, 3, 5, 2, 2, 2, 1]"
当地公司的一位高管给她的办公室买了一盏新灯，想尽快处理掉她的旧灯。 目标句： 高管给一位工程师送了一盏灯。,3.0,1.2247,12,"[4, 2, 5, 2, 3, 1, 4, 1, 4, 3, 4, 3]"
当地公司的一位高管给她的办公室买了一盏新灯，想尽快处理掉她的旧灯。 目标句： 高管送了灯给一位工程师。,3.0909,0.9959,11,"[5, 2, 3, 3, 4, 4, 2, 2, 4, 2, 3]"
律师刚给一场重要的诉讼准备完一些文件，把她揉皱的笔记放进了桌子旁的垃圾桶里。 目标句： 律师递了垃圾桶给一位实习生。,2.6875,1.044,16,"[4, 4, 2, 5, 2, 2, 1, 2, 3, 2, 2, 3, 4, 2, 2, 3]"
律师刚给一场重要的诉讼准备完一些文件，把她揉皱的笔记放进了桌子旁的垃圾桶里。 目标句： 律师递给了一位实习生一个垃圾桶。,2.6667,1.2472,6,"[5, 1, 2, 2, 3, 3]"
律师在给一场重要的诉讼准备一些文件，到了下班时，她把一位实习生叫进办公室来清理。 目标句： 律师递了一个垃圾桶给一位实习生。,3.3333,1.0274,12,"[3, 3, 5, 4, 2, 4, 3, 5, 2, 4, 3, 2]"
律师在给一场重要的诉讼准备一些文件，到了下班时，她把一位实习生叫进办公室来清理。 目标句： 律师递给了一位实习生垃圾桶。,2.8125,1.1842,16,"[5, 1, 4, 3, 2, 4, 3, 2, 2, 3, 4, 1, 1, 3, 4, 3]"
心理学家在一些实验中需要额外帮助，所以她在周末雇了实习生。 目标句： 心理学家分配了实习生给一位统计学家。,2.9,1.2207,10,"[4, 2, 4, 2, 1, 2, 4, 2, 5, 3]"
