unit,mean,std,n,individual_ratings
A batter unexpectedly hit a fast home-run towards the audience. Target: A ball flying in air the can hurt.,3.1429,1.807,7,"[2, 3, 1, 4, 7, 2, 3]"
A batter unexpectedly hit a fast home-run towards the audience. Target: A ball flying in the air can hurt.,5.6667,1.8856,3,"[3, 7, 7]"
A batter unexpectedly hit a fast home-run towards the audience. Target: A ball in flying can the air hurt.,2.0,0.8165,3,"[3, 1, 2]"
A batter unexpectedly hit a fast home-run towards the audience. Target: In flying can ball a hurt air the.,1.0,0.0,2,"[1, 1]"
A marine biologist was describing a remote Pacific island known as a critical habitat for humpback whale mothers. Target: The island lies deep in water and has sheltered waters and bays which provide a resting place for humpbacks with calves.,5.5,0.5,2,"[6, 5]"
A marine biologist was describing a remote Pacific island known as a critical habitat for humpback whale mothers. Target: The island lies in deep water and has sheltered waters and bays which provide a resting place for humpbacks with calves.,4.5,1.6583,4,"[6, 4, 2, 6]"
A marine biologist was describing a remote Pacific island known as a critical habitat for humpback whale mothers. Target: The island lies in deep water and sheltered has waters and bays which provide resting a place humpbacks for with calves.,2.25,1.0897,4,"[2, 1, 4, 2]"
A marine biologist was describing a remote Pacific island known as a critical habitat for humpback whale mothers. Target: With which island lies place the bays resting a provide humpbacks calves and deep sheltered in has and for water waters.,1.0,0.0,7,"[1, 1, 1, 1, 1, 1, 1]"
"A new president was being inaugurated after a bitterly contested and divisive election campaign. Target: But the challenges ahead are equally and they, great, too, will require the support and the efforts of the Congress and the people working in cooperation with the Administration new.",4.0,3.0,2,"[1, 7]"
"A new president was being inaugurated after a bitterly contested and divisive election campaign. Target: But the challenges ahead are equally great, and they, too, will require the support and the efforts of the Congress and the people working in cooperation with the new Administration.",6.5,0.866,4,"[5, 7, 7, 7]"
"A new president was being inaugurated after a bitterly contested and divisive election campaign. Target: But the challenges are ahead equally great, and they, too, will require the support and the efforts of the Congress and the people working in cooperation with the new Administration.",4.8,2.1354,5,"[7, 1, 4, 6, 6]"
A new president was being inaugurated after a bitterly contested and divisive election campaign. Target: They with equally the and the are efforts the the people of new will too the support require but the in working and cooperation and great Administration Congress challenges ahead.,1.2857,0.6999,7,"[3, 1, 1, 1, 1, 1, 1]"
A passenger was pressing every floor button in the elevator as a prank before slipping out. Target: Seconds everyone’s a longer the for if only makes few this ride elevator on.,1.5,0.5,4,"[1, 2, 2, 1]"
"A passenger was pressing every floor button in the elevator as a prank before slipping out. Target: This makes everyone’s ride on elevator the longer, for if only a few seconds.",3.5,0.866,4,"[3, 5, 3, 3]"
"A passenger was pressing every floor button in the elevator as a prank before slipping out. Target: This makes everyone’s ride on the elevator longer, if only for a few seconds.",6.3333,0.9428,3,"[7, 7, 5]"
"A passenger was pressing every floor button in the elevator as a prank before slipping out. Target: This makes ride everyone’s on the elevator longer, if only for a few seconds.",1.5,0.5,2,"[1, 2]"
A political candidate was making her opening statement during a televised debate for a local office. Target: A law only studied only has candidate candidate the with am and technology entrepreneurship economics I in background who the and both.,1.25,0.433,4,"[1, 1, 1, 2]"
"A political candidate was making her opening statement during a televised debate for a local office. Target: I am the only candidate who has studied both economics and and law, the only candidate a with in background technology entrepreneurship.",3.0,1.633,3,"[3, 1, 5]"
"A political candidate was making her opening statement during a televised debate for a local office. Target: I am the only candidate who has studied both economics and law, and only the candidate with a background in technology entrepreneurship.",5.0,0.0,2,"[5, 5]"
"A political candidate was making her opening statement during a televised debate for a local office. Target: I am the only candidate who has studied both economics and law, and the only candidate with a background in technology entrepreneurship.",6.5,0.5,4,"[7, 6, 6, 7]"
"A president was announcing his resignation in a nationally televised address to the country. Target: By taking this action, I hope I that will have hastened the start of that process of healing which is so desperately needed in America.",3.0,2.0,2,"[1, 5]"
"A president was announcing his resignation in a nationally televised address to the country. Target: By taking this action, I hope that I will have hastened the start of that process of healing which is so desperately needed in America.",5.5,1.5,2,"[4, 7]"
"A president was announcing his resignation in a nationally televised address to the country. Target: By taking this action, I hope that will I have hastened the start of that healing process of which is so desperately needed in America.",3.0,2.8284,3,"[1, 1, 7]"
A president was announcing his resignation in a nationally televised address to the country. Target: Which will hope start action taking needed that in that by this hastened the of America is I process so of desperately I have healing.,2.0,1.2649,5,"[4, 1, 3, 1, 1]"
A reviewer was describing the unique inventory strategy of a beloved independent bookstore. Target: The best thing that I about thought this bookstore was that they mixed in new copies of books with used copies.,2.6667,1.7951,6,"[3, 1, 1, 5, 1, 5]"
A reviewer was describing the unique inventory strategy of a beloved independent bookstore. Target: The best thing that I thought about this bookstore was that they mixed in new copies of books with used copies.,5.2,1.1662,5,"[4, 5, 6, 4, 7]"
A reviewer was describing the unique inventory strategy of a beloved independent bookstore. Target: The best thing that thought I about this bookstore was that they mixed new in copies of books used with copies.,2.75,1.479,4,"[3, 2, 5, 1]"
A senior editor at a satirical magazine was describing the weekly process for selecting story ideas. Target: From small on and writers a about ideas hundred group Monday of we read to contributing outside six a eight our coming headline a hundred staff core.,2.0,,1,[2]
A senior editor at a satirical magazine was describing the weekly process for selecting story ideas. Target: We read about six hundred to eight hundred headline ideas on a Monday coming from our staff and a small group of writers outside — a contributing core.,5.4,1.6248,5,"[4, 3, 6, 7, 7]"
A senior editor at a satirical magazine was describing the weekly process for selecting story ideas. Target: We read about six hundred to eight hundred headline ideas on a Monday coming from our staff and a small group of — writers outside a core contributing.,4.7778,2.1999,9,"[4, 1, 7, 6, 1, 6, 7, 5, 6]"
A senior editor at a satirical magazine was describing the weekly process for selecting story ideas. Target: We read about six hundred to eight hundred headline ideas on a Monday coming our from staff and a small group of writers outside — a contributing core.,5.0,2.0,2,"[3, 7]"
A shopper had been trying to buy the last pair of sneakers in a specific style at the department store. Target: And didn’t and size shoes go had get then she scan they to then and have she said the the.,1.0,,1,[1]
A shopper had been trying to buy the last pair of sneakers in a specific style at the department store. Target: And then she had scan to and go get the shoes and then she said they didn’t size have the.,1.0,0.0,3,"[1, 1, 1]"
A shopper had been trying to buy the last pair of sneakers in a specific style at the department store. Target: And then she had to scan and go get the shoes and then she said they didn’t have the size.,4.6,1.0198,5,"[4, 5, 5, 3, 6]"
A shopper had been trying to buy the last pair of sneakers in a specific style at the department store. Target: And then she had to scan and go get the shoes and then she said they didn’t the have size.,4.25,2.1651,4,"[7, 4, 5, 1]"
A sports coach was explaining the rules of a field game where teams had to find a hidden object. Target: Have both of the teams turn around and have the referee throw it into the grass or pitch the while teams aren’t looking.,6.75,0.433,4,"[6, 7, 7, 7]"
A sports coach was explaining the rules of a field game where teams had to find a hidden object. Target: Have both of the teams turn around and have the referee throw it into the grass or pitch while the teams aren’t looking.,6.0,0.6325,5,"[5, 7, 6, 6, 6]"
A sports coach was explaining the rules of a field game where teams had to find a hidden object. Target: Have both the of teams turn and around have the referee throw it into the grass or while pitch the teams aren’t looking.,2.8,1.833,5,"[2, 1, 1, 5, 5]"
A sports coach was explaining the rules of a field game where teams had to find a hidden object. Target: Of teams into or and throw the both pitch turn the referee have it grass the aren’t the while looking around teams have.,1.0,0.0,2,"[1, 1]"
A sports journalist was writing an article about how viewers in America could watch the upcoming Paralympic Games. Target: One of them is the channels NBC that as the broadcasting rights owner the for United States will use air to the Paralympic Games on.,3.5,1.5,2,"[2, 5]"
A sports journalist was writing an article about how viewers in America could watch the upcoming Paralympic Games. Target: One of them is the channels that NBC as the broadcasting rights for owner the United States will use to air the Paralympic Games on.,4.1667,1.675,6,"[5, 6, 3, 5, 5, 1]"
A sports journalist was writing an article about how viewers in America could watch the upcoming Paralympic Games. Target: One of them is the channels that NBC as the broadcasting rights owner for the United States will use to air the Paralympic Games on.,3.25,2.4875,4,"[1, 1, 4, 7]"
