unit,mean,std,n,individual_ratings
A ball flying in the air can hurt.,5.5714,1.2936,7,"[5, 3, 7, 7, 6, 6, 5]"
A ball flying in the air hurt can.,1.7273,1.1355,11,"[2, 2, 1, 1, 1, 1, 1, 2, 2, 5, 1]"
A ball flying in the can air hurt.,1.8182,1.7487,11,"[1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 7]"
A ball flying the in air can hurt.,4.6,2.245,10,"[7, 6, 6, 5, 1, 5, 2, 6, 7, 1]"
A ball in flying the air can hurt.,1.7143,1.3851,14,"[1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2]"
A find quarter or another small coin.,1.6111,1.1125,18,"[1, 1, 4, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 5, 1, 1]"
A should women to hands with offering their avoid monk anything.,1.2143,0.4103,14,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]"
Almost everyone is a bit little ethnocentric.,3.3,2.492,10,"[2, 1, 1, 6, 7, 1, 2, 1, 7, 5]"
Almost everyone is a little bit ethnocentric.,5.75,1.9632,12,"[1, 2, 6, 7, 6, 6, 7, 7, 7, 6, 7, 7]"
Almost everyone is a little ethnocentric bit.,2.6667,1.972,12,"[1, 1, 6, 1, 5, 1, 1, 6, 3, 4, 2, 1]"
Almost is everyone a little bit ethnocentric.,2.875,2.315,8,"[1, 6, 7, 4, 1, 1, 2, 1]"
Another a find coin quarter small or.,1.5385,0.7458,13,"[1, 3, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 2]"
Bit is a almost everyone ethnocentric little.,1.0,0.0,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"Change climate affects distribution of weeds, pests, and diseases.",2.8333,2.075,12,"[1, 2, 5, 1, 1, 6, 3, 2, 1, 4, 7, 1]"
"Climate affects change distribution of weeds, pests, and diseases.",4.6667,1.9551,15,"[7, 7, 3, 6, 5, 1, 4, 1, 3, 4, 5, 5, 7, 7, 5]"
"Climate change affects distribution of weeds, pests, and diseases.",6.9,0.3,10,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6]"
