unit,mean,std,n,individual_ratings
A altura das pirâmides impressionou os visitantes durante o passeio?,6.4444,0.6849,9,"[5, 7, 7, 6, 6, 7, 7, 7, 6]"
A beleza das flores confortou as famílias durante o velório?,6.5,0.866,4,"[7, 7, 5, 7]"
A beleza do deserto maravilhou teus filhos durante o passeio?,6.1818,1.7487,11,"[7, 5, 6, 7, 7, 7, 7, 7, 7, 7, 1]"
A clareza dos documentos tranquilizou os advogados durante o julgamento?,6.1,0.9434,10,"[7, 6, 7, 7, 5, 5, 7, 7, 5, 5]"
"A cor do conversível encantou o jogador de futebol, por causa de seu brilho?",3.6667,2.0548,6,"[1, 2, 2, 6, 5, 6]"
A empresa conseguiu finalmente atender às expectativas dos funcionários?,6.2593,1.2351,54,"[7, 7, 7, 7, 7, 6, 5, 6, 3, 7, 7, 6, 6, 6, 6, 7, 7, 6, 7, 7, 6, 7, 6, 7, 7, 7, 2, 7, 6, 5, 7, 4, 7, 7, 7, 3, 7, 7, 7, 7, 6, 7, 3, 7, 7, 7, 7, 7, 7, 6, 4, 7, 6, 7]"
"A forma da janela desagradava o pedreiro, pois ela não era perfeitamente simétrica?",4.8571,2.0304,7,"[3, 5, 7, 6, 5, 7, 1]"
A fragilidade do prédio inquietava os vizinhos por ele estar todo quebrado?,5.0,1.4142,7,"[5, 3, 6, 7, 5, 6, 3]"
A grandeza do evento deslumbrou os jornalistas na noite passada?,6.3333,0.4714,6,"[6, 7, 6, 6, 7, 6]"
"A instabilidade dos andaimes angustiava os moradores, apesar das palavras tranquilizadoras do empreiteiro?",4.4286,1.2936,7,"[4, 4, 2, 5, 6, 6, 4]"
"A limpeza do consultório tranquilizava os pacientes, assim que eles entravam?",4.9,1.7,10,"[4, 5, 3, 2, 7, 7, 6, 4, 4, 7]"
A nova estação de trabalho alegrou os jovens aprendizes porque era muito espaçosa e iluminada.,6.4259,1.1483,54,"[7, 4, 7, 7, 7, 5, 4, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 3, 7, 7, 7, 6, 7, 7, 7, 7, 4, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 6, 3, 7, 5, 7]"
A nova tabela de classificação para as semifinais do campeonato alegrou o técnico?,6.2593,0.9658,54,"[7, 7, 7, 6, 7, 6, 7, 5, 7, 6, 7, 4, 7, 6, 6, 7, 7, 6, 7, 6, 5, 6, 4, 5, 7, 7, 7, 7, 5, 7, 7, 4, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 6, 5, 7, 5, 7, 5, 4, 7, 5, 7]"
A nutricionista planejou uma rotina de alimentação saudável que agradou as crianças do Pedro?,5.3333,1.5275,54,"[7, 7, 6, 6, 6, 5, 3, 5, 7, 5, 6, 3, 4, 5, 5, 7, 5, 2, 7, 3, 6, 6, 6, 5, 7, 6, 6, 6, 5, 5, 7, 4, 5, 7, 6, 6, 6, 3, 4, 7, 7, 6, 1, 7, 7, 6, 6, 2, 7, 5, 5, 6, 4, 2]"
A onda de calor no hemisfério norte derreteu a camada de gelo dos topos das montanhas.,6.2963,1.2857,54,"[7, 4, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 5, 7, 7, 6, 7, 7, 7, 7, 6, 5, 4, 6, 7, 7, 4, 7, 7, 7, 7, 5, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 5, 1, 7, 4, 7]"
A originalidade da inovação entusiasmou os teus colegas essa semana?,6.1818,1.1923,11,"[5, 7, 7, 3, 6, 7, 7, 6, 6, 7, 7]"
A padaria mais conhecida de São Paulo ficava em um bairro tradicional da cidade e encantava tanto visitantes como moradores.,6.6852,0.8125,54,"[7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 6, 7, 7, 4, 7, 4, 7]"
