unit,mean,std,n,individual_ratings
"A group of high-school students had just come out of their bus and were walking towards the museum of natural history, when a truck going way too fast appeared at the end of the street. Into the bus the truck crashed.",1.75,0.8292,4,"[1, 1, 3, 2]"
"A group of high-school students had just come out of their bus and were walking towards the museum of natural history, when a truck going way too fast appeared at the end of the street. The truck crashed into the bus.",3.5,0.5,2,"[3, 4]"
"A group of high-school students had just come out of their bus and were walking towards the museum of natural history, when an accident happened. A truck crashed into the bus.",3.875,1.0533,8,"[3, 2, 5, 5, 3, 5, 4, 4]"
"A group of high-school students had just come out of their bus and were walking towards the museum of natural history, when an accident happened. Into the bus a truck crashed.",1.1667,0.3727,6,"[1, 2, 1, 1, 1, 1]"
A group of high-school students were walking towards the museum of natural history when an accident happened. A truck crashed into a bus.,4.2,0.7483,5,"[5, 5, 3, 4, 4]"
"A group of high-school students were walking towards the museum of natural history, when a truck going way too fast appeared at the end of the street. Into a bus the truck crashed.",1.6667,0.4714,3,"[1, 2, 2]"
"A group of high-school students were walking towards the museum of natural history, when a truck going way too fast appeared at the end of the street. The truck crashed into a bus.",4.0,,1,[4]
"A group of high-school students were walking towards the museum of natural history, when an accident happened. Into a bus a truck crashed.",1.5,0.866,4,"[1, 1, 3, 1]"
A patient apologized to his doctor for having missed the noon appointment. The doctor agreed to see him early tomorrow.,4.4706,0.5549,34,"[4, 5, 4, 4, 4, 4, 4, 5, 5, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 3, 5, 4]"
"According to a new scientific study, by walking 1 hour a day, one can prevent health problems such as heart disease and type 2 diabetes. A simple walk can save a life.",4.3235,0.9305,34,"[4, 2, 4, 5, 4, 3, 4, 2, 5, 5, 2, 4, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 3, 5, 5]"
"According to the judge's decision, the company had to pay compensation to the claimants. The company appealed against the decision.",4.1765,0.8565,34,"[3, 5, 4, 5, 4, 4, 5, 2, 4, 4, 5, 4, 3, 5, 4, 5, 5, 5, 5, 2, 3, 5, 4, 4, 4, 5, 5, 5, 4, 4, 3, 5, 4, 4]"
"After a few minutes of searching, I finally found my seat but it was already occupied by a a middle-aged woman chatting with someone at the phone. In front of a child the woman sat.",1.8,1.1662,5,"[1, 4, 2, 1, 1]"
"After a few minutes of searching, I finally found my seat but it was already occupied by a a middle-aged woman chatting with someone at the phone. The woman sat in front of a child.",2.0,1.4142,3,"[4, 1, 1]"
"After a few minutes of searching, I finally found my seat but it was already occupied by a young child chatting with a middle-aged woman. In front of the child the woman sat.",2.4,0.8,5,"[2, 2, 2, 4, 2]"
"After a few minutes of searching, I finally found my seat but it was already occupied by a young child chatting with a middle-aged woman. The woman sat in front of the child.",4.3333,0.4714,3,"[4, 4, 5]"
"After a few minutes of searching, I finally found my seat but it was already occupied by a young child chatting with someone at the phone. A woman sat in front of the child.",2.5,1.2583,6,"[1, 1, 3, 2, 4, 4]"
"After a few minutes of searching, I finally found my seat but it was already occupied by a young child chatting with someone at the phone. In front of the child a woman sat.",3.3333,0.4714,3,"[3, 4, 3]"
"After a few minutes of searching, I finally found my seat but it was already occupied. A woman sat in front of a child.",2.4,1.0198,5,"[4, 1, 2, 3, 2]"
"After a few minutes of searching, I finally found my seat but it was already occupied. In front of a child a woman sat.",1.75,0.433,4,"[2, 1, 2, 2]"
"After a long walk up the mountain, they finally reached a place where they saw a bog, a Swiss chalet, and a small stream. A woman lived in the chalet.",2.5,0.5,2,"[2, 3]"
"After a long walk up the mountain, they finally reached a place where they saw a bog, a Swiss chalet, and a small stream. In the chalet a woman lived.",2.6667,0.9428,6,"[3, 4, 1, 3, 3, 2]"
"After a long walk up the mountain, they finally reached a place where they saw a bog, a few tents, and a small stream. A woman lived in a chalet.",2.0,0.0,2,"[2, 2]"
"After a long walk up the mountain, they finally reached a place where they saw a bog, a few tents, and a small stream. In a chalet a woman lived.",1.4,0.4899,5,"[1, 1, 2, 1, 2]"
"After a long walk up the mountain, they finally reached a place where they saw an old woman carrying potatoes, a Swiss chalet, and a small stream. In the chalet the woman lived.",2.0,1.0,6,"[1, 2, 2, 4, 1, 2]"
"After a long walk up the mountain, they finally reached a place where they saw an old woman carrying potatoes, a Swiss chalet, and a small stream. The woman lived in the chalet.",3.0,1.4142,3,"[2, 2, 5]"
"After a long walk up the mountain, they finally reached a place where they saw an old woman carrying potatoes, a few tents, and a small stream. In a chalet the woman lived.",1.5714,0.4949,7,"[1, 1, 2, 2, 2, 2, 1]"
"After a long walk up the mountain, they finally reached a place where they saw an old woman carrying potatoes, a few tents, and a small stream. The woman lived in a chalet.",3.0,0.8165,3,"[3, 2, 4]"
Around noon we were waiting in front of the cathedral and we saw a red car stopping close to a well-dressed boy who had been standing there for about 10 minutes. Into the car the boy stepped.,3.6667,0.9428,3,"[5, 3, 3]"
Around noon we were waiting in front of the cathedral and we saw a red car stopping close to a well-dressed boy who had been standing there for about 10 minutes. The boy stepped into the car.,3.75,0.433,4,"[4, 3, 4, 4]"
Around noon we were waiting in front of the cathedral and we saw a red car stopping close to us. A boy stepped into the car.,3.3333,1.2472,3,"[5, 3, 2]"
Around noon we were waiting in front of the cathedral and we saw a red car stopping close to us. Into the car a boy stepped.,1.5,0.5,4,"[1, 2, 1, 2]"
Around noon we were waiting in front of the cathedral and we saw a well-dressed boy who had been standing there for about 10 minutes. Into a car the boy stepped.,1.5556,0.9558,9,"[2, 1, 1, 2, 1, 1, 4, 1, 1]"
Around noon we were waiting in front of the cathedral and we saw a well-dressed boy who had been standing there for about 10 minutes. The boy stepped into a car.,3.1667,1.0672,6,"[3, 2, 5, 3, 2, 4]"
