unit,mean,std,n,individual_ratings
What did Barbara believe that Patricia wrote?,5.78,1.6284,50,"[6, 6, 4, 6, 5, 7, 7, 5, 3, 4, 7, 7, 5, 7, 6, 7, 7, 7, 6, 7, 6, 6, 4, 5, 5, 7, 6, 5, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 1, 5, 1, 7, 7, 4, 7, 4, 6, 1]"
What did Barbara deceive that Karen would write?,1.66,1.1935,50,"[1, 1, 2, 1, 2, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 4, 3, 2, 1, 1, 1, 1, 1, 3, 1, 1, 7, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 2, 1, 2, 1, 2, 4]"
What did Charles believe that Christopher took?,5.84,1.592,50,"[7, 7, 5, 7, 6, 7, 7, 6, 5, 2, 7, 7, 6, 6, 6, 7, 4, 7, 7, 7, 5, 7, 1, 6, 7, 6, 4, 6, 7, 7, 7, 7, 7, 7, 6, 7, 1, 7, 7, 4, 4, 6, 6, 7, 5, 5, 5, 7, 6, 2]"
What did Charles call that Nancy stole?,2.0612,1.5038,49,"[1, 3, 4, 3, 3, 1, 2, 1, 1, 3, 2, 1, 1, 2, 1, 4, 1, 1, 1, 3, 1, 2, 1, 1, 1, 5, 1, 2, 7, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 1, 2, 1, 6, 6]"
What did Charles daydream that James wrote?,4.54,1.7687,50,"[2, 5, 4, 4, 5, 7, 5, 5, 1, 5, 1, 4, 3, 6, 5, 1, 7, 4, 6, 4, 3, 6, 6, 5, 6, 5, 4, 4, 3, 7, 2, 7, 5, 7, 7, 5, 6, 3, 6, 3, 1, 5, 4, 5, 3, 1, 5, 7, 6, 6]"
What did Charles deceive that David would take?,1.52,0.9642,50,"[1, 1, 2, 1, 3, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 4, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 5]"
What did Charles glare that Thomas stole?,1.96,1.6488,50,"[1, 1, 2, 1, 2, 7, 5, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 5, 1, 7, 1, 3, 2, 6, 5]"
What did Charles indicate that James wrote?,5.36,1.7523,50,"[5, 6, 5, 5, 5, 7, 7, 6, 2, 1, 7, 7, 2, 7, 6, 7, 7, 7, 6, 6, 4, 7, 7, 6, 6, 7, 5, 5, 7, 7, 1, 7, 4, 6, 5, 7, 2, 5, 7, 2, 4, 7, 5, 4, 7, 3, 6, 6, 4, 4]"
What did Charles rejoice that Jennifer stole?,2.8,1.7436,50,"[1, 4, 2, 2, 3, 6, 1, 3, 1, 1, 1, 5, 2, 1, 1, 3, 2, 6, 4, 4, 2, 3, 2, 5, 5, 5, 4, 3, 3, 7, 1, 7, 1, 1, 3, 1, 4, 4, 1, 1, 1, 2, 4, 1, 2, 1, 4, 3, 1, 5]"
What did Christopher forget that Thomas took?,5.58,1.6011,50,"[7, 3, 6, 5, 6, 4, 7, 7, 3, 6, 7, 7, 5, 7, 2, 2, 7, 7, 7, 7, 6, 6, 5, 5, 5, 7, 6, 3, 7, 7, 7, 7, 6, 7, 7, 7, 5, 2, 4, 3, 4, 5, 6, 7, 7, 4, 6, 7, 3, 6]"
What did Christopher fuss that Robert took?,3.24,1.6919,50,"[3, 4, 1, 2, 3, 5, 5, 6, 1, 1, 1, 3, 3, 2, 3, 4, 7, 2, 4, 4, 5, 2, 2, 1, 1, 2, 6, 2, 3, 1, 5, 7, 4, 4, 2, 3, 5, 4, 3, 4, 1, 5, 5, 1, 3, 1, 4, 2, 4, 6]"
What did Christopher justify that John wrote?,3.8,1.8111,50,"[4, 4, 7, 5, 3, 5, 7, 4, 1, 1, 5, 5, 5, 1, 5, 2, 4, 7, 5, 7, 3, 5, 2, 3, 2, 3, 5, 1, 1, 4, 1, 2, 6, 4, 3, 3, 5, 3, 2, 3, 4, 2, 5, 1, 6, 3, 5, 6, 3, 7]"
What did Christopher weep that Linda wrote?,2.2041,1.498,49,"[1, 1, 4, 1, 2, 4, 3, 4, 1, 1, 1, 2, 2, 2, 2, 1, 3, 1, 6, 3, 3, 1, 1, 1, 2, 4, 2, 1, 1, 1, 7, 4, 3, 1, 1, 1, 2, 1, 1, 1, 1, 5, 1, 3, 1, 4, 1, 4, 4]"
What did Daniel call that Barbara wrote?,1.84,1.3618,50,"[3, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 5, 1, 2, 6, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 5, 4, 1, 2, 2, 2, 1, 6, 4]"
What did Daniel grouse that Barbara took?,3.1,1.9824,50,"[2, 3, 1, 4, 3, 5, 5, 4, 1, 1, 1, 6, 2, 1, 2, 1, 4, 1, 6, 6, 3, 2, 1, 3, 1, 6, 4, 1, 5, 7, 1, 7, 1, 1, 3, 5, 1, 5, 5, 1, 2, 4, 6, 1, 6, 1, 1, 5, 3, 4]"
What did Daniel guarantee that Nancy would write?,5.449,1.6544,49,"[5, 6, 1, 7, 5, 6, 6, 6, 2, 1, 7, 7, 5, 7, 2, 7, 7, 7, 6, 4, 4, 7, 6, 6, 7, 5, 5, 4, 7, 7, 6, 7, 7, 7, 6, 7, 4, 6, 6, 4, 3, 5, 6, 7, 3, 5, 7, 5, 4]"
What did Daniel pretend that Nancy stole?,5.4694,1.6301,49,"[5, 6, 2, 5, 6, 7, 7, 5, 1, 4, 5, 7, 6, 7, 5, 5, 7, 7, 7, 5, 4, 7, 3, 6, 5, 6, 5, 4, 7, 7, 7, 7, 5, 7, 7, 7, 5, 5, 7, 4, 5, 6, 1, 7, 2, 5, 7, 7, 4]"
What did Daniel witness that Susan stole?,5.24,1.607,50,"[6, 6, 4, 3, 5, 7, 7, 6, 1, 6, 7, 5, 6, 7, 2, 5, 5, 7, 5, 7, 5, 3, 2, 5, 3, 7, 6, 4, 3, 7, 7, 7, 6, 3, 7, 6, 6, 6, 5, 6, 3, 7, 4, 4, 7, 4, 7, 5, 6, 4]"
What did David advise that James would write?,4.9,1.7117,50,"[5, 5, 1, 4, 5, 6, 6, 6, 2, 5, 7, 7, 3, 7, 5, 6, 7, 6, 5, 4, 3, 5, 6, 7, 6, 3, 5, 1, 5, 7, 3, 7, 4, 7, 5, 5, 7, 5, 3, 2, 3, 6, 5, 1, 5, 4, 7, 4, 5, 7]"
What did David beam that Mary took?,2.12,1.5052,50,"[2, 1, 2, 1, 3, 2, 1, 4, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 3, 4, 3, 2, 1, 4, 1, 2, 5, 1, 1, 1, 6, 5, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 6, 1, 5, 1, 2, 1, 4, 5]"
What did David envy that William took?,4.56,1.7682,50,"[2, 3, 5, 5, 4, 4, 7, 3, 5, 1, 6, 7, 7, 5, 4, 7, 4, 7, 6, 4, 2, 5, 5, 5, 3, 7, 5, 4, 5, 7, 7, 7, 6, 6, 5, 1, 3, 5, 3, 3, 2, 3, 4, 2, 6, 1, 6, 3, 5, 6]"
What did David guarantee that Christopher would take?,5.72,1.2655,50,"[5, 6, 5, 5, 5, 7, 6, 7, 3, 5, 7, 7, 5, 5, 6, 6, 7, 7, 7, 4, 4, 6, 7, 6, 7, 7, 6, 5, 7, 7, 7, 7, 7, 7, 7, 6, 4, 5, 7, 3, 3, 6, 5, 5, 7, 4, 5, 6, 3, 5]"
What did Elizabeth attest that Richard took?,4.8333,1.7361,48,"[5, 5, 3, 5, 3, 7, 7, 6, 3, 1, 7, 7, 5, 3, 3, 5, 7, 7, 5, 7, 5, 7, 4, 5, 7, 5, 4, 3, 7, 1, 7, 5, 4, 7, 5, 4, 6, 6, 2, 3, 5, 2, 7, 3, 4, 5, 3, 5]"
What did Elizabeth opine that Daniel stole?,2.98,1.8384,50,"[2, 3, 3, 4, 2, 6, 5, 4, 1, 4, 1, 7, 2, 1, 1, 3, 1, 3, 5, 2, 5, 3, 1, 4, 1, 3, 5, 2, 3, 7, 1, 5, 1, 1, 7, 2, 1, 3, 5, 3, 3, 1, 6, 1, 1, 1, 1, 3, 5, 4]"
What did Elizabeth rejoice that Robert took?,2.94,1.8484,50,"[3, 1, 2, 4, 3, 7, 1, 3, 1, 1, 7, 4, 3, 1, 2, 4, 1, 1, 5, 4, 5, 2, 2, 3, 6, 6, 4, 2, 3, 7, 4, 6, 4, 2, 1, 1, 2, 4, 1, 2, 1, 1, 6, 1, 1, 1, 4, 2, 3, 2]"
What did Elizabeth sneer that Robert wrote?,2.24,1.5174,50,"[1, 4, 2, 2, 2, 3, 1, 3, 1, 1, 7, 3, 3, 1, 2, 1, 1, 1, 5, 5, 3, 2, 1, 3, 1, 2, 4, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 3, 5, 1, 3, 1, 3, 1, 5, 6]"
What did Elizabeth voice that Nancy stole?,3.84,1.7929,50,"[2, 5, 4, 2, 3, 6, 2, 6, 1, 1, 7, 4, 2, 7, 3, 1, 6, 6, 6, 4, 4, 3, 4, 2, 1, 3, 4, 2, 2, 2, 2, 5, 3, 6, 6, 5, 3, 4, 5, 3, 1, 5, 5, 2, 6, 3, 6, 6, 6, 5]"
