unit,mean,std,n,individual_ratings
Bando takımındaki bir müzisyen geçen ay örgü örmeyi öğrendi ve bu hafta mavi yün bir atkı bitirdi. Hedef cümle: Müzisyen atkıyı bir öğretmen için yaptı.,3.6667,0.8498,12,"[5, 4, 2, 4, 3, 3, 5, 3, 3, 4, 4, 4]"
Bando takımındaki bir müzisyen geçen ay örgü örmeyi öğrendi ve bu hafta mavi yün bir atkı bitirdi. Hedef cümle: Müzisyen bir öğretmene atkıyı yaptı.,2.3333,1.0541,9,"[2, 2, 1, 2, 1, 4, 3, 2, 4]"
Bando takımındaki bir müzisyen kendisine ekstra ders veren bir öğretmene Ramazan Bayramı hediyesi vermek istiyordu. Hedef cümle: Müzisyen bir atkıyı öğretmen için yaptı.,2.5,1.0408,12,"[4, 3, 2, 5, 2, 2, 2, 2, 1, 3, 2, 2]"
Bando takımındaki bir müzisyen kendisine ekstra ders veren bir öğretmene Ramazan Bayramı hediyesi vermek istiyordu. Hedef cümle: Müzisyen öğretmene bir atkıyı yaptı.,1.7059,1.1765,17,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 4, 5, 1, 3, 2]"
"Bir CEO işini yürütmekte bazı zorluklar yaşıyordu, bu yüzden menkul kıymetler konusunda önerilerde bulunması için bir analist işe aldı. Hedef cümle: CEO analiste bir ofisi tahsis etti.",4.0,1.0445,11,"[4, 5, 2, 4, 4, 5, 4, 2, 5, 5, 4]"
"Bir CEO işini yürütmekte bazı zorluklar yaşıyordu, bu yüzden menkul kıymetler konusunda önerilerde bulunması için bir analist işe aldı. Hedef cümle: CEO bir ofisi analiste tahsis etti.",3.4615,0.8427,13,"[1, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 3, 3]"
"Bir CEO kısa süre önce sekreterini işten çıkarmıştı, bu yüzden sekreterin ofisinin yeniden tahsis edilmesi gerekiyordu. Hedef cümle: CEO bir analiste ofisi tahsis etti.",3.7647,1.0017,17,"[3, 3, 4, 5, 2, 2, 5, 5, 4, 4, 4, 4, 2, 4, 4, 5, 4]"
"Bir CEO kısa süre önce sekreterini işten çıkarmıştı, bu yüzden sekreterin ofisinin yeniden tahsis edilmesi gerekiyordu. Hedef cümle: CEO ofisi bir analiste tahsis etti.",3.6667,1.1547,9,"[5, 5, 4, 2, 5, 3, 3, 2, 4]"
Bir avukat önemli bir dava için bazı dosyalar hazırlıyordu ve günün sonunda temizlik yapması için stajyeri ofisine çağırdı. Hedef cümle: Avukat bir çöp kutusunu stajyere uzattı.,3.6471,1.0256,17,"[4, 5, 2, 3, 4, 5, 4, 3, 4, 4, 2, 2, 3, 5, 4, 3, 5]"
Bir avukat önemli bir dava için bazı dosyalar hazırlıyordu ve günün sonunda temizlik yapması için stajyeri ofisine çağırdı. Hedef cümle: Avukat stajyere bir çöp kutusunu uzattı.,2.1667,0.986,12,"[4, 2, 1, 2, 2, 3, 2, 1, 2, 4, 1, 2]"
