unit,mean,std,n,individual_ratings
A altura das pirâmides impressionou os visitantes durante o passeio?,6.7273,0.4454,11,"[7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 6]"
A beleza das flores confortou as famílias durante o velório?,6.2,1.1662,5,"[4, 7, 7, 6, 7]"
A beleza do deserto maravilhou os teus filhos durante o passeio?,6.3846,0.7378,13,"[7, 7, 6, 5, 5, 7, 6, 7, 7, 6, 7, 6, 7]"
A clareza dos documentos tranquilizou os advogados durante o julgamento?,6.25,0.8292,12,"[6, 6, 7, 6, 6, 4, 7, 7, 6, 7, 6, 7]"
"A cor do descapotável encantou o jogador de futebol, por causa do seu brilho?",3.6,2.1541,5,"[3, 1, 2, 5, 7]"
"A empresa conseguiu, por fim, corresponder às expectativas dos funcionários?",6.0,1.2367,51,"[7, 7, 7, 7, 7, 5, 6, 7, 7, 7, 7, 5, 4, 7, 3, 6, 3, 5, 7, 4, 4, 7, 7, 4, 6, 7, 6, 7, 5, 7, 7, 7, 5, 5, 6, 7, 6, 5, 6, 3, 7, 7, 6, 6, 7, 5, 5, 7, 7, 7, 7]"
"A forma da janela desagradava ao pedreiro, pois ela não era perfeitamente simétrica?",4.1667,1.4625,6,"[6, 4, 6, 2, 3, 4]"
A fragilidade do prédio inquietava os vizinhos por ele estar todo quebrado?,4.5556,1.7708,9,"[6, 5, 5, 3, 1, 6, 3, 5, 7]"
A grandeza do evento deslumbrou os jornalistas na noite passada?,5.75,0.433,4,"[6, 6, 6, 5]"
"A instabilidade dos andaimes angustiava os moradores, apesar das palavras tranquilizadoras do empreiteiro?",5.2857,1.906,7,"[7, 3, 7, 2, 6, 5, 7]"
"A limpeza do consultório tranquilizava os pacientes, assim que entravam?",3.9,1.578,10,"[2, 3, 5, 4, 3, 5, 4, 6, 1, 6]"
A nova classificação do campeonato deixou o treinador satisfeito?,6.2745,1.0679,51,"[7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 5, 4, 7, 5, 4, 7, 7, 3, 7, 7, 6, 7, 4, 7, 7, 5, 7, 5, 5, 7, 7, 5, 5, 7, 7, 5, 7, 6, 6, 7, 5, 7, 7, 7, 7]"
"A nova sala de trabalho agradou aos jovens aprendizes, porque era espaçosa e bem iluminada.",6.5686,0.8226,51,"[7, 6, 7, 5, 7, 6, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 5, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 5, 7, 7, 7, 7, 7, 7, 3, 7, 6, 5, 7, 7, 7, 7, 7, 7]"
A nutricionista preparou um plano alimentar saudável que agradou aos filhos do Pedro?,5.64,1.3078,50,"[7, 7, 7, 7, 7, 6, 4, 6, 6, 6, 5, 6, 5, 4, 5, 7, 4, 5, 5, 4, 7, 7, 4, 7, 7, 3, 7, 4, 6, 7, 6, 5, 5, 6, 7, 6, 5, 6, 7, 7, 4, 5, 5, 6, 1, 5, 5, 7, 7, 5]"
