unit,mean,std,n,individual_ratings
Адель бросил Чарли,2.875,1.0533,8,"[4, 2, 2, 3, 4, 4, 1, 3]"
Адель бросила Чарли,5.0,0.0,7,"[5, 5, 5, 5, 5, 5, 5]"
Адель бросили Чарли,1.8571,0.9897,7,"[1, 2, 1, 1, 2, 2, 4]"
Адель похвалил Франсуа,2.6667,1.4907,6,"[5, 1, 2, 3, 1, 4]"
Адель похвалила Франсуа,4.5556,0.6849,9,"[4, 5, 3, 5, 5, 4, 5, 5, 5]"
Адель похвалили Франсуа,1.8182,1.3361,11,"[1, 1, 2, 4, 5, 1, 1, 1, 1, 2, 1]"
Альфред записал Надежду,3.5556,1.0657,9,"[4, 2, 5, 3, 4, 5, 4, 2, 3]"
Альфред записали Надежду,1.6667,0.6667,9,"[2, 1, 2, 2, 2, 1, 1, 3, 1]"
Альфред обрадовал Хлою,4.4167,0.493,12,"[4, 5, 4, 4, 4, 4, 5, 5, 5, 4, 5, 4]"
Альфред обрадовали Хлою,2.1429,1.3553,7,"[1, 1, 1, 3, 5, 2, 2]"
Альфреда записала Надежда,2.7,1.3454,10,"[2, 5, 4, 1, 1, 4, 2, 2, 2, 4]"
Альфреда обрадовала Хлоя,3.0,1.2247,4,"[2, 2, 3, 5]"
Арсений разлюбил Изабеллу,4.75,0.433,8,"[5, 5, 4, 5, 5, 5, 4, 5]"
Арсений разлюбили Изабеллу,1.6,0.4899,5,"[2, 2, 1, 2, 1]"
Арсения разлюбила Изабелла,2.8182,1.2662,11,"[3, 3, 4, 4, 1, 5, 1, 2, 2, 4, 2]"
Борис обидел Надежду,4.8571,0.3499,7,"[4, 5, 5, 5, 5, 5, 5]"
Борис обидели Надежду,1.5455,0.6556,11,"[1, 2, 2, 2, 3, 1, 1, 2, 1, 1, 1]"
Борис спросил Хлою,4.3333,0.6667,9,"[4, 4, 5, 5, 5, 5, 4, 3, 4]"
Борис спросили Хлою,2.0,1.069,7,"[1, 2, 3, 1, 4, 2, 1]"
Бориса обидела Надежда,3.25,1.299,8,"[1, 3, 3, 3, 5, 4, 5, 2]"
Бориса спросила Хлоя,2.8333,1.3437,6,"[3, 2, 5, 1, 4, 2]"
Брендон поздравил Саманту,4.7143,0.4518,7,"[5, 5, 4, 4, 5, 5, 5]"
Брендон поздравили Саманту,1.3846,0.6249,13,"[1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 2]"
Брендон покинул Марию,4.0,0.9428,9,"[5, 2, 4, 4, 5, 4, 5, 4, 3]"
Брендон покинули Марию,1.5,0.866,4,"[1, 3, 1, 1]"
Брендона поздравила Саманта,3.5556,1.2571,9,"[2, 2, 5, 5, 3, 4, 2, 4, 5]"
Брендона покинула Мария,2.875,1.1659,8,"[2, 2, 2, 2, 5, 4, 4, 2]"
Бруно вспомнил Скарлет,4.5556,0.4969,9,"[4, 5, 4, 4, 4, 5, 5, 5, 5]"
Бруно вспомнила Скарлет,2.5556,1.1653,9,"[4, 2, 2, 3, 2, 5, 2, 1, 2]"
Бруно вспомнили Скарлет,1.5455,0.4979,11,"[2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2]"
Бруно повторил Кейт,1.8571,1.3553,7,"[4, 1, 4, 1, 1, 1, 1]"
Бруно повторила Кейт,2.4615,1.3368,13,"[4, 5, 1, 2, 4, 2, 1, 1, 4, 2, 1, 3, 2]"
Бруно повторили Кейт,1.75,0.6614,8,"[3, 2, 1, 2, 2, 2, 1, 1]"
Вера увидела Арсения,4.8333,0.3727,12,"[5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
Вера увидели Арсения,2.0,1.5492,5,"[2, 1, 1, 1, 5]"
Вера усыпила Брендона,4.0,1.0954,10,"[4, 2, 4, 5, 5, 5, 2, 4, 5, 4]"
Вера усыпили Брендона,1.375,0.696,8,"[1, 1, 1, 3, 1, 1, 2, 1]"
Веру увидел Арсений,3.75,1.0897,8,"[5, 3, 3, 5, 4, 5, 3, 2]"
Веру усыпил Брендон,3.3636,0.8814,11,"[2, 4, 3, 4, 4, 2, 4, 2, 4, 4, 4]"
Вильям вспомнил Марию,5.0,0.0,3,"[5, 5, 5]"
Вильям вспомнили Марию,2.5556,1.5713,9,"[2, 2, 2, 1, 1, 1, 4, 5, 5]"
Вильям повторил Саманту,2.4444,1.0657,9,"[4, 2, 2, 3, 2, 1, 4, 3, 1]"
Вильям повторили Саманту,1.6364,0.8814,11,"[2, 2, 2, 2, 1, 1, 4, 1, 1, 1, 1]"
